#AcceptorConcentration	ElectricField:0	ElectricField:1	ElectricField:2	AugerRecombination	BandGap	BandgapNarrowing	ConductionBandEnergy	DonorConcentration	DopingConcentration	ElectronAffinity	ElectrostaticPotential	ImpactIonization	IntrinsicDensity	LatticeTemperature	QuasiFermiPotential	SpaceCharge	TotalRecombination	ValenceBandEnergy	eAlphaAvalanche	eDensity	eEparallel	eImpactIonization	eMobility	eQuasiFermiPotential	eVelocity	hAlphaAvalanche	hDensity	hEparallel	hImpactIonization	hMobility	hQuasiFermiPotential	hVelocity	srhRecombination	TotalCurrentDensity:0	TotalCurrentDensity:1	TotalCurrentDensity:2	eCurrentDensity:0	eCurrentDensity:1	eCurrentDensity:2	eGradQuasiFermi:0	eGradQuasiFermi:1	eGradQuasiFermi:2	hCurrentDensity:0	hCurrentDensity:1	hCurrentDensity:2	hGradQuasiFermi:0	hGradQuasiFermi:1	hGradQuasiFermi:2	vtkValidPointMask	arc_length	Points:0	Points:1	Points:2
#1.00E+017	5.03E+001	7.99E+000	5.75E+004	0.00E+000	1.12E+000	0.00E+000	4.42E-001	6.42E+016	-3.58E+016	4.07E+000	1.19E-001	0.00E+000	1.08E+010	3.00E+002	0.00E+000	-3.57E+016	1.44E+017	-6.83E-001	0.00E+000	1.81E+012	0.00E+000	0.00E+000	1.42E+003	2.76E-007	1.31E+003	0.00E+000	1.81E+013	0.00E+000	0.00E+000	4.71E+002	3.00E-001	4.69E+000	1.44E+017	-6.07E-008	-2.95E-008	-1.04E-004	-5.82E-008	-2.83E-008	-1.01E-004	9.63E-004	2.98E-004	-1.08E+000	-2.55E-009	-1.16E-009	-3.23E-006	3.94E-005	1.03E-005	-1.21E-002	1	1.74E-001	1.00E-001	1.00E-001	1.74E-001
#1.00E+017	4.75E+001	6.67E+000	5.62E+004	0.00E+000	1.12E+000	0.00E+000	4.59E-001	5.81E+016	-4.19E+016	4.07E+000	1.02E-001	0.00E+000	1.08E+010	3.00E+002	0.00E+000	-4.19E+016	7.04E+016	-6.65E-001	0.00E+000	8.05E+011	0.00E+000	0.00E+000	1.42E+003	4.03E-007	1.90E+003	0.00E+000	2.64E+013	0.00E+000	0.00E+000	4.71E+002	3.00E-001	2.10E+000	7.04E+016	-5.63E-008	-2.61E-008	-1.03E-004	-5.37E-008	-2.50E-008	-9.99E-005	1.10E-003	3.63E-004	-1.56E+000	-2.59E-009	-1.14E-009	-3.28E-006	2.28E-005	5.95E-006	-5.35E-003	1	1.77E-001	1.00E-001	1.00E-001	1.77E-001
1.00E+017	4.35E+001	5.15E+000	5.45E+004	0.00E+000	1.12E+000	0.00E+000	4.76E-001	5.28E+016	-4.72E+016	4.07E+000	8.54E-002	0.00E+000	1.08E+010	3.00E+002	0.00E+000	-4.71E+016	3.54E+016	-6.49E-001	0.00E+000	3.56E+011	0.00E+000	0.00E+000	1.42E+003	1.02E-006	4.31E+003	0.00E+000	6.41E+013	0.00E+000	0.00E+000	4.71E+002	3.00E-001	9.32E-001	3.54E+016	-5.25E-008	-2.32E-008	-1.03E-004	-5.00E-008	-2.21E-008	-9.94E-005	-1.57E-003	-1.32E-004	-3.48E+000	-2.54E-009	-1.06E-009	-3.34E-006	1.39E-005	3.64E-006	-2.35E-003	1	1.80E-001	1.00E-001	1.00E-001	1.80E-001
#1.00E+017	3.88E+001	3.53E+000	5.26E+004	0.00E+000	1.12E+000	0.00E+000	4.92E-001	4.80E+016	-5.20E+016	4.07E+000	6.94E-002	0.00E+000	1.08E+010	3.00E+002	0.00E+000	-5.19E+016	2.38E+016	-6.33E-001	0.00E+000	2.39E+011	0.00E+000	0.00E+000	1.42E+003	1.94E-006	7.83E+003	0.00E+000	1.19E+014	0.00E+000	0.00E+000	4.71E+002	3.00E-001	6.24E-001	2.38E+016	-4.91E-008	-2.04E-008	-1.03E-004	-4.67E-008	-1.95E-008	-9.91E-005	-5.92E-003	-9.63E-004	-6.26E+000	-2.44E-009	-9.62E-010	-3.40E-006	9.69E-006	2.53E-006	-1.57E-003	1	1.83E-001	1.00E-001	1.00E-001	1.83E-001
#1.00E+017	3.41E+001	1.90E+000	5.06E+004	0.00E+000	1.12E+000	0.00E+000	5.08E-001	4.32E+016	-5.68E+016	4.07E+000	5.35E-002	0.00E+000	1.08E+010	3.00E+002	0.00E+000	-5.66E+016	1.21E+016	-6.17E-001	0.00E+000	1.21E+011	0.00E+000	0.00E+000	1.42E+003	2.85E-006	1.13E+004	0.00E+000	1.75E+014	0.00E+000	0.00E+000	4.71E+002	3.00E-001	3.16E-001	1.21E+016	-4.57E-008	-1.77E-008	-1.02E-004	-4.33E-008	-1.69E-008	-9.88E-005	-1.03E-002	-1.79E-003	-9.04E+000	-2.34E-009	-8.59E-010	-3.47E-006	5.43E-006	1.42E-006	-7.88E-004	1	1.86E-001	1.00E-001	1.00E-001	1.86E-001
1.00E+017	2.87E+001	2.02E-001	4.85E+004	0.00E+000	1.12E+000	0.00E+000	5.22E-001	3.90E+016	-6.10E+016	4.07E+000	3.86E-002	0.00E+000	1.08E+010	3.00E+002	0.00E+000	-6.06E+016	5.44E+015	-6.02E-001	0.00E+000	5.44E+010	0.00E+000	0.00E+000	1.42E+003	5.99E-006	2.12E+004	0.00E+000	3.44E+014	0.00E+000	0.00E+000	4.71E+002	3.00E-001	1.41E-001	5.44E+015	-4.23E-008	-1.51E-008	-1.02E-004	-4.02E-008	-1.44E-008	-9.86E-005	-2.93E-002	-5.65E-003	-1.66E+001	-2.08E-009	-6.68E-010	-3.54E-006	2.89E-006	7.57E-007	-3.45E-004	1	1.89E-001	1.00E-001	1.00E-001	1.89E-001
#1.00E+017	2.26E+001	-1.57E+000	4.61E+004	0.00E+000	1.12E+000	0.00E+000	5.36E-001	3.54E+016	-6.46E+016	4.07E+000	2.47E-002	0.00E+000	1.08E+010	3.00E+002	0.00E+000	-6.40E+016	3.81E+015	-5.88E-001	0.00E+000	3.81E+010	0.00E+000	0.00E+000	1.42E+003	1.13E-005	3.74E+004	0.00E+000	6.27E+014	0.00E+000	0.00E+000	4.71E+002	3.00E-001	9.89E-002	3.81E+015	-3.90E-008	-1.24E-008	-1.02E-004	-3.74E-008	-1.21E-008	-9.87E-005	-6.31E-002	-1.25E-002	-2.90E+001	-1.65E-009	-3.87E-010	-3.62E-006	2.05E-006	5.38E-007	-2.40E-004	1	1.92E-001	1.00E-001	1.00E-001	1.92E-001
#1.00E+017	1.65E+001	-3.34E+000	4.38E+004	0.00E+000	1.12E+000	0.00E+000	5.50E-001	3.17E+016	-6.83E+016	4.07E+000	1.08E-002	0.00E+000	1.08E+010	3.00E+002	0.00E+000	-6.74E+016	2.18E+015	-5.74E-001	0.00E+000	2.18E+010	0.00E+000	0.00E+000	1.42E+003	1.67E-005	5.36E+004	0.00E+000	9.10E+014	0.00E+000	0.00E+000	4.71E+002	3.00E-001	5.65E-002	2.18E+015	-3.57E-008	-9.84E-009	-1.02E-004	-3.45E-008	-9.73E-009	-9.87E-005	-9.68E-002	-1.94E-002	-4.14E+001	-1.23E-009	-1.06E-010	-3.70E-006	1.21E-006	3.19E-007	-1.36E-004	1	1.95E-001	1.00E-001	1.00E-001	1.95E-001
1.00E+017	1.02E+001	-5.06E+000	4.13E+004	0.00E+000	1.12E+000	0.00E+000	5.63E-001	2.84E+016	-7.16E+016	4.07E+000	-2.22E-003	0.00E+000	1.08E+010	3.00E+002	0.00E+000	-7.01E+016	1.06E+015	-5.61E-001	0.00E+000	1.06E+010	0.00E+000	0.00E+000	1.42E+003	2.91E-005	8.45E+004	0.00E+000	1.48E+015	0.00E+000	0.00E+000	4.71E+002	3.00E-001	2.73E-002	1.06E+015	-3.23E-008	-7.17E-009	-1.03E-004	-3.17E-008	-7.43E-009	-9.89E-005	-1.66E-001	-3.31E-002	-6.45E+001	-6.39E-010	2.64E-010	-3.79E-006	6.24E-007	1.65E-007	-6.42E-005	1	1.98E-001	1.00E-001	1.00E-001	1.98E-001
#1.00E+017	3.55E+000	-6.69E+000	3.87E+004	0.00E+000	1.12E+000	0.00E+000	5.75E-001	2.57E+016	-7.43E+016	4.07E+000	-1.37E-002	0.00E+000	1.08E+010	3.00E+002	0.00E+000	-7.18E+016	7.79E+014	-5.49E-001	0.00E+000	7.79E+009	0.00E+000	0.00E+000	1.42E+003	5.33E-005	1.40E+005	0.00E+000	2.53E+015	0.00E+000	0.00E+000	4.71E+002	3.00E-001	2.01E-002	7.79E+014	-2.86E-008	-4.39E-009	-1.03E-004	-2.88E-008	-5.18E-009	-9.93E-005	-2.94E-001	-5.82E-002	-1.05E+002	2.40E-010	7.84E-010	-3.89E-006	4.56E-007	1.21E-007	-4.70E-005	1	2.01E-001	1.00E-001	1.00E-001	2.01E-001
#1.00E+017	-3.11E+000	-8.32E+000	3.60E+004	0.00E+000	1.12E+000	0.00E+000	5.86E-001	2.29E+016	-7.71E+016	4.07E+000	-2.52E-002	0.00E+000	1.08E+010	3.00E+002	0.00E+000	-7.35E+016	4.99E+014	-5.38E-001	0.00E+000	4.99E+009	0.00E+000	0.00E+000	1.42E+003	7.75E-005	1.95E+005	0.00E+000	3.58E+015	0.00E+000	0.00E+000	4.71E+002	3.00E-001	1.29E-002	4.99E+014	-2.49E-008	-1.62E-009	-1.04E-004	-2.60E-008	-2.92E-009	-9.96E-005	-4.21E-001	-8.32E-002	-1.46E+002	1.12E-009	1.30E-009	-3.98E-006	2.88E-007	7.70E-008	-2.98E-005	1	2.04E-001	1.00E-001	1.00E-001	2.04E-001
1.00E+017	-9.57E+000	-9.84E+000	3.33E+004	0.00E+000	1.12E+000	0.00E+000	5.97E-001	2.04E+016	-7.96E+016	4.07E+000	-3.61E-002	0.00E+000	1.08E+010	3.00E+002	0.00E+000	-7.46E+016	2.74E+014	-5.27E-001	0.00E+000	2.74E+009	0.00E+000	0.00E+000	1.42E+003	1.16E-004	2.72E+005	0.00E+000	5.04E+015	0.00E+000	0.00E+000	4.71E+002	3.00E-001	7.06E-003	2.74E+014	-2.10E-008	1.23E-009	-1.04E-004	-2.30E-008	-6.12E-010	-1.00E-004	-5.87E-001	-1.14E-001	-2.02E+002	2.05E-009	1.84E-009	-4.08E-006	1.53E-007	4.13E-008	-1.60E-005	1	2.07E-001	1.00E-001	1.00E-001	2.07E-001
#1.00E+017	-1.54E+001	-1.10E+001	3.06E+004	0.00E+000	1.12E+000	0.00E+000	6.06E-001	1.83E+016	-8.17E+016	4.07E+000	-4.50E-002	0.00E+000	1.08E+010	3.00E+002	0.00E+000	-7.39E+016	2.13E+014	-5.18E-001	0.00E+000	2.13E+009	0.00E+000	0.00E+000	1.42E+003	1.99E-004	4.10E+005	0.00E+000	7.74E+015	0.00E+000	0.00E+000	4.71E+002	3.00E-001	5.49E-003	2.13E+014	-1.66E-008	4.31E-009	-1.05E-004	-1.97E-008	1.88E-009	-1.01E-004	-8.65E-001	-1.62E-001	-3.02E+002	3.12E-009	2.43E-009	-4.17E-006	1.15E-007	3.12E-008	-1.24E-005	1	2.10E-001	1.00E-001	1.00E-001	2.10E-001
#1.00E+017	-2.13E+001	-1.23E+001	2.79E+004	0.00E+000	1.12E+000	0.00E+000	6.15E-001	1.63E+016	-8.37E+016	4.07E+000	-5.39E-002	0.00E+000	1.08E+010	3.00E+002	0.00E+000	-7.32E+016	1.51E+014	-5.09E-001	0.00E+000	1.51E+009	0.00E+000	0.00E+000	1.42E+003	2.81E-004	5.49E+005	0.00E+000	1.04E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	3.91E-003	1.51E+014	-1.22E-008	7.39E-009	-1.06E-004	-1.64E-008	4.37E-009	-1.02E-004	-1.14E+000	-2.10E-001	-4.02E+002	4.20E-009	3.02E-009	-4.26E-006	7.78E-008	2.11E-008	-8.76E-006	1	2.13E-001	1.00E-001	1.00E-001	2.13E-001
1.00E+017	-2.69E+001	-1.34E+001	2.52E+004	0.00E+000	1.12E+000	0.00E+000	6.23E-001	1.44E+016	-8.56E+016	4.07E+000	-6.25E-002	0.00E+000	1.08E+010	3.00E+002	0.00E+000	-7.22E+016	9.54E+013	-5.01E-001	0.00E+000	9.54E+008	0.00E+000	0.00E+000	1.42E+003	3.80E-004	7.03E+005	0.00E+000	1.34E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	2.48E-003	9.54E+013	-7.75E-009	1.05E-008	-1.07E-004	-1.30E-008	6.89E-009	-1.02E-004	-1.43E+000	-2.57E-001	-5.13E+002	5.22E-009	3.57E-009	-4.35E-006	4.36E-008	1.20E-008	-5.46E-006	1	2.16E-001	1.00E-001	1.00E-001	2.16E-001
#1.00E+017	-3.03E+001	-1.37E+001	2.27E+004	0.00E+000	1.12E+000	0.00E+000	6.30E-001	1.29E+016	-8.71E+016	4.07E+000	-6.89E-002	0.00E+000	1.08E+010	3.00E+002	0.00E+000	-6.89E+016	7.82E+013	-4.94E-001	0.00E+000	7.82E+008	0.00E+000	0.00E+000	1.42E+003	5.93E-004	9.61E+005	0.00E+000	1.82E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	2.04E-003	7.82E+013	-3.16E-009	1.35E-008	-1.08E-004	-8.97E-009	9.64E-009	-1.03E-004	-1.79E+000	-2.98E-001	-6.97E+002	5.82E-009	3.84E-009	-4.42E-006	3.38E-008	9.28E-009	-4.48E-006	1	2.19E-001	1.00E-001	1.00E-001	2.19E-001
#1.00E+017	-3.37E+001	-1.41E+001	2.02E+004	0.00E+000	1.12E+000	0.00E+000	6.36E-001	1.15E+016	-8.85E+016	4.07E+000	-7.53E-002	0.00E+000	1.08E+010	3.00E+002	0.00E+000	-6.56E+016	6.11E+013	-4.88E-001	0.00E+000	6.11E+008	0.00E+000	0.00E+000	1.42E+003	8.06E-004	1.22E+006	0.00E+000	2.30E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	1.60E-003	6.11E+013	1.44E-009	1.65E-008	-1.09E-004	-4.98E-009	1.24E-008	-1.04E-004	-2.14E+000	-3.39E-001	-8.81E+002	6.42E-009	4.11E-009	-4.49E-006	2.39E-008	6.59E-009	-3.49E-006	1	2.22E-001	1.00E-001	1.00E-001	2.22E-001
1.00E+017	-3.71E+001	-1.45E+001	1.77E+004	0.00E+000	1.12E+000	0.00E+000	6.43E-001	1.00E+016	-9.00E+016	4.07E+000	-8.17E-002	0.00E+000	1.08E+010	3.00E+002	0.00E+000	-6.23E+016	4.39E+013	-4.81E-001	0.00E+000	4.39E+008	0.00E+000	0.00E+000	1.42E+003	1.02E-003	1.48E+006	0.00E+000	2.77E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	1.16E-003	4.39E+013	6.04E-009	1.95E-008	-1.10E-004	-9.84E-010	1.52E-008	-1.05E-004	-2.49E+000	-3.81E-001	-1.07E+003	7.02E-009	4.38E-009	-4.56E-006	1.41E-008	3.90E-009	-2.51E-006	1	2.25E-001	1.00E-001	1.00E-001	2.25E-001
#1.00E+017	-3.75E+001	-1.41E+001	1.57E+004	0.00E+000	1.12E+000	0.00E+000	6.47E-001	8.96E+015	-9.10E+016	4.07E+000	-8.59E-002	1.61E-204	1.08E+010	3.00E+002	0.00E+000	-5.74E+016	3.79E+013	-4.77E-001	2.33E-219	3.79E+008	0.00E+000	1.61E-204	1.42E+003	1.45E-003	1.86E+006	0.00E+000	3.37E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	1.01E-003	3.79E+013	1.04E-008	2.22E-008	-1.11E-004	3.62E-009	1.81E-008	-1.06E-004	-2.74E+000	-3.68E-001	-1.33E+003	6.77E-009	4.13E-009	-4.60E-006	1.11E-008	3.06E-009	-2.17E-006	1	2.28E-001	1.00E-001	1.00E-001	2.28E-001
#1.00E+017	-3.79E+001	-1.37E+001	1.37E+004	0.00E+000	1.12E+000	0.00E+000	6.51E-001	7.93E+015	-9.21E+016	4.07E+000	-9.01E-002	3.22E-204	1.08E+010	3.00E+002	0.00E+000	-5.25E+016	3.18E+013	-4.73E-001	4.66E-219	3.18E+008	0.00E+000	3.22E-204	1.42E+003	1.88E-003	2.24E+006	0.00E+000	3.96E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	8.54E-004	3.18E+013	1.47E-008	2.49E-008	-1.12E-004	8.23E-009	2.10E-008	-1.08E-004	-2.98E+000	-3.56E-001	-1.60E+003	6.51E-009	3.89E-009	-4.63E-006	8.14E-009	2.22E-009	-1.84E-006	1	2.31E-001	1.00E-001	1.00E-001	2.31E-001
1.00E+017	-3.83E+001	-1.33E+001	1.17E+004	0.00E+000	1.12E+000	0.00E+000	6.55E-001	6.89E+015	-9.31E+016	4.07E+000	-9.43E-002	4.83E-204	1.08E+010	3.00E+002	0.00E+000	-4.76E+016	2.58E+013	-4.69E-001	7.00E-219	2.58E+008	0.00E+000	4.83E-204	1.42E+003	2.30E-003	2.62E+006	0.00E+000	4.55E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	7.01E-004	2.58E+013	1.91E-008	2.76E-008	-1.14E-004	1.28E-008	2.39E-008	-1.09E-004	-3.22E+000	-3.43E-001	-1.87E+003	6.25E-009	3.65E-009	-4.66E-006	5.14E-009	1.37E-009	-1.50E-006	1	2.34E-001	1.00E-001	1.00E-001	2.34E-001
#1.00E+017	-3.68E+001	-1.24E+001	1.02E+004	0.00E+000	1.12E+000	0.00E+000	6.58E-001	6.12E+015	-9.39E+016	4.07E+000	-9.72E-002	4.30E-131	1.08E+010	3.00E+002	0.00E+000	-4.28E+016	2.27E+013	-4.66E-001	5.99E-146	2.27E+008	0.00E+000	4.30E-131	1.42E+003	2.99E-003	3.09E+006	0.00E+000	5.11E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	6.25E-004	2.27E+013	2.29E-008	2.97E-008	-1.15E-004	1.74E-008	2.65E-008	-1.10E-004	-3.28E+000	-2.77E-001	-2.20E+003	5.51E-009	3.14E-009	-4.66E-006	3.85E-009	1.00E-009	-1.34E-006	1	2.37E-001	1.00E-001	1.00E-001	2.37E-001
#1.00E+017	-3.51E+001	-1.15E+001	8.80E+003	0.00E+000	1.12E+000	0.00E+000	6.61E-001	5.40E+015	-9.46E+016	4.07E+000	-9.98E-002	9.22E-131	1.08E+010	3.00E+002	0.00E+000	-3.80E+016	2.00E+013	-4.63E-001	1.28E-145	2.00E+008	0.00E+000	9.22E-131	1.42E+003	3.70E-003	3.57E+006	0.00E+000	5.66E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	5.61E-004	2.00E+013	2.66E-008	3.17E-008	-1.16E-004	2.19E-008	2.91E-008	-1.12E-004	-3.32E+000	-2.04E-001	-2.54E+003	4.70E-009	2.60E-009	-4.66E-006	2.80E-009	7.01E-010	-1.20E-006	1	2.40E-001	1.00E-001	1.00E-001	2.40E-001
1.00E+017	-3.34E+001	-1.06E+001	7.38E+003	0.00E+000	1.12E+000	0.00E+000	6.63E-001	4.68E+015	-9.53E+016	4.07E+000	-1.02E-001	1.41E-130	1.08E+010	3.00E+002	0.00E+000	-3.32E+016	1.74E+013	-4.61E-001	1.97E-145	1.74E+008	0.00E+000	1.41E-130	1.42E+003	4.42E-003	4.06E+006	0.00E+000	6.21E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	4.97E-004	1.74E+013	3.04E-008	3.37E-008	-1.18E-004	2.65E-008	3.17E-008	-1.13E-004	-3.36E+000	-1.30E-001	-2.89E+003	3.89E-009	2.06E-009	-4.66E-006	1.76E-009	3.99E-010	-1.06E-006	1	2.43E-001	1.00E-001	1.00E-001	2.43E-001
#1.00E+017	-3.12E+001	-9.72E+000	6.35E+003	0.00E+000	1.12E+000	0.00E+000	6.65E-001	4.12E+015	-9.59E+016	4.07E+000	-1.04E-001	2.17E-087	1.08E+010	3.00E+002	0.00E+000	-2.92E+016	1.56E+013	-4.59E-001	2.91E-102	1.56E+008	0.00E+000	2.17E-087	1.42E+003	5.40E-003	4.62E+006	0.00E+000	6.67E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	4.57E-004	1.56E+013	3.35E-008	3.51E-008	-1.19E-004	3.04E-008	3.35E-008	-1.14E-004	-3.31E+000	-4.50E-002	-3.29E+003	3.09E-009	1.55E-009	-4.64E-006	1.21E-009	2.45E-010	-9.73E-007	1	2.46E-001	1.00E-001	1.00E-001	2.46E-001
#1.00E+017	-2.89E+001	-8.79E+000	5.45E+003	0.00E+000	1.12E+000	0.00E+000	6.67E-001	3.63E+015	-9.64E+016	4.07E+000	-1.06E-001	5.07E-087	1.08E+010	3.00E+002	0.00E+000	-2.54E+016	1.41E+013	-4.57E-001	6.78E-102	1.41E+008	0.00E+000	5.07E-087	1.42E+003	6.47E-003	5.22E+006	0.00E+000	7.09E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	4.26E-004	1.41E+013	3.63E-008	3.63E-008	-1.21E-004	3.41E-008	3.52E-008	-1.16E-004	-3.24E+000	4.38E-002	-3.71E+003	2.28E-009	1.05E-009	-4.61E-006	8.20E-010	1.41E-010	-9.06E-007	1	2.49E-001	1.00E-001	1.00E-001	2.49E-001
1.00E+017	-2.66E+001	-7.85E+000	4.54E+003	0.00E+000	1.12E+000	0.00E+000	6.68E-001	3.13E+015	-9.69E+016	4.07E+000	-1.07E-001	7.97E-087	1.08E+010	3.00E+002	0.00E+000	-2.17E+016	1.27E+013	-4.56E-001	1.07E-101	1.27E+008	0.00E+000	7.97E-087	1.42E+003	7.54E-003	5.81E+006	0.00E+000	7.52E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	3.95E-004	1.27E+013	3.92E-008	3.74E-008	-1.22E-004	3.78E-008	3.69E-008	-1.17E-004	-3.16E+000	1.33E-001	-4.13E+003	1.48E-009	5.49E-010	-4.59E-006	4.35E-010	3.76E-011	-8.39E-007	1	2.52E-001	1.00E-001	1.00E-001	2.52E-001
#1.00E+017	-3.08E+001	-1.15E+001	3.73E+003	0.00E+000	1.12E+000	0.00E+000	6.70E-001	2.73E+015	-9.73E+016	4.07E+000	-1.09E-001	3.36E-042	1.08E+010	3.00E+002	0.00E+000	-1.87E+016	1.15E+013	-4.55E-001	4.26E-057	1.15E+008	0.00E+000	3.36E-042	1.42E+003	8.88E-003	6.88E+006	0.00E+000	7.86E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	3.70E-004	1.15E+013	5.51E-008	4.01E-008	-1.24E-004	5.47E-008	4.00E-008	-1.19E-004	-1.44E+001	-7.38E+000	-4.97E+003	3.87E-010	7.44E-011	-4.54E-006	4.62E-010	1.62E-010	-7.85E-007	1	2.55E-001	1.00E-001	1.00E-001	2.55E-001
#1.00E+017	-3.89E+001	-1.80E+001	2.98E+003	0.00E+000	1.12E+000	0.00E+000	6.70E-001	2.40E+015	-9.76E+016	4.07E+000	-1.09E-001	8.74E-042	1.08E+010	3.00E+002	0.00E+000	-1.61E+016	1.05E+013	-4.54E-001	1.11E-056	1.05E+008	0.00E+000	8.74E-042	1.42E+003	1.04E-002	8.23E+006	0.00E+000	8.15E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	3.48E-004	1.05E+013	7.87E-008	4.36E-008	-1.26E-004	7.96E-008	4.40E-008	-1.21E-004	-3.23E+001	-1.95E+001	-6.06E+003	-8.76E-010	-3.86E-010	-4.48E-006	7.35E-010	4.22E-010	-7.38E-007	1	2.58E-001	1.00E-001	1.00E-001	2.58E-001
1.00E+017	-4.70E+001	-2.45E+001	2.23E+003	0.00E+000	1.12E+000	0.00E+000	6.71E-001	2.06E+015	-9.79E+016	4.07E+000	-1.10E-001	1.41E-041	1.08E+010	3.00E+002	0.00E+000	-1.35E+016	9.53E+012	-4.53E-001	1.79E-056	9.53E+007	0.00E+000	1.41E-041	1.42E+003	1.19E-002	9.58E+006	0.00E+000	8.45E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	3.27E-004	9.53E+012	1.02E-007	4.71E-008	-1.28E-004	1.04E-007	4.79E-008	-1.23E-004	-5.03E+001	-3.15E+001	-7.14E+003	-2.14E-009	-8.46E-010	-4.42E-006	1.01E-009	6.83E-010	-6.91E-007	1	2.61E-001	1.00E-001	1.00E-001	2.61E-001
#1.00E+017	-4.80E+001	-2.56E+001	1.79E+003	0.00E+000	1.12E+000	0.00E+000	6.72E-001	1.80E+015	-9.82E+016	4.07E+000	-1.11E-001	1.65E-041	1.08E+010	3.00E+002	0.00E+000	-1.15E+016	8.66E+012	-4.52E-001	2.09E-056	8.66E+007	0.00E+000	1.65E-041	1.42E+003	1.40E-002	1.15E+007	0.00E+000	8.66E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	3.14E-004	8.66E+012	1.14E-007	5.06E-008	-1.29E-004	1.17E-007	5.18E-008	-1.25E-004	-5.41E+001	-3.44E+001	-1.32E+004	-2.83E-009	-1.16E-009	-4.38E-006	1.02E-009	7.43E-010	-6.63E-007	1	2.64E-001	1.00E-001	1.00E-001	2.64E-001
#1.00E+017	-4.19E+001	-2.12E+001	1.66E+003	0.00E+000	1.12E+000	0.00E+000	6.73E-001	1.62E+015	-9.84E+016	4.07E+000	-1.12E-001	1.58E-041	1.08E+010	3.00E+002	0.00E+000	-1.03E+016	7.91E+012	-4.52E-001	2.00E-056	7.91E+007	0.00E+000	1.58E-041	1.42E+003	1.66E-002	1.38E+007	0.00E+000	8.81E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	3.09E-004	7.91E+012	1.15E-007	5.41E-008	-1.30E-004	1.18E-007	5.54E-008	-1.26E-004	-4.36E+001	-2.82E+001	-2.42E+004	-2.96E-009	-1.33E-009	-4.36E-006	7.59E-010	6.01E-010	-6.52E-007	1	2.67E-001	1.00E-001	1.00E-001	2.67E-001
1.00E+017	-3.58E+001	-1.69E+001	1.53E+003	0.00E+000	1.12E+000	0.00E+000	6.73E-001	1.44E+015	-9.86E+016	4.07E+000	-1.12E-001	1.52E-041	1.08E+010	3.00E+002	0.00E+000	-9.05E+015	7.16E+012	-4.51E-001	1.92E-056	7.16E+007	0.00E+000	1.52E-041	1.42E+003	1.92E-002	1.62E+007	0.00E+000	8.95E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	3.03E-004	7.16E+012	1.16E-007	5.76E-008	-1.31E-004	1.19E-007	5.91E-008	-1.27E-004	-3.32E+001	-2.19E+001	-3.53E+004	-3.08E-009	-1.49E-009	-4.33E-006	5.00E-010	4.60E-010	-6.41E-007	1	2.70E-001	1.00E-001	1.00E-001	2.70E-001
#1.00E+017	-2.97E+001	-1.26E+001	1.41E+003	0.00E+000	1.12E+000	0.00E+000	6.73E-001	1.25E+015	-9.87E+016	4.07E+000	-1.12E-001	1.45E-041	1.08E+010	3.00E+002	0.00E+000	-7.80E+015	6.41E+012	-4.51E-001	1.84E-056	6.41E+007	0.00E+000	1.45E-041	1.42E+003	2.18E-002	1.86E+007	0.00E+000	9.09E+016	0.00E+000	0.00E+000	4.71E+002	3.00E-001	2.98E-004	6.41E+012	1.17E-007	6.10E-008	-1.32E-004	1.20E-007	6.27E-008	-1.27E-004	-2.28E+001	-1.56E+001	-4.63E+004	-3.20E-009	-1.66E-009	-4.31E-006	2.42E-010	3.18E-010	-6.31E-007	1	2.73E-001	1.00E-001	1.00E-001	2.73E-001
