#AcceptorConcentration	ElectricField:0	ElectricField:1	ElectricField:2	AugerRecombination	BandGap	BandgapNarrowing	ConductionBandEnergy	DonorConcentration	DopingConcentration	ElectronAffinity	ElectrostaticPotential	ImpactIonization	IntrinsicDensity	LatticeTemperature	QuasiFermiPotential	SpaceCharge	TotalRecombination	ValenceBandEnergy	eAlphaAvalanche	eDensity	eEparallel	eImpactIonization	eMobility	eQuasiFermiPotential	eVelocity	hAlphaAvalanche	hDensity	hEparallel	hImpactIonization	hMobility	hQuasiFermiPotential	hVelocity	srhRecombination	TotalCurrentDensity:0	TotalCurrentDensity:1	TotalCurrentDensity:2	eCurrentDensity:0	eCurrentDensity:1	eCurrentDensity:2	eGradQuasiFermi:0	eGradQuasiFermi:1	eGradQuasiFermi:2	hCurrentDensity:0	hCurrentDensity:1	hCurrentDensity:2	hGradQuasiFermi:0	hGradQuasiFermi:1	hGradQuasiFermi:2	vtkValidPointMask	arc_length	Points:0	Points:1	Points:2
#1.0000000000e+17	-5.4714870968e-13	-7.8786850578e-14	-8.7980527376e+03	2.7989589842e+22	1.1241592308e+00	0.0000000000e+00	7.7457071841e-02	1.1000000000e+18	1.0000000000e+18	4.0727403846e+00	4.8354653902e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	5.7858715982e+15	4.9218263039e+22	-1.0467021589e+00	0.0000000000e+00	1.0745952017e+18	8.7980527376e+03	0.0000000000e+00	1.4170000000e+03	7.3502628564e-03	1.0110068491e+07	0.0000000000e+00	8.0381073260e+16	8.7980527376e+03	0.0000000000e+00	4.7050000000e+02	8.9167203789e-01	1.8855908846e+07	2.1228673197e+22	0.0000000000e+00	0.0000000000e+00	-1.9235296553e+06	0.0000000000e+00	0.0000000000e+00	-1.7352388508e+06	-1.5632823937e-13	4.2500328653e-14	-7.1332539007e+03	0.0000000000e+00	0.0000000000e+00	-1.8829080447e+05	9.0982978521e-11	7.2080208848e-11	-3.0451563978e+05	1	9.9999997765e-03	2.5000000373e-02	2.5000000373e-02	9.9999997765e-03
#1.0000000000e+17	-4.8461740927e-13	-2.0822205519e-14	-8.7084041100e+03	3.0781284066e+22	1.1241592308e+00	0.0000000000e+00	7.6571919701e-02	1.1000000000e+18	1.0000000000e+18	4.0727403846e+00	4.8443169116e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	5.7689010712e+15	5.3574045940e+22	-1.0475873111e+00	0.0000000000e+00	1.0816455417e+18	8.7084041100e+03	0.0000000000e+00	1.4170000000e+03	8.0650795150e-03	1.0043266360e+07	0.0000000000e+00	8.7414442775e+16	8.7084041100e+03	0.0000000000e+00	4.7050000000e+02	8.9502041413e-01	1.6362695207e+07	2.2792761874e+22	0.0000000000e+00	0.0000000000e+00	-1.9235296553e+06	0.0000000000e+00	0.0000000000e+00	-1.7352388501e+06	-9.3796938963e-14	5.4130775235e-14	-7.0861633315e+03	0.0000000000e+00	0.0000000000e+00	-1.8829080522e+05	5.5215074688e-11	4.3359158673e-11	-1.9371061701e+05	1	1.0999999940e-02	2.5000000373e-02	2.5000000373e-02	1.0999999940e-02
1.0000000000e+17	-4.2208610886e-13	3.7142439540e-14	-8.6187554824e+03	3.3572978290e+22	1.1241592308e+00	0.0000000000e+00	7.5686767561e-02	1.1000000000e+18	1.0000000000e+18	4.0727403846e+00	4.8531684330e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	5.7519305442e+15	5.7929828842e+22	-1.0484724632e+00	0.0000000000e+00	1.0886958817e+18	8.6187554824e+03	0.0000000000e+00	1.4170000000e+03	8.7798961736e-03	9.9764642300e+06	0.0000000000e+00	9.4447812290e+16	8.6187554824e+03	0.0000000000e+00	4.7050000000e+02	8.9836879036e-01	1.3869481568e+07	2.4356850552e+22	0.0000000000e+00	0.0000000000e+00	-1.9235296553e+06	0.0000000000e+00	0.0000000000e+00	-1.7352388493e+06	-3.1265638556e-14	6.5761221816e-14	-7.0390727623e+03	0.0000000000e+00	0.0000000000e+00	-1.8829080596e+05	1.9447170855e-11	1.4638108498e-11	-8.2905594246e+04	1	1.2000000104e-02	2.5000000373e-02	2.5000000373e-02	1.2000000104e-02
#1.0000000000e+17	-3.5955476186e-13	6.1097377615e-14	-8.5335999446e+03	3.6337340149e+22	1.1241592308e+00	0.0000000000e+00	7.4829374312e-02	1.1000000000e+18	1.0000000000e+18	4.0727403846e+00	4.8617423655e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	5.6589663569e+15	6.2038246539e+22	-1.0493298565e+00	0.0000000000e+00	1.0952585028e+18	8.5335999446e+03	0.0000000000e+00	1.4170000000e+03	9.4814490323e-03	9.9159462280e+06	0.0000000000e+00	1.0091746917e+17	8.5335999446e+03	0.0000000000e+00	4.7050000000e+02	9.0111910094e-01	1.2323964471e+07	2.5700906390e+22	0.0000000000e+00	0.0000000000e+00	-1.9235296553e+06	0.0000000000e+00	0.0000000000e+00	-1.7352388484e+06	-3.1265615261e-14	5.4135482389e-14	-6.9964132805e+03	0.0000000000e+00	0.0000000000e+00	-1.8829080691e+05	1.5007505575e-12	2.9117365083e-13	-2.6826845371e+04	1	1.3000000268e-02	2.5000000373e-02	2.5000000373e-02	1.3000000268e-02
#1.0000000000e+17	-2.9702346146e-13	5.1042668958e-14	-8.4529374933e+03	3.9074369664e+22	1.1241592308e+00	0.0000000000e+00	7.3999739934e-02	1.1000000000e+18	1.0000000000e+18	4.0727403846e+00	4.8700387093e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	5.4900085660e+15	6.5899299216e+22	-1.0501594908e+00	0.0000000000e+00	1.1013334053e+18	8.4529374933e+03	0.0000000000e+00	1.4170000000e+03	1.0169738101e-02	9.8617123501e+06	0.0000000000e+00	1.0682341383e+17	8.4529374933e+03	0.0000000000e+00	4.7050000000e+02	9.0327134631e-01	1.1726143210e+07	2.6824929552e+22	0.0000000000e+00	0.0000000000e+00	-1.9235296553e+06	0.0000000000e+00	0.0000000000e+00	-1.7352388472e+06	-9.3796915669e-14	1.9253522037e-14	-6.9581848830e+03	0.0000000000e+00	0.0000000000e+00	-1.8829080807e+05	1.3756879567e-12	3.1826133609e-13	-2.5474329615e+04	1	1.4000000432e-02	2.5000000373e-02	2.5000000373e-02	1.4000000432e-02
1.0000000000e+17	-2.3449221929e-13	4.0987969664e-14	-8.3722751170e+03	4.1811396629e+22	1.1241592308e+00	0.0000000000e+00	7.3170106328e-02	1.1000000000e+18	1.0000000000e+18	4.0727403846e+00	4.8783350454e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	5.3210509324e+15	6.9760348297e+22	-1.0509891244e+00	0.0000000000e+00	1.1074083021e+18	8.3722751170e+03	0.0000000000e+00	1.4170000000e+03	1.0858026529e-02	9.8074785226e+06	0.0000000000e+00	1.1272935300e+17	8.3722751170e+03	0.0000000000e+00	4.7050000000e+02	9.0542358967e-01	1.1128322506e+07	2.7948951668e+22	0.0000000000e+00	0.0000000000e+00	-1.9235296553e+06	0.0000000000e+00	0.0000000000e+00	-1.7352388461e+06	-1.5632815784e-13	-1.5628405828e-14	-6.9199565211e+03	0.0000000000e+00	0.0000000000e+00	-1.8829080922e+05	1.2506254724e-12	3.4534899613e-13	-2.4121815119e+04	1	1.4999999665e-02	2.5000000373e-02	2.5000000373e-02	1.4999999665e-02
#1.0000000000e+17	-1.7196086064e-13	3.0933251643e-14	-8.2916125906e+03	4.4548428693e+22	1.1241592308e+00	0.0000000000e+00	7.2340471177e-02	1.1000000000e+18	1.0000000000e+18	4.0727403846e+00	4.8866313969e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	5.1520929841e+15	7.3621404571e+22	-1.0518187596e+00	0.0000000000e+00	1.1134832102e+18	8.2916125906e+03	0.0000000000e+00	1.4170000000e+03	1.1546316238e-02	9.7532445941e+06	0.0000000000e+00	1.1863530316e+17	8.2916125906e+03	0.0000000000e+00	4.7050000000e+02	9.0757583704e-01	1.0530500688e+07	2.9072975877e+22	0.0000000000e+00	0.0000000000e+00	-1.9235296553e+06	0.0000000000e+00	0.0000000000e+00	-1.7352388449e+06	-2.1885951648e-13	-5.0510398667e-14	-6.8817280880e+03	0.0000000000e+00	0.0000000000e+00	-1.8829081038e+05	1.1255627551e-12	3.7243670662e-13	-2.2769298103e+04	1	1.6000000760e-02	2.5000000373e-02	2.5000000373e-02	1.6000000760e-02
#1.0000000000e+17	-1.0942956024e-13	2.0878542985e-14	-8.2109501392e+03	4.7285458208e+22	1.1241592308e+00	0.0000000000e+00	7.1510836799e-02	1.1000000000e+18	1.0000000000e+18	4.0727403846e+00	4.8949277407e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	4.9831351932e+15	7.7482457248e+22	-1.0526483940e+00	0.0000000000e+00	1.1195581126e+18	8.2109501392e+03	0.0000000000e+00	1.4170000000e+03	1.2234605307e-02	9.6990107162e+06	0.0000000000e+00	1.2454124783e+17	8.2109501392e+03	0.0000000000e+00	4.7050000000e+02	9.0972808241e-01	9.9326794264e+06	3.0196999040e+22	0.0000000000e+00	0.0000000000e+00	-1.9235296553e+06	0.0000000000e+00	0.0000000000e+00	-1.7352388438e+06	-2.8139081689e-13	-8.5392359019e-14	-6.8434996905e+03	0.0000000000e+00	0.0000000000e+00	-1.8829081153e+05	1.0005001543e-12	3.9952439188e-13	-2.1416782347e+04	1	1.7000000924e-02	2.5000000373e-02	2.5000000373e-02	1.7000000924e-02
1.0000000000e+17	-4.6898376303e-14	1.0823853056e-14	-8.1302878381e+03	5.0022482625e+22	1.1241592308e+00	0.0000000000e+00	7.0681203966e-02	1.1000000000e+18	1.0000000000e+18	4.0727403846e+00	4.9032240690e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	4.8141777170e+15	8.1343502734e+22	-1.0534780268e+00	0.0000000000e+00	1.1256330038e+18	8.1302878381e+03	0.0000000000e+00	1.4170000000e+03	1.2922893094e-02	9.6447769392e+06	0.0000000000e+00	1.3044718149e+17	8.1302878381e+03	0.0000000000e+00	4.7050000000e+02	9.1188032377e-01	9.3348592787e+06	3.1321020109e+22	0.0000000000e+00	0.0000000000e+00	-1.9235296553e+06	0.0000000000e+00	0.0000000000e+00	-1.7352388426e+06	-3.4392200082e-13	-1.2027425440e-13	-6.8052713642e+03	0.0000000000e+00	0.0000000000e+00	-1.8829081269e+05	8.7543778639e-13	4.2661202669e-13	-2.0064269111e+04	1	1.7999999225e-02	2.5000000373e-02	2.5000000373e-02	1.7999999225e-02
#1.0000000000e+17	4.6589441541e-20	6.1013035450e-15	-8.0532080253e+03	5.2737272223e+22	1.1241592308e+00	0.0000000000e+00	6.9862897134e-02	1.1000000000e+18	1.0000000000e+18	4.0727403846e+00	4.9114071373e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	4.6555720826e+15	8.5117980467e+22	-1.0542963336e+00	0.0000000000e+00	1.1314894736e+18	8.0532080253e+03	0.0000000000e+00	1.4170000000e+03	1.3605867699e-02	9.5932195397e+06	0.0000000000e+00	1.3614504566e+17	8.0532080253e+03	0.0000000000e+00	4.7050000000e+02	9.1390894100e-01	8.8159942223e+06	3.2380708243e+22	0.0000000000e+00	0.0000000000e+00	-1.9235296553e+06	0.0000000000e+00	0.0000000000e+00	-1.7352388413e+06	-3.7518777915e-13	-1.4057830717e-13	-6.7689294313e+03	0.0000000000e+00	0.0000000000e+00	-1.8829081394e+05	7.8164112697e-13	4.4631827892e-13	-1.8896172227e+04	1	1.8999999389e-02	2.5000000373e-02	2.5000000373e-02	1.8999999389e-02
#1.0000000000e+17	4.6589441541e-20	1.7375333215e-14	-7.9868761655e+03	5.5385341841e+22	1.1241592308e+00	0.0000000000e+00	6.9078573058e-02	1.1000000000e+18	1.0000000000e+18	4.0727403846e+00	4.9192503781e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	4.5280230258e+15	8.8632732464e+22	-1.0550806577e+00	0.0000000000e+00	1.1366906431e+18	7.9868761655e+03	0.0000000000e+00	1.4170000000e+03	1.4272898861e-02	9.5496916035e+06	0.0000000000e+00	1.4121866617e+17	7.9868761655e+03	0.0000000000e+00	4.7050000000e+02	9.1556667254e-01	8.5339986039e+06	3.3247390623e+22	0.0000000000e+00	0.0000000000e+00	-1.9235296553e+06	0.0000000000e+00	0.0000000000e+00	-1.7352388398e+06	-3.1265647874e-13	-1.1714858495e-13	-6.7382469118e+03	0.0000000000e+00	0.0000000000e+00	-1.8829081546e+05	7.8164112697e-13	4.4387963689e-13	-1.8281333886e+04	1	1.9999999553e-02	2.5000000373e-02	2.5000000373e-02	1.9999999553e-02
1.0000000000e+17	4.6589441541e-20	2.8649362885e-14	-7.9205443057e+03	5.8033411458e+22	1.1241592308e+00	0.0000000000e+00	6.8294248983e-02	1.1000000000e+18	1.0000000000e+18	4.0727403846e+00	4.9270936188e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	4.4004739690e+15	9.2147484461e+22	-1.0558649818e+00	0.0000000000e+00	1.1418918127e+18	7.9205443057e+03	0.0000000000e+00	1.4170000000e+03	1.4939930023e-02	9.5061636674e+06	0.0000000000e+00	1.4629228668e+17	7.9205443057e+03	0.0000000000e+00	4.7050000000e+02	9.1722440408e-01	8.2520029854e+06	3.4114073003e+22	0.0000000000e+00	0.0000000000e+00	-1.9235296553e+06	0.0000000000e+00	0.0000000000e+00	-1.7352388383e+06	-2.5012517833e-13	-9.3718862720e-14	-6.7075643923e+03	0.0000000000e+00	0.0000000000e+00	-1.8829081698e+05	7.8164112697e-13	4.4144099487e-13	-1.7666495545e+04	1	2.0999999717e-02	2.5000000373e-02	2.5000000373e-02	2.0999999717e-02
#1.0000000000e+17	4.6589441541e-20	3.9923401612e-14	-7.8542124459e+03	6.0681481075e+22	1.1241592308e+00	0.0000000000e+00	6.7509924907e-02	1.1000000000e+18	1.0000000000e+18	4.0727403846e+00	4.9349368596e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	4.2729249123e+15	9.5662236458e+22	-1.0566493059e+00	0.0000000000e+00	1.1470929823e+18	7.8542124459e+03	0.0000000000e+00	1.4170000000e+03	1.5606961185e-02	9.4626357312e+06	0.0000000000e+00	1.5136590718e+17	7.8542124459e+03	0.0000000000e+00	4.7050000000e+02	9.1888213562e-01	7.9700073670e+06	3.4980755382e+22	0.0000000000e+00	0.0000000000e+00	-1.9235296553e+06	0.0000000000e+00	0.0000000000e+00	-1.7352388368e+06	-1.8759397111e-13	-7.0289209670e-14	-6.6768818729e+03	0.0000000000e+00	0.0000000000e+00	-1.8829081851e+05	7.8164122015e-13	4.3900252402e-13	-1.7051657204e+04	1	2.1999999881e-02	2.5000000373e-02	2.5000000373e-02	2.1999999881e-02
