#AcceptorConcentration	ElectricField:0	ElectricField:1	ElectricField:2	AugerRecombination	BandGap	BandgapNarrowing	ConductionBandEnergy	DonorConcentration	DopingConcentration	ElectronAffinity	ElectrostaticPotential	ImpactIonization	IntrinsicDensity	LatticeTemperature	QuasiFermiPotential	SpaceCharge	TotalRecombination	ValenceBandEnergy	eAlphaAvalanche	eDensity	eEparallel	eImpactIonization	eMobility	eQuasiFermiPotential	eVelocity	hAlphaAvalanche	hDensity	hEparallel	hImpactIonization	hMobility	hQuasiFermiPotential	hVelocity	srhRecombination	TotalCurrentDensity:0	TotalCurrentDensity:1	TotalCurrentDensity:2	eCurrentDensity:0	eCurrentDensity:1	eCurrentDensity:2	eGradQuasiFermi:0	eGradQuasiFermi:1	eGradQuasiFermi:2	hCurrentDensity:0	hCurrentDensity:1	hCurrentDensity:2	hGradQuasiFermi:0	hGradQuasiFermi:1	hGradQuasiFermi:2	vtkValidPointMask	arc_length	Points:0	Points:1	Points:2
1.0000000000e+17	2.6106811106e-12	2.4309463082e-12	2.5920988844e+04	2.3086156467e+12	1.1241592308e+00	0.0000000000e+00	9.6333032608e-02	1.1000000000e+18	1.0000000000e+18	4.0727403846e+00	4.6467057826e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	2.9717968673e+17	8.0415071599e+12	-1.0278261982e+00	0.0000000000e+00	7.0282031329e+17	0.0000000000e+00	0.0000000000e+00	1.4170000000e+03	4.2005787286e-11	2.6686510330e-02	0.0000000000e+00	1.7198847302e+07	0.0000000000e+00	0.0000000000e+00	4.7050000000e+02	2.9737658946e-01	2.0396606708e+06	5.7328915132e+12	-2.1781295213e-11	-6.0503752359e-12	-2.2101708150e-03	-2.1781295209e-11	-6.0503752359e-12	-2.2044851817e-03	-1.1356176001e-21	-9.7818084755e-22	-1.9703732729e-05	-3.3677792217e-21	0.0000000000e+00	-5.6856332769e-06	-8.5980488558e-14	4.1241288134e-14	-4.4211118767e+03	1	4.1000001132e-02	2.5000000373e-02	2.5000000373e-02	4.1000001132e-02
1.0000000000e+17	2.7982746624e-12	2.6922744527e-12	3.0243502628e+04	2.1961505627e+12	1.1241592308e+00	0.0000000000e+00	9.8050342102e-02	1.1000000000e+18	1.0000000000e+18	4.0727403846e+00	4.6295326876e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	3.4436658089e+17	8.3890704216e+12	-1.0261088887e+00	0.0000000000e+00	6.5563341912e+17	0.0000000000e+00	0.0000000000e+00	1.4170000000e+03	4.3392436567e-11	2.9377128402e-02	0.0000000000e+00	1.8578943469e+07	0.0000000000e+00	0.0000000000e+00	4.7050000000e+02	2.9784775827e-01	1.8424325704e+06	6.1929198589e+12	-2.8004509831e-11	-7.7790459630e-12	-2.2101625088e-03	-2.8004509827e-11	-7.7790459630e-12	-2.2044768754e-03	-1.2520910066e-21	-1.1058548759e-21	-2.1836482935e-05	-4.3299999106e-21	0.0000000000e+00	-5.6856334036e-06	-5.4714896592e-14	6.4497448283e-14	-4.0119823015e+03	1	4.1999999434e-02	2.5000000373e-02	2.5000000373e-02	4.1999999434e-02
1.0000000000e+17	2.9858689131e-12	2.9536035706e-12	3.4566032514e+04	2.0836850598e+12	1.1241592308e+00	0.0000000000e+00	9.9767657993e-02	1.1000000000e+18	1.0000000000e+18	4.0727403846e+00	4.6123595287e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	3.9155365085e+17	8.7366349781e+12	-1.0243915728e+00	0.0000000000e+00	6.0844634917e+17	0.0000000000e+00	0.0000000000e+00	1.4170000000e+03	4.4779091014e-11	3.2067756497e-02	0.0000000000e+00	1.9959044778e+07	0.0000000000e+00	0.0000000000e+00	4.7050000000e+02	2.9831892884e-01	1.6452037353e+06	6.6529499184e+12	-3.4227747633e-11	-9.5077231298e-12	-2.2101542027e-03	-3.4227747628e-11	-9.5077231298e-12	-2.2044685691e-03	-1.3685648469e-21	-1.2335293798e-21	-2.3969241086e-05	-5.2922241841e-21	0.0000000000e+00	-5.6856335304e-06	-2.3449188151e-14	8.7753695068e-14	-3.6028512022e+03	1	4.3000001460e-02	2.5000000373e-02	2.5000000373e-02	4.3000001460e-02
1.0000000000e+17	3.7518766267e-12	3.3950026680e-12	4.0296872343e+04	1.9397364317e+12	1.1241592308e+00	0.0000000000e+00	1.0251670615e-01	1.1000000000e+18	1.0000000000e+18	4.0727403846e+00	4.5848690472e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	4.4428602510e+17	9.8611494763e+12	-1.0216425246e+00	0.0000000000e+00	5.5571397492e+17	0.0000000000e+00	0.0000000000e+00	1.4170000000e+03	4.6750854086e-11	4.4623138255e-02	0.0000000000e+00	2.3764468719e+07	0.0000000000e+00	0.0000000000e+00	4.7050000000e+02	2.9871931312e-01	1.4549800208e+06	7.9214130446e+12	-4.4599788998e-11	-1.2532958402e-11	-2.2101471418e-03	-4.4599788991e-11	-1.2532958402e-11	-2.2044615081e-03	-5.1248345690e-21	-3.7689391856e-21	-3.7362141661e-05	-7.1364804447e-21	0.0000000000e+00	-5.6856337048e-06	1.1724465955e-14	1.0926350077e-13	-3.2064793285e+03	1	4.3999999762e-02	2.5000000373e-02	2.5000000373e-02	4.3999999762e-02
1.0000000000e+17	6.2531333020e-12	4.3766141879e-12	5.0252723199e+04	1.7013363771e+12	1.1241592308e+00	0.0000000000e+00	1.0836098899e-01	1.1000000000e+18	1.0000000000e+18	4.0727403846e+00	4.5264262187e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	5.1365508150e+17	1.3316528240e+13	-1.0157982418e+00	0.0000000000e+00	4.8634491853e+17	0.0000000000e+00	0.0000000000e+00	1.4170000000e+03	5.0477970671e-11	8.6772938693e-02	0.0000000000e+00	3.4845910035e+07	0.0000000000e+00	0.0000000000e+00	4.7050000000e+02	2.9890734471e-01	1.2857688131e+06	1.1615191863e+13	-6.7418327606e-11	-1.9447667070e-11	-2.2101438167e-03	-6.7418327594e-11	-1.9447667070e-11	-2.2044581826e-03	-1.9800538450e-20	-1.3527583009e-20	-8.4535635521e-05	-1.1626860387e-20	0.0000000000e+00	-5.6856340219e-06	5.8623028615e-14	1.2553443205e-13	-2.8483791871e+03	1	4.5000001788e-02	2.5000000373e-02	2.5000000373e-02	4.5000001788e-02
1.0000000000e+17	8.7543806593e-12	5.3582220509e-12	6.0208536967e+04	1.4629372106e+12	1.1241592308e+00	0.0000000000e+00	1.1420525006e-01	1.1000000000e+18	1.0000000000e+18	4.0727403846e+00	4.4679836080e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	5.8302387948e+17	1.6771894132e+13	-1.0099539807e+00	0.0000000000e+00	4.1697612056e+17	0.0000000000e+00	0.0000000000e+00	1.4170000000e+03	5.4205073371e-11	1.2892258211e-01	0.0000000000e+00	4.5927310068e+07	0.0000000000e+00	0.0000000000e+00	4.7050000000e+02	2.9909537559e-01	1.1165582357e+06	1.5308956922e+13	-9.0236781208e-11	-2.6362349978e-11	-2.2101404916e-03	-9.0236781191e-11	-2.6362349978e-11	-2.2044548572e-03	-3.4476187660e-20	-2.3286190478e-20	-1.3170895365e-04	-1.6117223602e-20	0.0000000000e+00	-5.6856343391e-06	1.0552141657e-13	1.4180530271e-13	-2.4902803796e+03	1	4.6000000089e-02	2.5000000373e-02	2.5000000373e-02	4.6000000089e-02
1.0000000000e+17	1.1255629321e-11	6.3398284054e-12	7.0164350735e+04	1.2245380441e+12	1.1241592308e+00	0.0000000000e+00	1.2004951113e-01	1.1000000000e+18	1.0000000000e+18	4.0727403846e+00	4.4095409973e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	6.5239267746e+17	2.0227260024e+13	-1.0041097196e+00	0.0000000000e+00	3.4760732259e+17	0.0000000000e+00	0.0000000000e+00	1.4170000000e+03	5.7932176072e-11	1.7107222553e-01	0.0000000000e+00	5.7008710102e+07	0.0000000000e+00	0.0000000000e+00	4.7050000000e+02	2.9928340648e-01	9.4734765827e+05	1.9002721980e+13	-1.1305520250e-10	-3.3276941481e-11	-2.2101371665e-03	-1.1305520248e-10	-3.3276941481e-11	-2.2044515318e-03	-4.9151855094e-20	-3.3044808636e-20	-1.7888227177e-04	-2.0607586817e-20	-3.7836995538e-27	-5.6856346562e-06	1.5242003746e-13	1.5807605249e-13	-2.1321815722e+03	1	4.6999998391e-02	2.5000000373e-02	2.5000000373e-02	4.6999998391e-02
1.0000000000e+17	1.3756885996e-11	7.3214399252e-12	8.0120201592e+04	9.8613798946e+11	1.1241592308e+00	0.0000000000e+00	1.2589379398e-01	1.1000000000e+18	1.0000000000e+18	4.0727403846e+00	4.3510981689e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	7.2176173387e+17	2.3682638788e+13	-9.9826543679e-01	0.0000000000e+00	2.7823826620e+17	0.0000000000e+00	0.0000000000e+00	1.4170000000e+03	6.1659292657e-11	2.1322202597e-01	0.0000000000e+00	6.8090151418e+07	0.0000000000e+00	0.0000000000e+00	4.7050000000e+02	2.9947143807e-01	7.7813645051e+05	2.2696500798e+13	-1.3587374110e-10	-4.0191650149e-11	-2.2101338413e-03	-1.3587374108e-10	-4.0191650149e-11	-2.2044482064e-03	-6.3827558975e-20	-4.2803452459e-20	-2.2605576563e-04	-2.5097966760e-20	-3.7836995571e-27	-5.6856349734e-06	1.9931860012e-13	1.7434698377e-13	-1.7740814308e+03	1	4.8000000417e-02	2.5000000373e-02	2.5000000373e-02	4.8000000417e-02
1.0000000000e+17	1.6258133354e-11	8.3030477883e-12	9.0076015360e+04	7.4773882296e+11	1.1241592308e+00	0.0000000000e+00	1.3173805505e-01	1.1000000000e+18	1.0000000000e+18	4.0727403846e+00	4.2926555582e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	7.9113053185e+17	2.7138004680e+13	-9.9242117572e-01	0.0000000000e+00	2.0886946823e+17	0.0000000000e+00	0.0000000000e+00	1.4170000000e+03	6.5386395358e-11	2.5537166938e-01	0.0000000000e+00	7.9171551452e+07	0.0000000000e+00	0.0000000000e+00	4.7050000000e+02	2.9965946896e-01	6.0892587312e+05	2.6390265857e+13	-1.5869219471e-10	-4.7106333057e-11	-2.2101305162e-03	-1.5869219468e-10	-4.7106333057e-11	-2.2044448809e-03	-7.8503208185e-20	-5.2562059928e-20	-2.7322908376e-04	-2.9588329974e-20	-3.7836995602e-27	-5.6856352906e-06	2.4621698807e-13	1.9061785443e-13	-1.4159826234e+03	1	4.8999998719e-02	2.5000000373e-02	2.5000000373e-02	4.8999998719e-02
1.0000000000e+17	1.8759385556e-11	9.2846563074e-12	1.0003186315e+05	5.0933888724e+11	1.1241592308e+00	0.0000000000e+00	1.3758234409e-01	1.0999998689e+18	9.9999986887e+17	4.0727403846e+00	4.2342126678e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	8.6049942152e+17	3.0593487904e+13	-9.8657688668e-01	0.0000000000e+00	1.3950044744e+17	0.0000000000e+00	0.0000000000e+00	1.4170000000e+03	6.9113554133e-11	2.9752231998e-01	0.0000000000e+00	9.0253305799e+07	0.0000000000e+00	0.0000000000e+00	4.7050000000e+02	2.9984750043e-01	4.3971474338e+05	3.0084149017e+13	-1.8151067048e-10	-5.4021032870e-11	-2.2101271911e-03	-1.8151067044e-10	-5.4021032870e-11	-2.2044415555e-03	-9.3179361064e-20	-6.2321158137e-20	-3.2040346264e-04	-3.4078456369e-20	8.1449111469e-26	-5.6856356077e-06	2.9311538039e-13	2.0688876475e-13	-1.0578826371e+03	1	5.0000000745e-02	2.5000000373e-02	2.5000000373e-02	5.0000000745e-02
1.0000000000e+17	1.7758886613e-11	8.7125894714e-12	1.0587766104e+05	4.3051560432e+11	1.1241592308e+00	0.0000000000e+00	1.5174442079e-01	9.2400016785e+17	8.2400016785e+17	4.0727403846e+00	4.0925919008e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	7.0609241379e+17	1.7425298854e+14	-9.7241480998e-01	0.0000000000e+00	1.1790775458e+17	0.0000000000e+00	0.0000000000e+00	1.4170000000e+03	1.2946685107e-10	1.4807283254e+00	0.0000000000e+00	5.2147768459e+08	0.0000000000e+00	0.0000000000e+00	4.7050000000e+02	2.9987104573e-01	3.7521928325e+05	1.7382247294e+14	-1.5246900205e-10	-4.5377678833e-11	-2.2101346485e-03	-1.5246900223e-10	-4.5377679235e-11	-2.2044490052e-03	-1.9753953323e-19	-2.3852836836e-19	-1.5554322336e-03	1.7664787450e-19	4.0199450258e-19	-5.6856432908e-06	2.4621699244e-13	1.7502292463e-13	-9.0811083349e+02	1	5.0999999046e-02	2.5000000373e-02	2.5000000373e-02	5.0999999046e-02
1.0000000000e+17	1.6758383943e-11	8.1405205043e-12	1.1172348071e+05	3.5169202775e+11	1.1241592308e+00	0.0000000000e+00	1.6590655025e-01	7.4799981117e+17	6.4799981117e+17	4.0727403846e+00	3.9509706061e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	5.5168483085e+17	3.1791302435e+14	-9.5825268052e-01	0.0000000000e+00	9.6314981277e+16	0.0000000000e+00	0.0000000000e+00	1.4170000000e+03	1.8982037284e-10	2.6639387387e+00	0.0000000000e+00	9.5270366982e+08	0.0000000000e+00	0.0000000000e+00	4.7050000000e+02	2.9989459112e-01	3.1072358285e+05	3.1756133232e+14	-1.2342722544e-10	-3.6734292596e-11	-2.2101421058e-03	-1.2342722583e-10	-3.6734293400e-11	-2.2044564549e-03	-3.0190009416e-19	-4.1473623501e-19	-2.7904656054e-03	3.8737499038e-19	8.0399042126e-19	-5.6856509740e-06	1.9931842978e-13	1.4315696579e-13	-7.5833847191e+02	1	5.2000001073e-02	2.5000000373e-02	2.5000000373e-02	5.2000001073e-02
1.0000000000e+17	1.5757885000e-11	7.5684536684e-12	1.1756927859e+05	2.7286874482e+11	1.1241592308e+00	0.0000000000e+00	1.8006862695e-01	5.7200011015e+17	4.7200011015e+17	4.0727403846e+00	3.8093498391e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	3.9727782312e+17	4.6157252499e+14	-9.4409060382e-01	0.0000000000e+00	7.4722288415e+16	0.0000000000e+00	0.0000000000e+00	1.4170000000e+03	2.5017366978e-10	3.8471447441e+00	0.0000000000e+00	1.3839280486e+09	0.0000000000e+00	0.0000000000e+00	4.7050000000e+02	2.9991813642e-01	2.4622812272e+05	4.6129965624e+14	-9.4385557012e-11	-2.8090938559e-11	-2.2101495632e-03	-9.4385557610e-11	-2.8090939765e-11	-2.2044639045e-03	-4.0626026632e-19	-5.9094344523e-19	-4.0254943763e-03	5.9810132124e-19	1.2059848424e-18	-5.6856586571e-06	1.5242004183e-13	1.1129112566e-13	-6.0856666828e+02	1	5.2999999374e-02	2.5000000373e-02	2.5000000373e-02	5.2999999374e-02
1.0000000000e+17	1.4757386803e-11	6.9963882344e-12	1.2341509826e+05	1.9404516825e+11	1.1241592308e+00	0.0000000000e+00	1.9423075642e-01	3.9599975348e+17	2.9599975348e+17	4.0727403846e+00	3.6677285445e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	2.4287024018e+17	6.0523256080e+14	-9.2992847435e-01	0.0000000000e+00	5.3129515114e+16	0.0000000000e+00	0.0000000000e+00	1.4170000000e+03	3.1052719155e-10	5.0303551574e+00	0.0000000000e+00	1.8151540338e+09	0.0000000000e+00	0.0000000000e+00	4.7050000000e+02	2.9994168181e-01	1.8173242232e+05	6.0503851563e+14	-6.5343802612e-11	-1.9447560433e-11	-2.2101570205e-03	-6.5343803421e-11	-1.9447562041e-11	-2.2044713542e-03	-5.1062059121e-19	-7.6715168643e-19	-5.2605277481e-03	8.0884314433e-19	1.6079856120e-18	-5.6856663402e-06	1.0552361646e-13	7.9425525732e-14	-4.5879430670e+02	1	5.4000001401e-02	2.5000000373e-02	2.5000000373e-02	5.4000001401e-02
1.0000000000e+17	1.3756887860e-11	6.4243213984e-12	1.2926089615e+05	1.1522188532e+11	1.1241592308e+00	0.0000000000e+00	2.0839283312e-01	2.2000005245e+17	1.2000005245e+17	4.0727403846e+00	3.5261077775e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	8.8463232447e+16	7.4889206144e+14	-9.1576639765e-01	0.0000000000e+00	3.1536822252e+16	0.0000000000e+00	0.0000000000e+00	1.4170000000e+03	3.7088048849e-10	6.2135611628e+00	0.0000000000e+00	2.2463784126e+09	0.0000000000e+00	0.0000000000e+00	4.7050000000e+02	2.9996522711e-01	1.1723696219e+05	7.4877683955e+14	-3.6302134187e-11	-1.0804206395e-11	-2.2101644779e-03	-3.6302135206e-11	-1.0804208405e-11	-2.2044788038e-03	-6.1498076337e-19	-9.4335889665e-19	-6.4955565191e-03	1.0195694752e-18	2.0099800331e-18	-5.6856740233e-06	5.8625228510e-14	4.7559685605e-14	-3.0902250307e+02	1	5.4999999702e-02	2.5000000373e-02	2.5000000373e-02	5.4999999702e-02
1.0000000000e+17	1.2756385190e-11	5.8522524313e-12	1.3510671581e+05	3.6398308750e+10	1.1241592308e+00	0.0000000000e+00	2.2255496258e-01	4.3999695778e+16	-5.6000304222e+16	4.0727403846e+00	3.3844864828e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	-6.5944350495e+16	8.9255209725e+14	-9.0160426819e-01	0.0000000000e+00	9.9440489506e+15	0.0000000000e+00	0.0000000000e+00	1.4170000000e+03	4.3123401026e-10	7.3967715761e+00	0.0000000000e+00	2.6776043979e+09	0.0000000000e+00	0.0000000000e+00	4.7050000000e+02	2.9998877250e-01	5.2741261789e+04	8.9251569894e+14	-7.2603575723e-12	-2.1608201589e-12	-2.2101719352e-03	-7.2603588026e-12	-2.1608225709e-12	-2.2044862535e-03	-7.1934132431e-19	-1.1195667633e-18	-7.7305898908e-03	1.2302965911e-18	2.4119759518e-18	-5.6856817065e-06	1.1726665850e-14	1.5693726768e-14	-1.5925014149e+02	1	5.6000001729e-02	2.5000000373e-02	2.5000000373e-02	5.6000001729e-02
1.0000000000e+17	1.1755880283e-11	2.8587232295e-12	1.3538074226e+05	1.4772846897e+10	1.1241592308e+00	0.0000000000e+00	2.3595911176e-01	0.0000000000e+00	-1.0000000000e+17	4.0727403846e+00	3.2504449910e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	-1.0402308101e+17	3.4916703069e+15	-8.8820011901e-01	0.0000000000e+00	4.0230914961e+15	0.0000000000e+00	0.0000000000e+00	1.4170000000e+03	1.6069590733e-09	2.6695000866e+01	0.0000000000e+00	1.0486537968e+10	0.0000000000e+00	0.0000000000e+00	4.7050000000e+02	2.9999527090e-01	3.2386574171e+04	3.4916555341e+15	5.0147018493e-14	-6.9639958063e-14	-2.2101735453e-03	5.0138476517e-14	-6.9636030066e-14	-2.2044877222e-03	-8.5277299435e-18	-6.4418033911e-18	-2.6847055076e-02	8.5419759356e-18	-3.9279976289e-18	-5.6858231213e-06	3.1623733712e-12	-2.9213199467e-12	-1.0770192753e+02	1	5.7000000030e-02	2.5000000373e-02	2.5000000373e-02	5.7000000030e-02
1.0000000000e+17	1.0755381341e-11	-9.4194956376e-13	1.3379752446e+05	1.2213192819e+10	1.1241592308e+00	0.0000000000e+00	2.4911062019e-01	0.0000000000e+00	-1.0000000000e+17	4.0727403846e+00	3.1189299067e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	-1.0332598876e+17	6.9092690613e+15	-8.7504861058e-01	0.0000000000e+00	3.3260095177e+15	0.0000000000e+00	0.0000000000e+00	1.4170000000e+03	3.1544721397e-09	5.2031529261e+01	0.0000000000e+00	2.0754690834e+10	0.0000000000e+00	0.0000000000e+00	4.7050000000e+02	2.9999608703e-01	2.6745375075e+04	6.9092568481e+15	1.1700763542e-13	-1.6249707073e-13	-2.2101732063e-03	1.1698941479e-13	-1.6248455545e-13	-2.2044871971e-03	-1.8904112775e-17	-1.3479357957e-17	-5.1923957618e-02	1.8220633105e-17	-1.2515282710e-17	-5.6860091130e-06	7.3788620956e-12	-6.8267086111e-12	-8.8894682451e+01	1	5.7999998331e-02	2.5000000373e-02	2.5000000373e-02	5.7999998331e-02
1.0000000000e+17	9.7548786705e-12	-4.7426365156e-12	1.3221430077e+05	9.6535292066e+09	1.1241592308e+00	0.0000000000e+00	2.6226217762e-01	0.0000000000e+00	-1.0000000000e+17	4.0727403846e+00	2.9874143325e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	-1.0262889392e+17	1.0326880547e+16	-8.6189705315e-01	0.0000000000e+00	2.6289249425e+15	0.0000000000e+00	0.0000000000e+00	1.4170000000e+03	4.7019909710e-09	7.7368152042e+01	0.0000000000e+00	3.1022881952e+10	0.0000000000e+00	0.0000000000e+00	4.7050000000e+02	2.9999690317e-01	2.1104154963e+04	1.0326870894e+16	1.8386850143e-13	-2.5535452931e-13	-2.2101728672e-03	1.8384060210e-13	-2.5533342671e-13	-2.2044866721e-03	-2.9280534263e-17	-2.0516938740e-17	-7.7000953579e-02	2.7899326330e-17	-2.1102599781e-17	-5.6861951055e-06	1.1595366528e-11	-1.0732111824e-11	-7.0087367308e+01	1	5.9000000358e-02	2.5000000373e-02	2.5000000373e-02	5.9000000358e-02
1.0000000000e+17	8.7543767458e-12	-8.5433082583e-12	1.3063108298e+05	7.0938751293e+09	1.1241592308e+00	0.0000000000e+00	2.7541368605e-01	0.0000000000e+00	-1.0000000000e+17	4.0727403846e+00	2.8558992482e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	-1.0193180167e+17	1.3744479302e+16	-8.4874554472e-01	0.0000000000e+00	1.9318429641e+15	0.0000000000e+00	0.0000000000e+00	1.4170000000e+03	6.2495040374e-09	1.0270468044e+02	0.0000000000e+00	4.1291034818e+10	0.0000000000e+00	0.0000000000e+00	4.7050000000e+02	2.9999771930e-01	1.5462955867e+04	1.3744472208e+16	2.5073038015e-13	-3.4821120382e-13	-2.2101725282e-03	2.5069280218e-13	-3.4818151392e-13	-2.2044861471e-03	-3.9656918339e-17	-2.7554482837e-17	-1.0207785612e-01	3.7577968938e-17	-2.9689904937e-17	-5.6863810972e-06	1.5811850631e-11	-1.4637501870e-11	-5.1280122227e+01	1	5.9999998659e-02	2.5000000373e-02	2.5000000373e-02	5.9999998659e-02
1.0000000000e+17	7.7538740757e-12	-1.2343995210e-11	1.2904785929e+05	4.5342115165e+09	1.1241592308e+00	0.0000000000e+00	2.8856524347e-01	0.0000000000e+00	-1.0000000000e+17	4.0727403846e+00	2.7243836739e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	-1.0123470683e+17	1.7162090788e+16	-8.3559398730e-01	0.0000000000e+00	1.2347583888e+15	0.0000000000e+00	0.0000000000e+00	1.4170000000e+03	7.7970228687e-09	1.2804130322e+02	0.0000000000e+00	5.1559225936e+10	0.0000000000e+00	0.0000000000e+00	4.7050000000e+02	2.9999853544e-01	9.8217357556e+03	1.7162086253e+16	3.1759124615e-13	-4.4106866241e-13	-2.2101721892e-03	3.1754398949e-13	-4.4103038518e-13	-2.2044856221e-03	-5.0033339826e-17	-3.4592063620e-17	-1.2715485208e-01	4.7256662163e-17	-3.8277222008e-17	-5.6865670896e-06	2.0028355063e-11	-1.8542905083e-11	-3.2472807084e+01	1	6.1000000685e-02	2.5000000373e-02	2.5000000373e-02	6.1000000685e-02
1.0000000000e+17	6.7533751328e-12	-1.6144668003e-11	1.2746464150e+05	1.9745574391e+09	1.1241592308e+00	0.0000000000e+00	3.0171675190e-01	0.0000000000e+00	-1.0000000000e+17	4.0727403846e+00	2.5928685896e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	-1.0053761458e+17	2.0579689542e+16	-8.2244247887e-01	0.0000000000e+00	5.3767641044e+14	0.0000000000e+00	0.0000000000e+00	1.4170000000e+03	9.3445359351e-09	1.5337783161e+02	0.0000000000e+00	6.1827378803e+10	0.0000000000e+00	0.0000000000e+00	4.7050000000e+02	2.9999935157e-01	4.1805366592e+03	2.0579687567e+16	3.8445186308e-13	-5.3392577507e-13	-2.2101718501e-03	3.8439492776e-13	-5.3387891056e-13	-2.2044850971e-03	-6.0409722658e-17	-4.1629618186e-17	-1.5223175462e-01	5.6935319332e-17	-4.6864507089e-17	-5.6867530814e-06	2.4244843787e-11	-2.2448293747e-11	-1.3665562004e+01	1	6.1999998987e-02	2.5000000373e-02	2.5000000373e-02	6.1999998987e-02
1.0000000000e+17	6.2531260340e-12	-1.6962329203e-11	1.2589896110e+05	6.4220210756e+08	1.1241592308e+00	0.0000000000e+00	3.1438408054e-01	0.0000000000e+00	-1.0000000000e+17	4.0727403846e+00	2.4661953033e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	-1.0017463547e+17	4.4227874377e+16	-8.0977515023e-01	0.0000000000e+00	1.7479895477e+14	0.0000000000e+00	0.0000000000e+00	1.4170000000e+03	2.5821594587e-08	3.8018209208e+02	0.0000000000e+00	1.6348397308e+11	0.0000000000e+00	0.0000000000e+00	4.7050000000e+02	2.9999977776e-01	1.2562840035e+03	4.4227873735e+16	3.8445044882e-13	-5.4320589087e-13	-2.2101716743e-03	3.8439361616e-13	-5.4315786741e-13	-2.2044835512e-03	-6.0350082897e-17	-5.2422693559e-17	-3.6658450258e-01	5.6832665828e-17	-4.8023452916e-17	-5.6881231136e-06	2.4411041805e-11	-2.2801162822e-11	-3.9362698322e+00	1	6.3000001013e-02	2.5000000373e-02	2.5000000373e-02	6.3000001013e-02
1.0000000000e+17	6.2531260340e-12	-1.4796961122e-11	1.2435082399e+05	5.3715505722e+08	1.1241592308e+00	0.0000000000e+00	3.2656718039e-01	0.0000000000e+00	-1.0000000000e+17	4.0727403846e+00	2.3443643048e-01	0.0000000000e+00	1.0750038489e+10	3.0000000000e+02	0.0000000000e+00	-1.0014577209e+17	8.8106632562e+16	-7.9759205038e-01	0.0000000000e+00	1.4612861866e+14	0.0000000000e+00	0.0000000000e+00	1.4170000000e+03	5.7228193060e-08	8.0845399024e+02	0.0000000000e+00	3.5652897051e+11	0.0000000000e+00	0.0000000000e+00	4.7050000000e+02	2.9999981401e-01	1.0489988034e+03	8.8106632024e+16	3.1758937754e-13	-4.6890733567e-13	-2.2101716616e-03	3.1754242884e-13	-4.6886558164e-13	-2.2044809845e-03	-4.9854392198e-17	-6.6971255135e-17	-7.7021300252e-01	4.6948698091e-17	-4.1754027205e-17	-5.6906771855e-06	2.0526946393e-11	-1.9601486486e-11	-3.2850006325e+00	1	6.4000003040e-02	2.5000000373e-02	2.5000000373e-02	6.4000003040e-02
