#Acceptor concentration [cm-3]	Jn [A cm-2]:0	Jn [A cm-2]:1	Jn [A cm-2]:2	ArsenicActiveConcentration	BoronActiveConcentration	Conduction band level [eV]	Donor concentration [cm-3]	Dopant concentration [cm-3]	DopingConcentration	Electron Mobility [cm2 s-1 V-1]	Electron density [cm-3]	Electron quasi fermi band level [eV]	Electron quasi fermi potential [V]	Electrostatic potential [V]	G Impact ionization [cm-3 s-1]	GR Auger [cm-3 s-1]	GR Srh [cm-3 s-1]	Hole Mobility [cm2 s-1 V-1]	Hole density [cm-3]	Hole quasi fermi band level [eV]	Hole quasi fermi potential [V]	Middle band level [eV]	PhosphorusActiveConcentration	Space Charge [cm-3]	Valence band level [eV]	Jp [A cm-2]:0	Jp [A cm-2]:1	Jp [A cm-2]:2	Electron Avalanche field [V cm-1]	Hole Avalanche field [V cm-1]	Electric field [V cm-1]:0	Electric field [V cm-1]:1	Electric field [V cm-1]:2	Electron velocity [cm s-1]:0	Electron velocity [cm s-1]:1	Electron velocity [cm s-1]:2	Grad Electron quasi fermi potential [V cm]:0	Grad Electron quasi fermi potential [V cm]:1	Grad Electron quasi fermi potential [V cm]:2	Grad Hole quasi fermi potential [V cm]:0	Grad Hole quasi fermi potential [V cm]:1	Grad Hole quasi fermi potential [V cm]:2	Hole velocity [cm s-1]:0	Hole velocity [cm s-1]:1	Hole velocity [cm s-1]:2	Jn element [A cm-2]:0	Jn element [A cm-2]:1	Jn element [A cm-2]:2	Jp element [A cm-2]:0	Jp element [A cm-2]:1	Jp element [A cm-2]:2	vtkValidPointMask	arc_length	Points:0	Points:1	Points:2
1.00E+017	-1.44E-011	-2.78E-013	-3.66E-010	9.61E+000	1.00E+017	1.02E+000	1.92E+001	-1.00E+017	-1.00E+017	1.42E+003	1.16E+003	4.42E-002	0.00E+000	-4.15E-001	0.00E+000	-1.58E-010	0.00E+000	4.70E+002	1.00E+017	4.42E-002	0.00E+000	4.59E-001	9.61E+000	0.00E+000	-1.03E-001	7.44E-011	6.97E-011	-7.44E-011	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1	0.00E+000	1.50E-001	2.00E-002	0.00E+000
1.00E+017	-1.87E-011	-3.96E-013	-3.68E-010	1.47E+002	1.00E+017	1.02E+000	2.93E+002	-1.00E+017	-1.00E+017	1.42E+003	1.14E+003	4.37E-002	4.59E-004	-4.15E-001	0.00E+000	2.00E+004	1.94E+006	4.70E+002	1.00E+017	4.42E-002	-1.64E-023	4.59E-001	1.47E+002	0.00E+000	-1.03E-001	7.44E-011	6.41E-011	-7.44E-011	0.00E+000	0.00E+000	-4.02E-001	-8.75E-001	-6.17E+000	0.00E+000	0.00E+000	0.00E+000	1.74E+002	4.10E+000	1.53E+003	-2.96E-011	-2.78E-011	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-4.31E-011	-1.02E-012	-3.80E-010	2.23E-010	2.09E-010	-0.00E+000	1	3.00E-003	1.50E-001	2.00E-002	3.00E-003
1.00E+017	-2.31E-011	-5.15E-013	-3.71E-010	2.84E+002	1.00E+017	1.02E+000	5.67E+002	-1.00E+017	-1.00E+017	1.42E+003	1.12E+003	4.32E-002	9.18E-004	-4.15E-001	0.00E+000	3.99E+004	3.89E+006	4.70E+002	1.00E+017	4.42E-002	-1.64E-023	4.59E-001	2.84E+002	0.00E+000	-1.03E-001	7.44E-011	5.86E-011	-7.43E-011	0.00E+000	0.00E+000	-4.02E-001	-8.75E-001	-6.17E+000	0.00E+000	0.00E+000	0.00E+000	1.74E+002	4.10E+000	1.53E+003	-2.96E-011	-2.78E-011	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-4.31E-011	-1.02E-012	-3.80E-010	2.23E-010	2.09E-010	-0.00E+000	1	6.00E-003	1.50E-001	2.00E-002	6.00E-003
1.00E+017	-2.74E-011	-6.33E-013	-3.73E-010	4.21E+002	1.00E+017	1.02E+000	8.41E+002	-1.00E+017	-1.00E+017	1.42E+003	1.10E+003	4.28E-002	1.38E-003	-4.15E-001	0.00E+000	5.99E+004	5.83E+006	4.70E+002	1.00E+017	4.42E-002	-1.64E-023	4.59E-001	4.21E+002	0.00E+000	-1.03E-001	7.44E-011	5.30E-011	-7.43E-011	0.00E+000	0.00E+000	-4.02E-001	-8.75E-001	-6.17E+000	0.00E+000	0.00E+000	0.00E+000	1.74E+002	4.10E+000	1.53E+003	-2.96E-011	-2.78E-011	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-4.31E-011	-1.02E-012	-3.80E-010	2.23E-010	2.09E-010	-0.00E+000	1	9.00E-003	1.50E-001	2.00E-002	9.00E-003
1.00E+017	-3.18E-011	-7.51E-013	-3.75E-010	5.58E+002	1.00E+017	1.02E+000	1.12E+003	-1.00E+017	-1.00E+017	1.42E+003	1.08E+003	4.23E-002	1.84E-003	-4.15E-001	0.00E+000	7.99E+004	7.77E+006	4.70E+002	1.00E+017	4.42E-002	-1.64E-023	4.59E-001	5.58E+002	0.00E+000	-1.03E-001	7.43E-011	4.74E-011	-7.43E-011	0.00E+000	0.00E+000	-4.02E-001	-8.75E-001	-6.17E+000	0.00E+000	0.00E+000	0.00E+000	1.74E+002	4.10E+000	1.53E+003	-2.96E-011	-2.78E-011	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-4.31E-011	-1.02E-012	-3.80E-010	2.23E-010	2.09E-010	-0.00E+000	1	1.20E-002	1.50E-001	2.00E-002	1.20E-002
1.00E+017	-3.61E-011	-8.70E-013	-3.77E-010	6.95E+002	1.00E+017	1.02E+000	1.39E+003	-1.00E+017	-1.00E+017	1.42E+003	1.06E+003	4.19E-002	2.30E-003	-4.15E-001	0.00E+000	9.98E+004	9.72E+006	4.70E+002	1.00E+017	4.42E-002	-1.64E-023	4.59E-001	6.95E+002	0.00E+000	-1.03E-001	7.43E-011	4.18E-011	-7.43E-011	0.00E+000	0.00E+000	-4.02E-001	-8.75E-001	-6.17E+000	0.00E+000	0.00E+000	0.00E+000	1.74E+002	4.10E+000	1.53E+003	-2.96E-011	-2.78E-011	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-4.31E-011	-1.02E-012	-3.80E-010	2.23E-010	2.09E-010	-0.00E+000	1	1.50E-002	1.50E-001	2.00E-002	1.50E-002
1.00E+017	-4.05E-011	-9.88E-013	-3.80E-010	8.32E+002	1.00E+017	1.02E+000	1.66E+003	-1.00E+017	-1.00E+017	1.42E+003	1.04E+003	4.14E-002	2.76E-003	-4.15E-001	0.00E+000	1.20E+005	1.17E+007	4.70E+002	1.00E+017	4.42E-002	-1.64E-023	4.59E-001	8.32E+002	0.00E+000	-1.03E-001	7.43E-011	3.63E-011	-7.43E-011	0.00E+000	0.00E+000	-4.02E-001	-8.75E-001	-6.17E+000	0.00E+000	0.00E+000	0.00E+000	1.74E+002	4.10E+000	1.53E+003	-2.96E-011	-2.78E-011	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-4.31E-011	-1.02E-012	-3.80E-010	2.23E-010	2.09E-010	-0.00E+000	1	1.80E-002	1.50E-001	2.00E-002	1.80E-002
1.00E+017	-4.50E-011	-5.90E-013	-3.82E-010	7.53E+003	1.00E+017	1.02E+000	1.51E+004	-1.00E+017	-1.00E+017	1.42E+003	1.02E+003	4.09E-002	3.26E-003	-4.15E-001	0.00E+000	1.40E+005	1.36E+007	4.70E+002	9.99E+016	4.42E-002	6.66E-018	4.59E-001	7.53E+003	0.00E+000	-1.03E-001	7.21E-011	2.29E-011	-7.95E-011	0.00E+000	0.00E+000	-3.09E+000	-3.27E+000	-1.93E+001	0.00E+000	0.00E+000	0.00E+000	4.01E+002	1.86E+001	1.73E+003	-1.90E-026	2.78E-011	2.96E-011	0.00E+000	0.00E+000	0.00E+000	-8.85E-011	-4.11E-012	-3.82E-010	1.43E-025	-2.09E-010	-2.23E-010	1	2.10E-002	1.50E-001	2.00E-002	2.10E-002
1.00E+017	-4.96E-011	-2.07E-014	-3.83E-010	1.64E+004	1.00E+017	1.02E+000	3.28E+004	-1.00E+017	-1.00E+017	1.42E+003	1.00E+003	4.04E-002	3.78E-003	-4.15E-001	0.00E+000	1.60E+005	1.56E+007	4.70E+002	9.99E+016	4.42E-002	1.55E-017	4.59E-001	1.64E+004	0.00E+000	-1.03E-001	6.91E-011	6.92E-012	-8.65E-011	0.00E+000	0.00E+000	-3.09E+000	-3.27E+000	-1.93E+001	0.00E+000	0.00E+000	0.00E+000	4.01E+002	1.86E+001	1.73E+003	-1.90E-026	2.78E-011	2.96E-011	0.00E+000	0.00E+000	0.00E+000	-8.85E-011	-4.11E-012	-3.82E-010	1.43E-025	-2.09E-010	-2.23E-010	1	2.40E-002	1.50E-001	2.00E-002	2.40E-002
1.00E+017	-5.41E-011	5.49E-013	-3.85E-010	2.53E+004	1.00E+017	1.02E+000	5.06E+004	-1.00E+017	-1.00E+017	1.42E+003	9.82E+002	3.99E-002	4.30E-003	-4.15E-001	0.00E+000	1.80E+005	1.75E+007	4.70E+002	9.99E+016	4.42E-002	2.44E-017	4.59E-001	2.53E+004	0.00E+000	-1.03E-001	6.61E-011	-9.05E-012	-9.35E-011	0.00E+000	0.00E+000	-3.09E+000	-3.27E+000	-1.93E+001	0.00E+000	0.00E+000	0.00E+000	4.01E+002	1.86E+001	1.73E+003	-1.90E-026	2.78E-011	2.96E-011	0.00E+000	0.00E+000	0.00E+000	-8.85E-011	-4.11E-012	-3.82E-010	1.43E-025	-2.09E-010	-2.23E-010	1	2.70E-002	1.50E-001	2.00E-002	2.70E-002
