#Acceptor concentration [cm-3]	Jn [A cm-2]:0	Jn [A cm-2]:1	Jn [A cm-2]:2	ArsenicActiveConcentration	BoronActiveConcentration	Conduction band level [eV]	Donor concentration [cm-3]	Dopant concentration [cm-3]	DopingConcentration	Electron Mobility [cm2 s-1 V-1]	Electron density [cm-3]	Electron quasi fermi band level [eV]	Electron quasi fermi potential [V]	Electrostatic potential [V]	G Impact ionization [cm-3 s-1]	GR Auger [cm-3 s-1]	GR Srh [cm-3 s-1]	Hole Mobility [cm2 s-1 V-1]	Hole density [cm-3]	Hole quasi fermi band level [eV]	Hole quasi fermi potential [V]	Middle band level [eV]	PhosphorusActiveConcentration	Space Charge [cm-3]	Valence band level [eV]	Jp [A cm-2]:0	Jp [A cm-2]:1	Jp [A cm-2]:2	Electron Avalanche field [V cm-1]	Hole Avalanche field [V cm-1]	Electric field [V cm-1]:0	Electric field [V cm-1]:1	Electric field [V cm-1]:2	Electron velocity [cm s-1]:0	Electron velocity [cm s-1]:1	Electron velocity [cm s-1]:2	Grad Electron quasi fermi potential [V cm]:0	Grad Electron quasi fermi potential [V cm]:1	Grad Electron quasi fermi potential [V cm]:2	Grad Hole quasi fermi potential [V cm]:0	Grad Hole quasi fermi potential [V cm]:1	Grad Hole quasi fermi potential [V cm]:2	Hole velocity [cm s-1]:0	Hole velocity [cm s-1]:1	Hole velocity [cm s-1]:2	Jn element [A cm-2]:0	Jn element [A cm-2]:1	Jn element [A cm-2]:2	Jp element [A cm-2]:0	Jp element [A cm-2]:1	Jp element [A cm-2]:2	vtkValidPointMask	arc_length	Points:0	Points:1	Points:2
1.00E+017	-2.63E+005	-1.75E+002	9.96E+004	8.14E+017	1.00E+017	1.42E-001	8.14E+017	7.14E+017	7.14E+017	1.42E+003	6.06E+017	4.12E-002	2.94E-003	4.64E-001	0.00E+000	2.10E+006	7.12E+006	4.70E+002	1.72E+002	4.41E-002	3.52E-010	-4.20E-001	0.00E+000	0.00E+000	-9.82E-001	-3.48E-018	-5.50E-021	-1.22E-019	0.00E+000	0.00E+000	-1.71E+003	-4.72E+003	-6.31E+003	0.00E+000	0.00E+000	0.00E+000	1.88E+003	-5.22E-001	-7.79E+002	1.81E-004	3.81E-006	-2.01E-005	0.00E+000	0.00E+000	0.00E+000	-2.19E+005	6.08E+001	9.07E+004	-2.63E-018	-5.55E-020	2.93E-019	1	3.00E-002	3.00E-002	2.00E-002	2.60E-001
1.00E+017	-2.67E+005	-7.68E+002	6.79E+004	8.14E+017	1.00E+017	1.42E-001	8.14E+017	7.14E+017	7.14E+017	1.42E+003	6.06E+017	4.05E-002	3.64E-003	4.65E-001	0.00E+000	2.59E+006	8.60E+006	4.70E+002	1.68E+002	4.41E-002	4.35E-010	-4.21E-001	0.00E+000	0.00E+000	-9.83E-001	-3.47E-018	-1.40E-020	-8.59E-019	0.00E+000	0.00E+000	-2.36E+003	4.70E+003	-6.97E+003	0.00E+000	0.00E+000	0.00E+000	2.45E+003	-2.83E+000	-2.13E+002	3.03E-004	-5.94E-006	1.02E-004	0.00E+000	0.00E+000	0.00E+000	-3.14E+005	3.63E+002	2.73E+004	-3.90E-018	7.64E-020	-1.31E-018	1	3.30E-002	3.30E-002	2.00E-002	2.60E-001
1.00E+017	-2.70E+005	-1.54E+003	3.13E+004	8.14E+017	1.00E+017	1.41E-001	8.14E+017	7.14E+017	7.14E+017	1.42E+003	6.05E+017	3.98E-002	4.37E-003	4.66E-001	0.00E+000	3.12E+006	1.01E+007	4.70E+002	1.63E+002	4.41E-002	5.26E-010	-4.21E-001	0.00E+000	0.00E+000	-9.84E-001	-3.41E-018	-2.44E-020	-1.59E-018	0.00E+000	0.00E+000	-2.36E+003	4.70E+003	-6.97E+003	0.00E+000	0.00E+000	0.00E+000	2.45E+003	-2.83E+000	-2.13E+002	3.03E-004	-5.94E-006	1.02E-004	0.00E+000	0.00E+000	0.00E+000	-3.14E+005	3.63E+002	2.73E+004	-3.90E-018	7.64E-020	-1.31E-018	1	3.60E-002	3.60E-002	2.00E-002	2.60E-001
1.00E+017	-2.72E+005	-2.07E+003	1.02E+004	8.14E+017	1.00E+017	1.40E-001	8.14E+017	7.14E+017	7.14E+017	1.42E+003	6.03E+017	3.91E-002	5.06E-003	4.66E-001	0.00E+000	3.54E+006	1.16E+007	4.70E+002	1.59E+002	4.41E-002	6.03E-010	-4.22E-001	4.32E+002	0.00E+000	-9.84E-001	-3.34E-018	-3.83E-020	-2.12E-018	0.00E+000	0.00E+000	-1.77E+003	4.80E+003	-6.97E+003	0.00E+000	0.00E+000	0.00E+000	2.17E+003	2.00E+001	-2.13E+002	2.08E-004	-3.57E-006	1.02E-004	0.00E+000	0.00E+000	0.00E+000	-2.51E+005	-2.31E+003	2.47E+004	-2.90E-018	4.97E-020	-1.42E-018	1	3.90E-002	3.90E-002	2.00E-002	2.60E-001
1.00E+017	-2.73E+005	-2.35E+003	4.97E+003	8.14E+017	1.00E+017	1.40E-001	8.14E+017	7.14E+017	7.14E+017	1.42E+003	6.01E+017	3.84E-002	5.71E-003	4.67E-001	0.00E+000	3.84E+006	1.32E+007	4.70E+002	1.56E+002	4.41E-002	6.65E-010	-4.23E-001	1.30E+003	0.00E+000	-9.85E-001	-3.28E-018	-5.58E-020	-2.45E-018	0.00E+000	0.00E+000	-1.77E+003	4.80E+003	-6.97E+003	0.00E+000	0.00E+000	0.00E+000	2.17E+003	2.00E+001	-2.13E+002	2.08E-004	-3.57E-006	1.02E-004	0.00E+000	0.00E+000	0.00E+000	-2.51E+005	-2.31E+003	2.47E+004	-2.90E-018	4.97E-020	-1.42E-018	1	4.20E-002	4.20E-002	2.00E-002	2.60E-001
1.00E+017	-2.76E+005	-2.26E+003	-7.87E+002	8.14E+017	1.00E+017	1.39E-001	8.14E+017	7.14E+017	7.14E+017	1.42E+003	6.01E+017	3.77E-002	6.42E-003	4.67E-001	0.00E+000	4.27E+006	1.45E+007	4.70E+002	1.52E+002	4.41E-002	7.49E-010	-4.23E-001	2.26E+003	0.00E+000	-9.86E-001	-3.16E-018	-6.32E-020	-2.58E-018	0.00E+000	0.00E+000	-2.45E+003	4.50E+003	-8.32E+003	0.00E+000	0.00E+000	0.00E+000	2.38E+003	1.51E+001	2.16E+002	2.95E-004	-6.88E-007	2.76E-004	0.00E+000	0.00E+000	0.00E+000	-3.01E+005	-1.91E+003	-2.73E+004	-3.31E-018	7.71E-021	-3.09E-018	1	4.50E-002	4.50E-002	2.00E-002	2.60E-001
1.00E+017	-2.79E+005	-2.08E+003	-6.66E+003	8.14E+017	1.00E+017	1.38E-001	8.14E+017	7.14E+017	7.14E+017	1.42E+003	6.02E+017	3.70E-002	7.13E-003	4.68E-001	0.00E+000	4.73E+006	1.58E+007	4.70E+002	1.48E+002	4.41E-002	8.38E-010	-4.24E-001	3.23E+003	0.00E+000	-9.86E-001	-3.03E-018	-6.85E-020	-2.67E-018	0.00E+000	0.00E+000	-2.45E+003	-4.19E+003	-8.32E+003	0.00E+000	0.00E+000	0.00E+000	2.38E+003	4.05E+001	2.16E+002	2.95E-004	1.29E-005	2.76E-004	0.00E+000	0.00E+000	0.00E+000	-3.01E+005	-5.11E+003	-2.73E+004	-3.23E-018	-1.41E-019	-3.02E-018	1	4.80E-002	4.80E-002	2.00E-002	2.60E-001
1.00E+017	-2.82E+005	-1.91E+003	-1.25E+004	8.14E+017	1.00E+017	1.38E-001	8.14E+017	7.14E+017	7.14E+017	1.42E+003	6.02E+017	3.63E-002	7.85E-003	4.69E-001	0.00E+000	5.19E+006	1.71E+007	4.70E+002	1.44E+002	4.41E-002	9.26E-010	-4.25E-001	4.20E+003	0.00E+000	-9.87E-001	-2.91E-018	-7.39E-020	-2.76E-018	0.00E+000	0.00E+000	-2.45E+003	-4.19E+003	-8.32E+003	0.00E+000	0.00E+000	0.00E+000	2.38E+003	4.05E+001	2.16E+002	2.95E-004	1.29E-005	2.76E-004	0.00E+000	0.00E+000	0.00E+000	-3.01E+005	-5.11E+003	-2.73E+004	-3.23E-018	-1.41E-019	-3.02E-018	1	5.10E-002	5.10E-002	2.00E-002	2.60E-001
1.00E+017	-2.84E+005	-1.74E+003	-1.84E+004	8.14E+017	1.00E+017	1.37E-001	8.14E+017	7.14E+017	7.14E+017	1.42E+003	6.03E+017	3.56E-002	8.56E-003	4.70E-001	0.00E+000	5.65E+006	1.83E+007	4.70E+002	1.40E+002	4.41E-002	1.02E-009	-4.25E-001	5.16E+003	0.00E+000	-9.88E-001	-2.78E-018	-7.92E-020	-2.85E-018	0.00E+000	0.00E+000	-2.45E+003	-4.19E+003	-8.32E+003	0.00E+000	0.00E+000	0.00E+000	2.38E+003	4.05E+001	2.16E+002	2.95E-004	1.29E-005	2.76E-004	0.00E+000	0.00E+000	0.00E+000	-3.01E+005	-5.11E+003	-2.73E+004	-3.23E-018	-1.41E-019	-3.02E-018	1	5.40E-002	5.40E-002	2.00E-002	2.60E-001
1.00E+017	-2.86E+005	-1.68E+003	-2.36E+004	8.14E+017	1.00E+017	1.36E-001	8.14E+017	7.14E+017	7.14E+017	1.42E+003	6.01E+017	3.49E-002	9.26E-003	4.70E-001	0.00E+000	6.04E+006	1.97E+007	4.70E+002	1.37E+002	4.41E-002	1.09E-009	-4.26E-001	3.47E+005	0.00E+000	-9.88E-001	-2.66E-018	-8.67E-020	-3.01E-018	0.00E+000	0.00E+000	-6.71E+002	-1.83E+003	-8.32E+003	0.00E+000	0.00E+000	0.00E+000	2.19E+003	-6.43E+001	2.16E+002	1.69E-004	-6.21E-005	2.76E-004	0.00E+000	0.00E+000	0.00E+000	-2.61E+005	7.66E+003	-2.57E+004	-1.85E-018	6.79E-019	-3.02E-018	1	5.70E-002	5.70E-002	2.00E-002	2.60E-001
1.00E+017	-2.81E+005	-2.01E+003	-2.66E+004	8.14E+017	1.00E+017	1.36E-001	8.14E+017	7.14E+017	7.14E+017	1.42E+003	5.93E+017	3.42E-002	9.92E-003	4.70E-001	0.00E+000	6.20E+006	2.16E+007	4.70E+002	1.36E+002	4.41E-002	1.15E-009	-4.26E-001	1.75E+006	0.00E+000	-9.89E-001	-2.57E-018	-1.01E-019	-3.41E-018	0.00E+000	0.00E+000	-6.71E+002	-1.83E+003	-8.32E+003	0.00E+000	0.00E+000	0.00E+000	2.19E+003	-6.43E+001	2.16E+002	1.69E-004	-6.21E-005	2.76E-004	0.00E+000	0.00E+000	0.00E+000	-2.61E+005	7.66E+003	-2.57E+004	-1.85E-018	6.79E-019	-3.02E-018	1	6.00E-002	6.00E-002	2.00E-002	2.60E-001
1.00E+017	-2.82E+005	-2.08E+003	-3.01E+004	8.14E+017	1.00E+017	1.35E-001	8.14E+017	7.14E+017	7.14E+017	1.42E+003	5.92E+017	3.36E-002	1.06E-002	4.71E-001	0.00E+000	6.52E+006	2.30E+007	4.70E+002	1.33E+002	4.41E-002	1.21E-009	-4.27E-001	3.24E+006	0.00E+000	-9.89E-001	-2.45E-018	-1.11E-019	-3.61E-018	0.00E+000	0.00E+000	-2.80E+003	-3.83E+003	-1.26E+004	0.00E+000	0.00E+000	0.00E+000	2.27E+003	1.40E+001	3.83E+002	2.46E-004	9.49E-006	4.29E-004	0.00E+000	0.00E+000	0.00E+000	-2.76E+005	-1.70E+003	-4.64E+004	-2.36E-018	-9.11E-020	-4.12E-018	1	6.30E-002	6.30E-002	2.00E-002	2.60E-001
1.00E+017	-2.86E+005	-1.96E+003	-3.38E+004	8.14E+017	1.00E+017	1.35E-001	8.14E+017	7.14E+017	7.14E+017	1.42E+003	5.96E+017	3.29E-002	1.13E-002	4.72E-001	0.00E+000	6.94E+006	2.38E+007	4.70E+002	1.29E+002	4.41E-002	1.28E-009	-4.28E-001	4.79E+006	0.00E+000	-9.90E-001	-2.32E-018	-1.19E-019	-3.66E-018	0.00E+000	0.00E+000	-2.80E+003	-3.83E+003	-1.26E+004	0.00E+000	0.00E+000	0.00E+000	2.27E+003	1.40E+001	3.83E+002	2.46E-004	9.49E-006	4.29E-004	0.00E+000	0.00E+000	0.00E+000	-2.76E+005	-1.70E+003	-4.64E+004	-2.36E-018	-9.11E-020	-4.12E-018	1	6.60E-002	6.60E-002	2.00E-002	2.60E-001
1.00E+017	-2.90E+005	-1.84E+003	-3.76E+004	8.14E+017	1.00E+017	1.34E-001	8.14E+017	7.14E+017	7.14E+017	1.42E+003	6.00E+017	3.22E-002	1.20E-002	4.73E-001	0.00E+000	7.37E+006	2.47E+007	4.70E+002	1.25E+002	4.41E-002	1.36E-009	-4.29E-001	6.35E+006	0.00E+000	-9.91E-001	-2.19E-018	-1.26E-019	-3.72E-018	0.00E+000	0.00E+000	-2.80E+003	-3.83E+003	-1.26E+004	0.00E+000	0.00E+000	0.00E+000	2.27E+003	1.40E+001	3.83E+002	2.46E-004	9.49E-006	4.29E-004	0.00E+000	0.00E+000	0.00E+000	-2.76E+005	-1.70E+003	-4.64E+004	-2.36E-018	-9.11E-020	-4.12E-018	1	6.90E-002	6.90E-002	2.00E-002	2.60E-001
1.00E+017	-2.94E+005	-1.72E+003	-4.14E+004	8.14E+017	1.00E+017	1.33E-001	8.14E+017	7.14E+017	7.14E+017	1.42E+003	6.04E+017	3.15E-002	1.26E-002	4.74E-001	0.00E+000	7.79E+006	2.56E+007	4.70E+002	1.22E+002	4.41E-002	1.43E-009	-4.29E-001	7.91E+006	0.00E+000	-9.92E-001	-2.06E-018	-1.33E-019	-3.78E-018	0.00E+000	0.00E+000	-2.80E+003	-3.83E+003	-1.26E+004	0.00E+000	0.00E+000	0.00E+000	2.27E+003	1.40E+001	3.83E+002	2.46E-004	9.49E-006	4.29E-004	0.00E+000	0.00E+000	0.00E+000	-2.76E+005	-1.70E+003	-4.64E+004	-2.36E-018	-9.11E-020	-4.12E-018	1	7.20E-002	7.20E-002	2.00E-002	2.60E-001
1.00E+017	-2.98E+005	-1.60E+003	-4.51E+004	8.14E+017	1.00E+017	1.32E-001	8.14E+017	7.14E+017	7.14E+017	1.42E+003	6.08E+017	3.08E-002	1.33E-002	4.74E-001	0.00E+000	8.22E+006	2.64E+007	4.70E+002	1.18E+002	4.41E-002	1.50E-009	-4.30E-001	9.46E+006	0.00E+000	-9.93E-001	-1.93E-018	-1.40E-019	-3.83E-018	0.00E+000	0.00E+000	-2.80E+003	-3.83E+003	-1.26E+004	0.00E+000	0.00E+000	0.00E+000	2.27E+003	1.40E+001	3.83E+002	2.46E-004	9.49E-006	4.29E-004	0.00E+000	0.00E+000	0.00E+000	-2.76E+005	-1.70E+003	-4.64E+004	-2.36E-018	-9.11E-020	-4.12E-018	1	7.50E-002	7.50E-002	2.00E-002	2.60E-001
1.00E+017	-2.88E+005	-1.95E+003	-4.94E+004	7.99E+017	1.00E+017	1.32E-001	7.99E+017	6.99E+017	6.99E+017	1.42E+003	5.89E+017	3.02E-002	1.40E-002	4.74E-001	0.00E+000	8.20E+006	2.82E+007	4.70E+002	1.17E+002	4.41E-002	1.56E-009	-4.30E-001	8.85E+007	0.00E+000	-9.92E-001	-1.75E-018	-1.45E-019	-3.99E-018	0.00E+000	0.00E+000	2.88E+002	-3.83E+003	-1.26E+004	0.00E+000	0.00E+000	0.00E+000	2.19E+003	1.40E+001	3.83E+002	1.76E-004	9.49E-006	4.29E-004	0.00E+000	0.00E+000	0.00E+000	-2.66E+005	-1.70E+003	-4.64E+004	-1.69E-018	-9.11E-020	-4.12E-018	1	7.80E-002	7.80E-002	2.00E-002	2.60E-001
1.00E+017	-2.80E+005	-2.46E+003	-5.41E+004	7.82E+017	1.00E+017	1.32E-001	7.82E+017	6.82E+017	6.82E+017	1.42E+003	5.75E+017	2.95E-002	1.46E-002	4.74E-001	0.00E+000	8.27E+006	2.98E+007	4.70E+002	1.16E+002	4.41E-002	1.61E-009	-4.30E-001	1.69E+008	0.00E+000	-9.93E-001	-1.58E-018	-1.48E-019	-4.14E-018	0.00E+000	0.00E+000	-1.67E+003	-2.72E+003	-1.65E+004	0.00E+000	0.00E+000	0.00E+000	2.28E+003	-5.01E+001	5.57E+002	1.76E-004	3.34E-005	4.27E-004	0.00E+000	0.00E+000	0.00E+000	-2.97E+005	6.51E+003	-7.25E+004	-1.47E-018	-2.81E-019	-3.59E-018	1	8.10E-002	8.10E-002	2.00E-002	2.60E-001
1.00E+017	-2.79E+005	-3.26E+003	-5.95E+004	7.64E+017	1.00E+017	1.32E-001	7.64E+017	6.64E+017	6.64E+017	1.42E+003	5.70E+017	2.88E-002	1.53E-002	4.75E-001	0.00E+000	8.54E+006	3.09E+007	4.70E+002	1.14E+002	4.41E-002	1.66E-009	-4.31E-001	2.52E+008	0.00E+000	-9.93E-001	-1.42E-018	-1.47E-019	-4.25E-018	0.00E+000	0.00E+000	-1.67E+003	-2.72E+003	-1.65E+004	0.00E+000	0.00E+000	0.00E+000	2.28E+003	-5.01E+001	5.57E+002	1.76E-004	3.34E-005	4.27E-004	0.00E+000	0.00E+000	0.00E+000	-2.97E+005	6.51E+003	-7.25E+004	-1.47E-018	-2.81E-019	-3.59E-018	1	8.40E-002	8.40E-002	2.00E-002	2.60E-001
1.00E+017	-2.67E+005	-4.73E+003	-6.27E+004	7.17E+017	1.00E+017	1.33E-001	7.17E+017	6.17E+017	6.17E+017	1.42E+003	5.31E+017	2.81E-002	1.60E-002	4.74E-001	0.00E+000	8.17E+006	3.46E+007	4.70E+002	1.20E+002	4.41E-002	1.71E-009	-4.29E-001	1.77E+009	0.00E+000	-9.92E-001	-1.45E-018	-1.55E-019	-4.58E-018	0.00E+000	0.00E+000	5.09E+003	-8.66E+002	-1.65E+004	0.00E+000	0.00E+000	0.00E+000	2.34E+003	1.61E+001	5.57E+002	1.42E-004	2.41E-005	4.27E-004	0.00E+000	0.00E+000	0.00E+000	-2.77E+005	-1.91E+003	-6.60E+004	-1.23E-018	-2.09E-019	-3.71E-018	1	8.70E-002	8.70E-002	2.00E-002	2.60E-001
