#Acceptor concentration [cm-3]	Jn [A cm-2]:0	Jn [A cm-2]:1	Jn [A cm-2]:2	ArsenicActiveConcentration	BoronActiveConcentration	Conduction band level [eV]	Donor concentration [cm-3]	Dopant concentration [cm-3]	DopingConcentration	Electron Mobility [cm2 s-1 V-1]	Electron density [cm-3]	Electron quasi fermi band level [eV]	Electron quasi fermi potential [V]	Electrostatic potential [V]	G Impact ionization [cm-3 s-1]	GR Auger [cm-3 s-1]	GR Srh [cm-3 s-1]	Hole Mobility [cm2 s-1 V-1]	Hole density [cm-3]	Hole quasi fermi band level [eV]	Hole quasi fermi potential [V]	Middle band level [eV]	PhosphorusActiveConcentration	Space Charge [cm-3]	Valence band level [eV]	Jp [A cm-2]:0	Jp [A cm-2]:1	Jp [A cm-2]:2	Electron Avalanche field [V cm-1]	Hole Avalanche field [V cm-1]	Electric field [V cm-1]:0	Electric field [V cm-1]:1	Electric field [V cm-1]:2	Electron velocity [cm s-1]:0	Electron velocity [cm s-1]:1	Electron velocity [cm s-1]:2	Grad Electron quasi fermi potential [V cm]:0	Grad Electron quasi fermi potential [V cm]:1	Grad Electron quasi fermi potential [V cm]:2	Grad Hole quasi fermi potential [V cm]:0	Grad Hole quasi fermi potential [V cm]:1	Grad Hole quasi fermi potential [V cm]:2	Hole velocity [cm s-1]:0	Hole velocity [cm s-1]:1	Hole velocity [cm s-1]:2	Jn element [A cm-2]:0	Jn element [A cm-2]:1	Jn element [A cm-2]:2	Jp element [A cm-2]:0	Jp element [A cm-2]:1	Jp element [A cm-2]:2	vtkValidPointMask	arc_length	Points:0	Points:1	Points:2
1.00E+017	-1.19E-005	-1.45E-007	-2.94E-008	2.97E+015	1.00E+017	8.07E-001	5.93E+015	-9.41E+016	-9.41E+016	1.42E+003	2.20E+006	2.42E-002	1.99E-002	-2.00E-001	0.00E+000	1.63E+002	2.56E+011	4.70E+002	2.55E+013	4.42E-002	2.92E-013	2.44E-001	2.97E+015	0.00E+000	-3.18E-001	-3.40E-011	1.87E-012	-1.28E-010	0.00E+000	0.00E+000	1.24E+004	1.66E+002	1.22E+004	0.00E+000	0.00E+000	0.00E+000	1.61E+004	6.60E+001	-1.29E+001	1.40E-008	3.33E-010	8.24E-008	0.00E+000	0.00E+000	0.00E+000	-1.04E-005	-4.25E-008	8.33E-009	-2.52E-011	-6.01E-013	-1.49E-010	1	2.49E-001	1.50E-001	2.00E-002	2.49E-001
1.00E+017	-1.13E-005	-1.26E-007	-6.07E-008	3.14E+015	1.00E+017	8.10E-001	6.28E+015	-9.37E+016	-9.37E+016	1.42E+003	1.89E+006	2.42E-002	1.99E-002	-2.04E-001	0.00E+000	1.85E+002	2.19E+011	4.70E+002	2.89E+013	4.42E-002	3.17E-013	2.48E-001	3.14E+015	0.00E+000	-3.14E-001	-3.44E-011	1.84E-012	-1.18E-010	0.00E+000	0.00E+000	1.24E+004	1.66E+002	1.22E+004	0.00E+000	0.00E+000	0.00E+000	1.61E+004	6.60E+001	-1.29E+001	1.40E-008	3.33E-010	8.24E-008	0.00E+000	0.00E+000	0.00E+000	-1.04E-005	-4.25E-008	8.33E-009	-2.52E-011	-6.01E-013	-1.49E-010	1	2.52E-001	1.50E-001	2.00E-002	2.52E-001
1.00E+017	-9.54E-006	-9.47E-008	-5.06E-008	3.29E+015	1.00E+017	8.17E-001	6.58E+015	-9.34E+016	-9.34E+016	1.42E+003	1.50E+006	2.42E-002	1.99E-002	-2.10E-001	0.00E+000	2.40E+002	1.74E+011	4.70E+002	3.75E+013	4.42E-002	3.35E-013	2.54E-001	3.29E+015	0.00E+000	-3.08E-001	-3.96E-011	1.64E-012	-1.07E-010	0.00E+000	0.00E+000	1.26E+004	4.77E+002	2.61E+004	0.00E+000	0.00E+000	0.00E+000	1.62E+004	5.54E+001	-8.21E+000	1.11E-008	1.67E-010	4.64E-008	0.00E+000	0.00E+000	0.00E+000	-6.52E-006	-2.23E-008	3.31E-009	-3.17E-011	-4.76E-013	-1.33E-010	1	2.55E-001	1.50E-001	2.00E-002	2.55E-001
1.00E+017	-7.01E-006	-5.63E-008	-1.67E-008	3.42E+015	1.00E+017	8.25E-001	6.84E+015	-9.32E+016	-9.32E+016	1.42E+003	1.08E+006	2.42E-002	1.99E-002	-2.18E-001	0.00E+000	3.18E+002	1.25E+011	4.70E+002	4.99E+013	4.42E-002	3.48E-013	2.62E-001	3.42E+015	0.00E+000	-3.00E-001	-4.83E-011	1.32E-012	-9.55E-011	0.00E+000	0.00E+000	1.27E+004	5.86E+002	3.33E+004	0.00E+000	0.00E+000	0.00E+000	1.62E+004	1.49E+002	-6.68E+000	1.03E-008	-5.55E-010	2.83E-008	0.00E+000	0.00E+000	0.00E+000	-4.83E-006	-4.45E-008	1.99E-009	-4.00E-011	2.16E-012	-1.10E-010	1	2.58E-001	1.50E-001	2.00E-002	2.58E-001
1.00E+017	-4.37E-006	-3.25E-008	-2.13E-009	3.52E+015	1.00E+017	8.35E-001	7.04E+015	-9.30E+016	-9.30E+016	1.42E+003	7.29E+005	2.42E-002	1.99E-002	-2.29E-001	0.00E+000	4.81E+002	8.47E+010	4.70E+002	7.53E+013	4.42E-002	3.56E-013	2.73E-001	3.52E+015	0.00E+000	-2.90E-001	-7.06E-011	9.90E-013	-8.07E-011	0.00E+000	0.00E+000	1.22E+004	2.73E+002	3.81E+004	0.00E+000	0.00E+000	0.00E+000	1.63E+004	1.93E+002	-7.07E+000	9.62E-009	2.78E-011	1.85E-008	0.00E+000	0.00E+000	0.00E+000	-3.41E-006	-4.02E-008	1.48E-009	-5.38E-011	-1.55E-013	-1.03E-010	1	2.61E-001	1.50E-001	2.00E-002	2.61E-001
1.00E+017	-2.76E-006	-2.04E-008	2.61E-010	3.59E+015	1.00E+017	8.47E-001	7.18E+015	-9.28E+016	-9.28E+016	1.42E+003	4.58E+005	2.42E-002	1.99E-002	-2.41E-001	0.00E+000	7.72E+002	5.32E+010	4.70E+002	1.21E+014	4.42E-002	3.61E-013	2.85E-001	3.59E+015	0.00E+000	-2.77E-001	-1.08E-010	8.03E-013	-6.51E-011	0.00E+000	0.00E+000	1.25E+004	6.58E+002	4.29E+004	0.00E+000	0.00E+000	0.00E+000	1.62E+004	1.60E+002	-5.72E+000	9.39E-009	-3.33E-010	1.10E-008	0.00E+000	0.00E+000	0.00E+000	-2.31E-006	-2.29E-008	8.16E-010	-7.65E-011	2.71E-012	-8.98E-011	1	2.64E-001	1.50E-001	2.00E-002	2.64E-001
1.00E+017	-1.60E-006	-1.19E-008	9.21E-010	3.64E+015	1.00E+017	8.61E-001	7.28E+015	-9.27E+016	-9.27E+016	1.42E+003	2.65E+005	2.42E-002	1.99E-002	-2.55E-001	0.00E+000	1.31E+003	3.07E+010	4.70E+002	2.05E+014	4.42E-002	3.63E-013	2.99E-001	3.64E+015	0.00E+000	-2.64E-001	-1.80E-010	6.41E-013	-4.11E-011	0.00E+000	0.00E+000	-1.92E+004	7.41E+002	4.77E+004	0.00E+000	0.00E+000	0.00E+000	3.38E+004	1.62E+002	-2.95E+000	2.30E-008	-2.78E-010	5.45E-009	0.00E+000	0.00E+000	0.00E+000	-2.32E-006	-1.11E-008	2.02E-010	-1.94E-010	2.34E-012	-4.59E-011	1	2.67E-001	1.50E-001	2.00E-002	2.67E-001
1.00E+017	-1.73E-007	-1.35E-009	4.69E-011	3.65E+015	1.00E+017	8.77E-001	7.31E+015	-9.27E+016	-9.27E+016	1.42E+003	1.43E+005	2.42E-002	1.99E-002	-2.70E-001	0.00E+000	2.39E+003	1.66E+010	4.70E+002	3.74E+014	4.42E-002	3.63E-013	3.15E-001	3.65E+015	-9.23E+016	-2.48E-001	-6.98E-011	-1.13E-013	-2.42E-012	0.00E+000	0.00E+000	1.14E+004	2.80E+002	5.52E+004	0.00E+000	0.00E+000	0.00E+000	1.63E+004	1.95E+002	2.38E-001	9.30E-009	2.22E-010	1.18E-009	0.00E+000	0.00E+000	0.00E+000	-8.33E-007	-9.95E-009	-1.22E-011	-2.13E-010	-5.09E-012	-2.71E-011	1	2.70E-001	1.50E-001	2.00E-002	2.70E-001
0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	4.07E+000	0.00E+000	1.00E-040	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-3.12E-001	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-4.32E-001	0.00E+000	1.00E-040	-4.93E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-1.71E+004	2.40E+003	1.84E+005	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	1	2.73E-001	1.50E-001	2.00E-002	2.73E-001
0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	4.12E+000	0.00E+000	1.00E-040	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-3.67E-001	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-3.77E-001	0.00E+000	1.00E-040	-4.88E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-1.89E+004	9.04E+001	1.84E+005	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	1	2.76E-001	1.50E-001	2.00E-002	2.76E-001
0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	4.18E+000	0.00E+000	1.00E-040	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-4.26E-001	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-3.18E-001	0.00E+000	1.00E-040	-4.82E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	1.17E+004	4.81E+003	2.00E+005	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	1	2.79E-001	1.50E-001	2.00E-002	2.79E-001
0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	4.24E+000	0.00E+000	1.00E-040	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-4.88E-001	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-2.56E-001	0.00E+000	1.00E-040	-4.76E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-0.00E+000	4.81E+003	2.29E+005	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	1	2.82E-001	1.50E-001	2.00E-002	2.82E-001
0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	4.31E+000	0.00E+000	1.00E-040	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-5.57E-001	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-1.87E-001	0.00E+000	1.00E-040	-4.69E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-0.00E+000	4.81E+003	2.29E+005	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	1	2.85E-001	1.50E-001	2.00E-002	2.85E-001
0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	4.38E+000	0.00E+000	1.00E-040	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-6.25E-001	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-1.18E-001	0.00E+000	1.00E-040	-4.62E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-0.00E+000	4.81E+003	2.29E+005	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	1	2.88E-001	1.50E-001	2.00E-002	2.88E-001
0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	4.45E+000	0.00E+000	1.00E-040	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-6.94E-001	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-4.96E-002	0.00E+000	1.00E-040	-4.55E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	1.08E+004	-3.01E+003	2.29E+005	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	1	2.91E-001	1.50E-001	2.00E-002	2.91E-001
0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	4.52E+000	0.00E+000	1.00E-040	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-7.63E-001	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	1.91E-002	0.00E+000	1.00E-040	-4.48E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	1.08E+004	-3.01E+003	2.29E+005	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	1	2.94E-001	1.50E-001	2.00E-002	2.94E-001
0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	4.59E+000	0.00E+000	1.00E-040	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-8.31E-001	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	8.78E-002	0.00E+000	1.00E-040	-4.41E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	1.08E+004	-3.01E+003	2.29E+005	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	-0.00E+000	1	2.97E-001	1.50E-001	2.00E-002	2.97E-001
nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	3.00E-001	1.50E-001	2.00E-002	3.00E-001

