"Acceptor concentration [cm-3]","Jn [A cm-2]:0","Jn [A cm-2]:1","Jn [A cm-2]:2","ArsenicActiveConcentration","BoronActiveConcentration","Conduction band level [eV]","Donor concentration [cm-3]","Dopant concentration [cm-3]","DopingConcentration","Electron Mobility [cm2 s-1 V-1]","Electron density [cm-3]","Electron quasi fermi band level [eV]","Electron quasi fermi potential [V]","Electrostatic potential [V]","G Impact ionization [cm-3 s-1]","GR Auger [cm-3 s-1]","GR Srh [cm-3 s-1]","Hole Mobility [cm2 s-1 V-1]","Hole density [cm-3]","Hole quasi fermi band level [eV]","Hole quasi fermi potential [V]","Middle band level [eV]","PhosphorusActiveConcentration","Space Charge [cm-3]","Valence band level [eV]","Jp [A cm-2]:0","Jp [A cm-2]:1","Jp [A cm-2]:2","Electron Avalanche field [V cm-1]","Hole Avalanche field [V cm-1]","Electric field [V cm-1]:0","Electric field [V cm-1]:1","Electric field [V cm-1]:2","Electron velocity [cm s-1]:0","Electron velocity [cm s-1]:1","Electron velocity [cm s-1]:2","Grad Electron quasi fermi potential [V cm]:0","Grad Electron quasi fermi potential [V cm]:1","Grad Electron quasi fermi potential [V cm]:2","Grad Hole quasi fermi potential [V cm]:0","Grad Hole quasi fermi potential [V cm]:1","Grad Hole quasi fermi potential [V cm]:2","Hole velocity [cm s-1]:0","Hole velocity [cm s-1]:1","Hole velocity [cm s-1]:2","Jn element [A cm-2]:0","Jn element [A cm-2]:1","Jn element [A cm-2]:2","Jp element [A cm-2]:0","Jp element [A cm-2]:1","Jp element [A cm-2]:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0000000000e+17,-8.9395259009e-07,-5.7314752877e-08,4.0442297878e-06,4.7423648341e+17,1.0000000000e+17,1.5714307692e-01,4.7423648341e+17,3.7423648341e+17,3.7423648341e+17,1.4169997992e+03,3.8193196723e+17,4.4150000000e-02,5.2920673465e-14,4.4930692308e-01,0.0000000000e+00,-4.9229486780e-05,-3.7198293883e-04,4.7049997786e+02,3.0714686905e+02,4.4150000000e-02,1.4975797524e-13,-4.0515692308e-01,0.0000000000e+00,0.0000000000e+00,-9.6745692308e-01,-4.1274875039e-22,5.8121950108e-22,1.6606142772e-22,0.0000000000e+00,0.0000000000e+00,-5.0324024167e+03,-4.6258761691e+02,-7.6424495324e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2138438403e-08,2.2204460493e-10,-4.4704980458e-08,3.0494125743e-08,-1.3267165144e-08,9.5923269328e-09,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-9.7631964409e-07,-1.7859505685e-08,3.5957138111e-06,-7.4487030500e-22,3.2407282080e-22,-2.3430871730e-22,1,0.0000000000e+00,0.0000000000e+00,1.9999999553e-02,2.5999999046e-01
1.0000000000e+17,-1.3563055161e-06,-7.0808185266e-08,4.4207389013e-06,5.2924599007e+17,1.0000000000e+17,1.5531796588e-01,5.2924599007e+17,4.2924599007e+17,4.2924599007e+17,1.4169997992e+03,4.0780897784e+17,4.4150000000e-02,5.7094319406e-14,4.5113203412e-01,0.0000000000e+00,-5.1808659237e-05,-3.5326536033e-04,4.7049997786e+02,2.8452238002e+02,4.4150000000e-02,1.5420926592e-13,-4.0698203412e-01,0.0000000000e+00,0.0000000000e+00,-9.6928203412e-01,-4.4897958319e-22,5.8909477153e-22,3.3104587339e-22,0.0000000000e+00,0.0000000000e+00,-6.6251357557e+03,-9.7514145647e+02,-8.2895156908e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.9936057773e-09,1.6098233857e-09,-5.1810407816e-08,1.4447702294e-08,-2.4480417693e-08,9.1186317756e-09,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-8.0754259733e-07,-1.6263010641e-07,5.2340723901e-06,-2.8065956929e-22,4.7555406015e-22,-1.7713759701e-22,1,2.9990000185e-03,2.9990000185e-03,1.9999999553e-02,2.5999999046e-01
1.0000000000e+17,-1.8638051399e-06,-7.8713338929e-08,4.9781852623e-06,5.8925205238e+17,1.0000000000e+17,1.5333108765e-01,5.8925205238e+17,4.8925205238e+17,4.8925205238e+17,1.4169997992e+03,4.4327546142e+17,4.4150000000e-02,5.9491601793e-14,4.5311891235e-01,0.0000000000e+00,-5.8173684789e-05,-3.3121843452e-04,4.7049997786e+02,2.6518597214e+02,4.4150000000e-02,1.5854213187e-13,-4.0896891235e-01,0.0000000000e+00,0.0000000000e+00,-9.7126891235e-01,-4.0372358961e-22,6.5081575265e-22,5.0703288208e-22,0.0000000000e+00,0.0000000000e+00,-6.6251357557e+03,-9.7514145647e+02,-8.2895156908e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.9936057773e-09,1.6098233857e-09,-5.1810407816e-08,1.4447702294e-08,-2.4480417693e-08,9.1186317756e-09,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-8.0754259733e-07,-1.6263010641e-07,5.2340723901e-06,-2.8065956929e-22,4.7555406015e-22,-1.7713759701e-22,1,5.9980000369e-03,5.9980000369e-03,1.9999999553e-02,2.5999999046e-01
1.0000000000e+17,-2.3713047243e-06,-8.6618491978e-08,5.5356315801e-06,6.4925811004e+17,1.0000000000e+17,1.5134420958e-01,6.4925811004e+17,5.4925811004e+17,5.4925811004e+17,1.4169997992e+03,4.7874194225e+17,4.4150000000e-02,6.1888883994e-14,4.5510579042e-01,0.0000000000e+00,-6.4538709847e-05,-3.0917151043e-04,4.7049997786e+02,2.4584956577e+02,4.4150000000e-02,1.6287499748e-13,-4.1095579042e-01,0.0000000000e+00,0.0000000000e+00,-9.7325579042e-01,-3.5846759954e-22,7.1253672897e-22,6.8301987712e-22,0.0000000000e+00,0.0000000000e+00,-6.6251357557e+03,-9.7514145647e+02,-8.2895156908e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.9936057773e-09,1.6098233857e-09,-5.1810407816e-08,1.4447702294e-08,-2.4480417693e-08,9.1186317756e-09,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-8.0754259733e-07,-1.6263010641e-07,5.2340723901e-06,-2.8065956929e-22,4.7555406015e-22,-1.7713759701e-22,1,8.9969998226e-03,8.9969998226e-03,1.9999999553e-02,2.5999999046e-01
1.0000000000e+17,-3.4674908644e-06,-1.0783798960e-07,6.0092007155e-06,6.9385805898e+17,1.0000000000e+17,1.4977947619e-01,6.9385805898e+17,5.9385805898e+17,5.9385805898e+17,1.4169997992e+03,5.0499227612e+17,4.4150000000e-02,7.5004092655e-14,4.5667052381e-01,0.0000000000e+00,-6.1358256754e-05,-2.6498867977e-04,4.7049997786e+02,2.2960664020e+02,4.4150000000e-02,1.6673080510e-13,-4.1252052381e-01,0.0000000000e+00,0.0000000000e+00,-9.7482052381e-01,-5.3989289926e-22,7.5919290505e-22,6.5038393015e-22,0.0000000000e+00,0.0000000000e+00,-5.0685997060e+03,-4.0983197970e+03,-8.3462224263e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.2507330161e-08,1.4432899320e-09,-6.8981857263e-08,4.3816802039e-09,-1.0069722833e-07,4.7369515717e-10,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.9423579689e-06,-1.7503638523e-07,8.3658415916e-06,-7.0896514435e-23,1.6293024981e-21,-7.6644880471e-24,1,1.1996000074e-02,1.1996000074e-02,1.9999999553e-02,2.5999999046e-01
1.0000000000e+17,-5.0104574623e-06,-1.1833479307e-07,7.8193646024e-06,7.4069897819e+17,1.0000000000e+17,1.4825940301e-01,7.4069897819e+17,6.4069897819e+17,6.4069897819e+17,1.4169997992e+03,5.3850084272e+17,4.4150000000e-02,8.4753041787e-14,4.5819059699e-01,0.0000000000e+00,-5.9628279452e-05,-2.2700176558e-04,4.7049997786e+02,2.1765137932e+02,4.4150000000e-02,1.6804487110e-13,-4.1404059699e-01,0.0000000000e+00,0.0000000000e+00,-9.7634059699e-01,-8.5063445402e-22,7.9074481987e-22,7.2313620724e-22,0.0000000000e+00,0.0000000000e+00,-5.0685997060e+03,-4.0983197970e+03,-8.3462224263e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.2507330161e-08,1.4432899320e-09,-6.8981857263e-08,4.3816802039e-09,-1.0069722833e-07,4.7369515717e-10,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.9423579689e-06,-1.7503638523e-07,8.3658415916e-06,-7.0896514435e-23,1.6293024981e-21,-7.6644880471e-24,1,1.4995000325e-02,1.4995000325e-02,1.9999999553e-02,2.5999999046e-01
1.0000000000e+17,-6.5534235810e-06,-1.2883159329e-07,9.6295279271e-06,7.8753988286e+17,1.0000000000e+17,1.4673933030e-01,7.8753988286e+17,6.8753988286e+17,6.8753988286e+17,1.4169997992e+03,5.7200939890e+17,4.4150000000e-02,9.4501987892e-14,4.5971066970e-01,0.0000000000e+00,-5.7898302687e-05,-1.8901486319e-04,4.7049997786e+02,2.0569612215e+02,4.4150000000e-02,1.6935893670e-13,-4.1556066970e-01,0.0000000000e+00,0.0000000000e+00,-9.7786066970e-01,-1.1613759123e-21,8.2229672489e-22,7.9588846174e-22,0.0000000000e+00,0.0000000000e+00,-5.0685997060e+03,-4.0983197970e+03,-8.3462224263e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.2507330161e-08,1.4432899320e-09,-6.8981857263e-08,4.3816802039e-09,-1.0069722833e-07,4.7369515717e-10,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.9423579689e-06,-1.7503638523e-07,8.3658415916e-06,-7.0896514435e-23,1.6293024981e-21,-7.6644880471e-24,1,1.7993999645e-02,1.7993999645e-02,1.9999999553e-02,2.5999999046e-01
1.0000000000e+17,-8.1668911335e-06,-1.4304444382e-07,1.0062729009e-05,8.0261869459e+17,1.0000000000e+17,1.4610001808e-01,8.0261869459e+17,7.0261869459e+17,7.0261869459e+17,1.4169997992e+03,5.8511898858e+17,4.4150000000e-02,1.1961731703e-13,4.6034998192e-01,0.0000000000e+00,-6.0189899641e-05,-1.9149101952e-04,4.7049997786e+02,2.0024960704e+02,4.4150000000e-02,1.9647842442e-13,-4.1619998192e-01,0.0000000000e+00,0.0000000000e+00,-9.7849998192e-01,-1.5805032898e-21,8.1249898005e-22,4.0522646944e-22,0.0000000000e+00,0.0000000000e+00,-1.1418901030e+03,-4.9533045442e+03,-8.3462224263e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0101549227e-07,2.4424906542e-09,-6.8981857263e-08,1.1943039150e-07,-3.2807090378e-08,4.7369515717e-10,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.1311057301e-05,-2.7349420497e-07,7.7241393647e-06,-2.0733018092e-21,5.6952840042e-22,-8.2233091093e-24,1,2.0992999896e-02,2.0992999896e-02,1.9999999553e-02,2.5999999046e-01
1.0000000000e+17,-1.2489711994e-05,-1.6947019539e-07,9.4437815731e-06,8.0743586318e+17,1.0000000000e+17,1.4592609715e-01,8.0743586318e+17,7.0743586318e+17,7.0743586318e+17,1.4169997992e+03,5.8917562937e+17,4.4150000000e-02,1.5143803537e-13,4.6052390285e-01,0.0000000000e+00,-9.0347197648e-05,-2.7533089139e-04,4.7049997786e+02,1.9894492511e+02,4.4150000000e-02,2.6450751959e-13,-4.1637390285e-01,0.0000000000e+00,0.0000000000e+00,-9.7867390285e-01,-2.6075731193e-21,7.5266345756e-22,-3.5094027803e-22,0.0000000000e+00,0.0000000000e+00,-5.2725654760e+02,-4.9125465946e+03,-7.7315888709e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0658141036e-07,-1.1102230246e-09,-6.3415939167e-08,2.3690679048e-07,-2.0594637107e-08,1.1795009414e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.3330117613e-05,1.3885539180e-07,7.9314199797e-06,-3.7209475026e-21,3.2346714652e-22,-1.8525687141e-21,1,2.3992000148e-02,2.3992000148e-02,1.9999999553e-02,2.5999999046e-01
1.0000000000e+17,-1.7064256185e-05,-1.9692327882e-07,8.7697160880e-06,8.1229462435e+17,1.0000000000e+17,1.4576797290e-01,8.1229462435e+17,7.1229462435e+17,7.1229462435e+17,1.4169997992e+03,5.9302817225e+17,4.4150000000e-02,1.8340180302e-13,4.6068202710e-01,0.0000000000e+00,-1.2298932881e-04,-3.6551876171e-04,4.7049997786e+02,1.9782283840e+02,4.4150000000e-02,3.3555587201e-13,-4.1653202710e-01,0.0000000000e+00,0.0000000000e+00,-9.7883202710e-01,-3.6882019146e-21,6.8944416509e-22,-1.1267260826e-21,0.0000000000e+00,0.0000000000e+00,-5.2725654760e+02,-4.9125465946e+03,-7.7315888709e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0658141036e-07,-1.1102230246e-09,-6.3415939167e-08,2.3690679048e-07,-2.0594637107e-08,1.1795009414e-07,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.3330117613e-05,1.3885539180e-07,7.9314199797e-06,-3.7209475026e-21,3.2346714652e-22,-1.8525687141e-21,1,2.6991000399e-02,2.6991000399e-02,1.9999999553e-02,2.5999999046e-01
