"Acceptor concentration [cm-3]","Jn [A cm-2]:0","Jn [A cm-2]:1","Jn [A cm-2]:2","ArsenicActiveConcentration","BoronActiveConcentration","Conduction band level [eV]","Donor concentration [cm-3]","Dopant concentration [cm-3]","DopingConcentration","Electron Mobility [cm2 s-1 V-1]","Electron density [cm-3]","Electron quasi fermi band level [eV]","Electron quasi fermi potential [V]","Electrostatic potential [V]","G Impact ionization [cm-3 s-1]","GR Auger [cm-3 s-1]","GR Srh [cm-3 s-1]","Hole Mobility [cm2 s-1 V-1]","Hole density [cm-3]","Hole quasi fermi band level [eV]","Hole quasi fermi potential [V]","Middle band level [eV]","PhosphorusActiveConcentration","Space Charge [cm-3]","Valence band level [eV]","Jp [A cm-2]:0","Jp [A cm-2]:1","Jp [A cm-2]:2","Electron Avalanche field [V cm-1]","Hole Avalanche field [V cm-1]","Stabi X","Stabi Y","Stabi Z","Electric field [V cm-1]:0","Electric field [V cm-1]:1","Electric field [V cm-1]:2","Electron velocity [cm s-1]:0","Electron velocity [cm s-1]:1","Electron velocity [cm s-1]:2","Grad Electron quasi fermi potential [V cm]:0","Grad Electron quasi fermi potential [V cm]:1","Grad Electron quasi fermi potential [V cm]:2","Grad Hole quasi fermi potential [V cm]:0","Grad Hole quasi fermi potential [V cm]:1","Grad Hole quasi fermi potential [V cm]:2","Hole velocity [cm s-1]:0","Hole velocity [cm s-1]:1","Hole velocity [cm s-1]:2","Jn element [A cm-2]:0","Jn element [A cm-2]:1","Jn element [A cm-2]:2","Jp element [A cm-2]:0","Jp element [A cm-2]:1","Jp element [A cm-2]:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0000000000e+17,-1.5161703812e+02,2.2590438871e+01,-3.2098640876e+04,3.4375020381e+17,1.0000000000e+17,1.6803434608e-01,3.4375020381e+17,2.4375020381e+17,2.4375020381e+17,1.4169997992e+03,2.2353205103e+17,4.1287355540e-02,2.8626444603e-03,4.3841565392e-01,0.0000000000e+00,0.0000000000e+00,-3.0765842919e+21,4.7049997786e+02,1.0743899964e+16,-7.5133562101e-01,7.9548562101e-01,-3.9426565392e-01,0.0000000000e+00,0.0000000000e+00,-9.5656565392e-01,4.4269165239e+00,-6.5957427202e-01,-1.0453707737e+03,6.3297491316e+02,1.3026779768e+03,-6.1448984329e-03,-9.3483535339e-03,1.7272515680e-01,-1.1979205223e+03,5.9672201929e+02,6.9504623625e+03,-7.9591648792e+03,5.9983254441e+03,8.9687007874e+05,-5.6169124059e+00,4.2331160509e+00,6.3293583538e+02,7.5891873636e+00,-5.9813410873e+00,1.3026421377e+03,3.5707126546e+03,-2.8142209816e+03,6.1289312579e+05,1.2472750835e+01,-6.8923411309e+01,-3.2181689971e+04,3.2202187058e-01,1.8791292208e+00,-1.0439060129e+03,1,9.2000000179e-02,5.0000000745e-02,5.0000000745e-02,9.2000000179e-02
1.0000000000e+17,-1.1396558314e+02,2.4882708388e+01,-3.2110745411e+04,3.1534595819e+17,1.0000000000e+17,1.7102549886e-01,3.1534595819e+17,2.1534595819e+17,2.1534595819e+17,1.4169997992e+03,1.9723057588e+17,4.1004333289e-02,3.1456667113e-03,4.3542450114e-01,0.0000000000e+00,0.0000000000e+00,-3.3737105289e+21,4.7049997786e+02,1.2301218038e+16,-7.5180265755e-01,7.9595265755e-01,-3.9127450114e-01,0.0000000000e+00,0.0000000000e+00,-9.5357450114e-01,3.2285048873e+00,-7.4026350276e-01,-1.0424463782e+03,7.6561049827e+02,1.0625652707e+03,-5.2850713070e-03,-1.1749939080e-02,1.2695382343e-01,-6.9230647358e+02,3.1000462743e+02,7.8880947151e+03,-5.5249679663e+03,4.8211290115e+03,1.0848452947e+06,-3.8990599621e+00,3.4023493377e+00,7.6559300964e+02,3.8155443503e+00,-3.8180934040e+00,1.0625515603e+03,1.7952136168e+03,-1.7964129466e+03,4.9993050910e+05,6.3830850283e+00,-6.9014825343e+01,-3.2759411095e+04,-4.6766093545e-02,2.2100684847e+00,-1.0194552530e+03,1,9.6000000834e-02,5.0000000745e-02,5.0000000745e-02,9.6000000834e-02
1.0000000000e+17,-6.3811646755e+01,2.5849050354e+01,-3.2214908512e+04,2.8779157638e+17,1.0000000000e+17,1.7418073731e-01,2.8779157638e+17,1.8779157638e+17,1.8779157638e+17,1.4169997992e+03,1.7166607907e+17,4.0698096011e-02,3.4519039888e-03,4.3226926269e-01,0.0000000000e+00,0.0000000000e+00,-3.6796831431e+21,4.7049997786e+02,1.4050874487e+16,-7.5222767821e-01,7.9637767821e-01,-3.8811926269e-01,0.0000000000e+00,0.0000000000e+00,-9.5041926269e-01,1.2243757350e+00,-7.7111482816e-01,-1.0359977369e+03,9.2246290613e+02,8.8029435517e+02,-1.0007537207e-02,-7.1448278752e-03,9.5246055139e-02,-3.5347054799e+02,6.4884055304e+02,7.8420839616e+03,-4.5595148928e+03,5.7865820847e+03,1.3071091772e+06,-3.2177239893e+00,4.0836853103e+00,9.2244825489e+02,3.3211702318e+00,-4.3124675644e+00,8.8027752680e+02,1.5626105941e+03,-2.0290159890e+03,4.1417057636e+05,1.7904710898e+02,-2.6387530028e+02,-3.1748638294e+04,-6.2630277066e+00,9.4085778157e+00,-1.0504304323e+03,1,1.0000000149e-01,5.0000000745e-02,5.0000000745e-02,1.0000000149e-01
1.0000000000e+17,-9.9638980593e+01,1.6784906100e+01,-3.1862398062e+04,2.6238830204e+17,1.0000000000e+17,1.7732870063e-01,2.6238830204e+17,1.6238830204e+17,1.6238830204e+17,1.4169997992e+03,1.5062837845e+17,4.0329005964e-02,3.8209940361e-03,4.2912129937e-01,0.0000000000e+00,0.0000000000e+00,-3.9383964190e+21,4.7049997786e+02,1.6168545652e+16,-7.5257878802e-01,7.9672878802e-01,-3.8497129937e-01,0.0000000000e+00,0.0000000000e+00,-9.4727129937e-01,2.7288361977e+00,-4.6137209493e-01,-1.0467487521e+03,9.2273838782e+02,8.7778187560e+02,-4.0171682160e-03,-6.6470290580e-03,1.0708743730e-01,-6.0061086136e+02,3.7387709559e+02,7.8699071057e+03,-5.2846635389e+03,4.6693322613e+03,1.3075012784e+06,-3.7294732103e+00,3.2952238965e+00,9.2272496708e+02,2.5159147859e+00,-2.6145723436e+00,8.7777437609e+02,1.1837379068e+03,-1.2301562876e+03,4.1299284395e+05,-6.2103209708e+00,-2.7074309195e+01,-3.1995549356e+04,2.4338024784e-01,1.2031687846e+00,-1.0421737338e+03,1,1.0400000215e-01,5.0000000745e-02,5.0000000745e-02,1.0400000215e-01
1.0000000000e+17,-1.1139354683e+02,1.1739228502e+01,-3.1511095835e+04,2.3798164259e+17,1.0000000000e+17,1.8051688471e-01,2.3798164259e+17,1.3798164259e+17,1.3798164259e+17,1.4169997992e+03,1.3102545092e+17,3.9924252242e-02,4.2257477580e-03,4.2593311529e-01,0.0000000000e+00,0.0000000000e+00,-4.1595353927e+21,4.7049997786e+02,1.8515172584e+16,-7.5290265646e-01,7.9705265646e-01,-3.8178311529e-01,0.0000000000e+00,0.0000000000e+00,-9.4408311529e-01,3.4025726201e+00,-2.9281664971e-01,-1.0577588068e+03,1.1265392082e+03,7.2211929690e+02,-4.0289564509e-03,-7.5380971166e-03,8.7325244519e-02,-5.3369808374e+02,3.7655160683e+02,8.0997394115e+03,-6.5315174785e+03,7.5832306706e+03,1.5962746833e+06,-4.6093983616e+00,5.3516095064e+00,1.1265170666e+03,2.2430663328e+00,-2.9823948366e+00,7.2210965437e+02,1.0553627096e+03,-1.4032167706e+03,3.3975259238e+05,8.9103550077e+00,-6.0398937593e+01,-3.1441497350e+04,-4.1159884243e-01,2.5133587304e+00,-1.0593652877e+03,1,1.0800000280e-01,5.0000000745e-02,5.0000000745e-02,1.0800000280e-01
1.0000000000e+17,-9.2197402131e+01,1.1860148331e+01,-3.1161346912e+04,2.1485634257e+17,1.0000000000e+17,1.8375678104e-01,2.1485634257e+17,1.1485634257e+17,1.1485634257e+17,1.4169997992e+03,1.1326722686e+17,3.9473645342e-02,4.6763546582e-03,4.2269321896e-01,0.0000000000e+00,0.0000000000e+00,-4.3323646747e+21,4.7049997786e+02,2.1156170420e+16,-7.5319150037e-01,7.9734150037e-01,-3.7854321896e-01,0.0000000000e+00,0.0000000000e+00,-9.4084321896e-01,3.0082385530e+00,-3.0578829807e-01,-1.0691019156e+03,1.1265408113e+03,7.2211911305e+02,-5.2088901054e-03,-5.2115346446e-03,8.2924552628e-02,-3.3197337687e+02,5.7827631368e+02,8.0997394115e+03,-9.0329206180e+03,5.0818275313e+03,1.5962746833e+06,-6.3746793352e+00,3.5863285330e+00,1.1265170666e+03,2.5503558726e+00,-2.6751052546e+00,7.2210965437e+02,1.1999424381e+03,-1.2586370223e+03,3.3975259238e+05,-7.7453583859e+02,-3.0160855499e+02,-3.1432911114e+04,9.6260001930e+00,1.2092925215e+01,-1.0596454887e+03,1,1.1200000346e-01,5.0000000745e-02,5.0000000745e-02,1.1200000346e-01
1.0000000000e+17,-8.3706924241e+01,1.3659775061e+01,-3.0797829959e+04,1.9377000261e+17,1.0000000000e+17,1.8699464240e-01,1.9377000261e+17,9.3770002609e+16,9.3770002609e+16,1.4169997992e+03,9.8311207747e+16,3.8932217980e-02,5.2177820199e-03,4.1945535760e-01,0.0000000000e+00,0.0000000000e+00,-4.3890751977e+21,4.7049997786e+02,2.4298834601e+16,-7.5343598125e-01,7.9758598125e-01,-3.7530535760e-01,0.0000000000e+00,0.0000000000e+00,-9.3760535760e-01,2.8604160749e+00,-3.9670855867e-01,-1.0821383147e+03,1.3860426096e+03,5.9537769352e+02,-1.0699732926e-02,-6.5195496177e-03,6.9340154550e-02,4.2956276316e+02,-4.9454976302e+02,8.0939426202e+03,4.2867467208e+03,-1.3462788372e+04,1.9639715573e+06,3.0252270436e+00,-9.5009092253e+00,1.3860067447e+03,-3.0251680391e+00,3.5279576436e+00,5.9535955507e+02,-1.4233415624e+03,1.6599040713e+03,2.8011667066e+05,-4.9452687452e+02,6.2734892806e+00,-3.0867940155e+04,3.2232638047e+01,-5.9055342090e-01,-1.0794042324e+03,1,1.1599999666e-01,5.0000000745e-02,5.0000000745e-02,1.1599999666e-01
1.0000000000e+17,-7.6690416092e+01,1.5303422387e+01,-3.0426669948e+04,1.7369890914e+17,1.0000000000e+17,1.9020024451e-01,1.7369890914e+17,7.3698909139e+16,7.3698909139e+16,1.4169997992e+03,8.4664212262e+16,3.8337417660e-02,5.8125823397e-03,4.1624975549e-01,0.0000000000e+00,0.0000000000e+00,-4.3837912424e+21,4.7049997786e+02,2.7691924520e+16,-7.5366160675e-01,7.9781160675e-01,-3.7209975549e-01,0.0000000000e+00,0.0000000000e+00,-9.3439975549e-01,2.7491290430e+00,-4.8822182581e-01,-1.0961356764e+03,1.7092396103e+03,4.9523511297e+02,-1.2495288063e-02,-6.6940200097e-03,6.0077217603e-02,4.0593231124e+02,-4.4280642460e+02,7.8381383082e+03,7.9008278822e+03,-1.7145529642e+04,2.4219189525e+06,5.5757430361e+00,-1.2099879775e+01,1.7091876870e+03,-3.4599805521e+00,3.2307479739e+00,4.9521248764e+02,-1.6279208498e+03,1.5200669217e+03,2.3299747544e+05,-4.8666552641e+02,3.3415209763e+01,-3.0273198110e+04,3.2198651762e+01,-1.8674445425e+00,-1.1023247854e+03,1,1.1999999732e-01,5.0000000745e-02,5.0000000745e-02,1.1999999732e-01
1.0000000000e+17,-6.9554995155e+01,1.6076263336e+01,-3.0043024027e+04,1.5522065511e+17,1.0000000000e+17,1.9333550035e-01,1.5522065511e+17,5.5220655115e+16,5.5220655115e+16,1.4169997992e+03,7.3016458171e+16,3.7653742473e-02,6.4962575266e-03,4.1311449965e-01,0.0000000000e+00,0.0000000000e+00,-4.2786130811e+21,4.7049997786e+02,3.1478271987e+16,-7.5385969178e-01,7.9800969178e-01,-3.6896449965e-01,0.0000000000e+00,0.0000000000e+00,-9.3126449965e-01,2.6407356001e+00,-5.5653970693e-01,-1.1117149231e+03,1.7092396103e+03,4.9523511297e+02,-1.2495288063e-02,-6.6940200097e-03,6.0077217603e-02,4.0593231124e+02,-4.4280642460e+02,7.8381383082e+03,7.9008278822e+03,-1.7145529642e+04,2.4219189525e+06,5.5757430361e+00,-1.2099879775e+01,1.7091876870e+03,-3.4599805521e+00,3.2307479739e+00,4.9521248764e+02,-1.6279208498e+03,1.5200669217e+03,2.3299747544e+05,-4.8666552641e+02,3.3415209763e+01,-3.0273198110e+04,3.2198651762e+01,-1.8674445425e+00,-1.1023247854e+03,1,1.2399999797e-01,5.0000000745e-02,5.0000000745e-02,1.2399999797e-01
1.0000000000e+17,-6.3433528635e+01,1.5403526901e+01,-2.9659412209e+04,1.3842869508e+17,1.0000000000e+17,1.9632177130e-01,1.3842869508e+17,3.8428695082e+16,3.8428695082e+16,1.4169997992e+03,6.3234257194e+16,3.6851282677e-02,7.2987173226e-03,4.1012822870e-01,0.0000000000e+00,0.0000000000e+00,-4.0866691613e+21,4.7049997786e+02,3.5635901686e+16,-7.5403446283e-01,7.9818446283e-01,-3.6597822870e-01,0.0000000000e+00,0.0000000000e+00,-9.2827822870e-01,2.5370580862e+00,-5.5254824732e-01,-1.1285385887e+03,2.1051973169e+03,4.1752092538e+02,-1.2344326590e-02,-6.8105372216e-03,5.4328954719e-02,3.7423866547e+02,-3.8719565223e+02,7.3415035621e+03,1.0996467555e+04,-2.0901301929e+04,2.9829711044e+06,7.7603864186e+00,-1.4750389505e+01,2.1051313369e+03,-3.2948492675e+00,2.8564458503e+00,4.1749815307e+02,-1.5502265803e+03,1.3439577726e+03,1.9643288102e+05,-4.5753761991e+02,5.2296539728e+01,-2.9668264449e+04,3.0440570588e+01,-2.9256148257e+00,-1.1281092612e+03,1,1.2800000608e-01,5.0000000745e-02,5.0000000745e-02,1.2800000608e-01
1.0000000000e+17,-5.7684284709e+01,1.4256117310e+01,-2.9278210522e+04,1.2259940641e+17,1.0000000000e+17,1.9920661290e-01,1.2259940641e+17,2.2599406412e+16,2.2599406412e+16,1.4169997992e+03,5.4452065581e+16,3.5973418642e-02,8.1765813580e-03,4.0724338710e-01,0.0000000000e+00,0.0000000000e+00,-3.8538485950e+21,4.7049997786e+02,3.9981239371e+16,-7.5419701111e-01,7.9834701111e-01,-3.6309338710e-01,0.0000000000e+00,0.0000000000e+00,-9.2539338710e-01,2.4320699909e+00,-5.2328558462e-01,-1.1459647587e+03,2.5827266356e+03,3.5816847150e+02,-5.5291098707e-03,-7.1945200603e-03,5.3598661107e-02,-3.1595327470e+02,-3.3190774866e+02,6.6514391095e+03,-1.7887442960e+04,-2.4573330122e+04,3.6595974275e+06,-1.2623460099e+01,-1.7341799663e+01,2.5826375635e+03,1.8069185875e+00,2.4661077836e+00,3.5815542343e+02,8.5015519544e+02,1.1603037122e+03,1.6851212672e+05,7.2467901324e+01,1.1889684400e+02,-2.9125738139e+04,-4.0708099800e+00,-6.2029691414e+00,-1.1531684578e+03,1,1.3199999928e-01,5.0000000745e-02,5.0000000745e-02,1.3199999928e-01
1.0000000000e+17,-5.2083324363e+01,1.3139811041e+01,-2.8907394586e+04,1.0850556668e+17,1.0000000000e+17,2.0186719398e-01,1.0850556668e+17,8.5055666811e+15,8.5055666811e+15,1.4169997992e+03,4.7308352065e+16,3.4940361521e-02,9.2096384794e-03,4.0458280602e-01,0.0000000000e+00,0.0000000000e+00,-3.5692193299e+21,4.7049997786e+02,4.4603778502e+16,-7.5434027357e-01,7.9849027357e-01,-3.6043280602e-01,0.0000000000e+00,0.0000000000e+00,-9.2273280602e-01,2.3145889912e+00,-4.8895918853e-01,-1.1642046878e+03,2.5827087610e+03,3.5816685971e+02,-5.5369741816e-03,-8.8446366953e-03,5.3674896982e-02,-3.1595327470e+02,2.4219897197e+02,6.6514391095e+03,-1.7887442960e+04,2.0456293703e+04,3.6595974275e+06,-1.2623460099e+01,1.4436339946e+01,2.5826375635e+03,1.8069185875e+00,-2.2197095596e+00,3.5815542343e+02,8.5015519544e+02,-1.0443733478e+03,1.6851212672e+05,7.2479154483e+01,-1.0473921796e+02,-2.9090066426e+04,-4.0689267552e+00,5.9806801414e+00,-1.1549791636e+03,1,1.3600000739e-01,5.0000000745e-02,5.0000000745e-02,1.3600000739e-01
1.0000000000e+17,-4.6880142504e+01,1.1811054689e+01,-2.8551171446e+04,9.5655926517e+16,1.0000000000e+17,2.0432367033e-01,9.5655926517e+16,-4.3440734835e+15,-4.3440734835e+15,1.4169997992e+03,4.1143166515e+16,3.3764759974e-02,1.0385240026e-02,4.0212632967e-01,0.0000000000e+00,0.0000000000e+00,-3.2742132876e+21,4.7049997786e+02,4.9307398881e+16,-7.5447233908e-01,7.9862233908e-01,-3.5797632967e-01,0.0000000000e+00,0.0000000000e+00,-9.2027632967e-01,2.2003041643e+00,-4.4173437976e-01,-1.1825863545e+03,3.1529091247e+03,3.1337962008e+02,-5.8070830496e-03,-9.0226812730e-03,5.3197515741e-02,-2.6285558581e+02,2.0714947642e+02,5.8350602006e+03,-2.0754597391e+04,2.3755079077e+04,4.4675608664e+06,-1.4646857721e+01,1.6764346561e+01,3.1528305338e+03,1.5693655061e+00,-1.9260199515e+00,3.1336977171e+02,7.3838647060e+02,-9.0619238717e+02,1.4744047759e+05,7.4725811490e+01,-1.0215900284e+02,-2.8523320127e+04,-4.4200202799e+00,6.2309843633e+00,-1.1839198752e+03,1,1.4000000060e-01,5.0000000745e-02,5.0000000745e-02,1.4000000060e-01
1.0000000000e+17,-4.1854738769e+01,1.0356120656e+01,-2.8205471868e+04,8.3666693181e+16,1.0000000000e+17,2.0663583836e-01,8.3666693181e+16,-1.6333306819e+16,-1.6333306819e+16,1.4169997992e+03,3.5638591418e+16,3.2486623732e-02,1.1663376268e-02,3.9981416164e-01,0.0000000000e+00,0.0000000000e+00,-2.9737708195e+21,4.7049997786e+02,5.4053127187e+16,-7.5459684965e-01,7.9874684965e-01,-3.5566416164e-01,0.0000000000e+00,0.0000000000e+00,-9.1796416164e-01,2.0832117892e+00,-3.8607631399e-01,-1.2010281714e+03,3.8331852960e+03,2.7989287911e+02,-7.9013983563e-03,-6.9081057996e-03,5.3693302439e-02,-1.3337525708e+02,2.6647871842e+02,4.9609543348e+03,-3.0689419772e+04,2.1443752980e+04,5.4314945338e+06,-2.1658023833e+01,1.5133206055e+01,3.8330942370e+03,1.3777876995e+00,-1.7118638068e+00,2.7988425286e+02,6.4824911259e+02,-8.0543192109e+02,1.3168554097e+05,-1.5407668980e+02,-2.0098727096e+02,-2.7989647839e+04,1.8482442608e+00,1.1551179265e+01,-1.2131509707e+03,1,1.4399999380e-01,5.0000000745e-02,5.0000000745e-02,1.4399999380e-01
1.0000000000e+17,-3.5916544711e+01,8.9207163694e+00,-2.7886303743e+04,7.3386313734e+16,1.0000000000e+17,2.0862022414e-01,7.3386313734e+16,-2.6613686266e+16,-2.6613686266e+16,1.4169997992e+03,3.1236718223e+16,3.0953382927e-02,1.3196617073e-02,3.9782977586e-01,0.0000000000e+00,0.0000000000e+00,-2.6851812795e+21,4.7049997786e+02,5.8700605929e+16,-7.5470880358e-01,7.9885880358e-01,-3.5367977586e-01,0.0000000000e+00,0.0000000000e+00,-9.1597977586e-01,1.8952510651e+00,-3.2000740131e-01,-1.2190960253e+03,3.8331724397e+03,2.7989732541e+02,-7.8249304009e-03,-6.6836662367e-03,5.1948846869e-02,2.7876623239e+02,2.6647871838e+02,4.9609543348e+03,2.7275281729e+04,2.1443752981e+04,5.4314945338e+06,1.9248610959e+01,1.5133206056e+01,3.8330942370e+03,-2.0945875335e+00,-1.7118637224e+00,2.7988425286e+02,-9.8550343451e+02,-8.0543188140e+02,1.3168554097e+05,-1.9649711618e+02,-1.6215828607e+02,-2.8007512055e+04,1.0951182233e+01,9.2452007537e+00,-1.2120859405e+03,1,1.4800000191e-01,5.0000000745e-02,5.0000000745e-02,1.4800000191e-01
1.0000000000e+17,-3.7981598114e+01,8.5343349400e+00,-2.7609872614e+04,6.3927015986e+16,1.0000000000e+17,2.1042717504e-01,6.3927015986e+16,-3.6072984014e+16,-3.6072984014e+16,1.4169997992e+03,2.7268810128e+16,2.9256414347e-02,1.4893585653e-02,3.9602282496e-01,0.0000000000e+00,0.0000000000e+00,-2.4092993357e+21,4.7049997786e+02,6.3178687755e+16,-7.5481581812e-01,7.9896581812e-01,-3.5187282496e-01,0.0000000000e+00,0.0000000000e+00,-9.1417282496e-01,2.1962587457e+00,-3.0872400462e-01,-1.2351126086e+03,4.6518461359e+03,2.5519991118e+02,-7.7045172264e-03,-6.8768870454e-03,5.7616371078e-02,2.3745994224e+02,2.2642054414e+02,4.0738148750e+03,3.0361225081e+04,2.4867943076e+04,6.5915491428e+06,2.1426411490e+01,1.7549712827e+01,4.6517636858e+03,-1.7674006133e+00,-1.5052133277e+00,2.5518935184e+02,-8.3156198855e+02,-7.0820287069e+02,1.2006659004e+05,-1.7517118858e+02,-1.4861722916e+02,-2.7524309460e+04,1.0229329394e+01,8.8986247744e+00,-1.2401873574e+03,1,1.5199999511e-01,5.0000000745e-02,5.0000000745e-02,1.5199999511e-01
1.0000000000e+17,-4.8049940636e+01,9.1969727880e+00,-2.7376176448e+04,5.5288730158e+16,1.0000000000e+17,2.1205670429e-01,5.5288730158e+16,-4.4711269842e+16,-4.4711269842e+16,1.4169997992e+03,2.3734838143e+16,2.7395705102e-02,1.6754294898e-02,3.9439329571e-01,0.0000000000e+00,0.0000000000e+00,-2.1461229480e+21,4.7049997786e+02,6.7487405854e+16,-7.5491789407e-01,7.9906789407e-01,-3.5024329571e-01,0.0000000000e+00,0.0000000000e+00,-9.1254329571e-01,2.9862381321e+00,-3.5222598163e-01,-1.2490780397e+03,4.6518461359e+03,2.5519991118e+02,-7.7045172264e-03,-6.8768870454e-03,5.7616371078e-02,2.3745994224e+02,2.2642054414e+02,4.0738148750e+03,3.0361225081e+04,2.4867943076e+04,6.5915491428e+06,2.1426411490e+01,1.7549712827e+01,4.6517636858e+03,-1.7674006133e+00,-1.5052133277e+00,2.5518935184e+02,-8.3156198855e+02,-7.0820287069e+02,1.2006659004e+05,-1.7517118858e+02,-1.4861722916e+02,-2.7524309460e+04,1.0229329394e+01,8.8986247744e+00,-1.2401873574e+03,1,1.5600000322e-01,5.0000000745e-02,5.0000000745e-02,1.5600000322e-01
1.0000000000e+17,-1.9041369590e+01,2.5120624064e+01,-2.7009729033e+04,4.8016156755e+16,1.0000000000e+17,2.1338221784e-01,4.8016156755e+16,-5.1983843245e+16,-5.1983843245e+16,1.4169997992e+03,2.0773224489e+16,2.5152434695e-02,1.8997565305e-02,3.9306778216e-01,0.0000000000e+00,0.0000000000e+00,-1.9072819062e+21,4.7049997786e+02,7.1346035744e+16,-7.5501306710e-01,7.9916306710e-01,-3.4891778216e-01,0.0000000000e+00,0.0000000000e+00,-9.1121778216e-01,1.2164477556e+00,-1.4966549482e+00,-1.2711646720e+03,5.6720534050e+03,2.3679311834e+02,-7.3422416710e-03,-7.1312702187e-03,6.6438297410e-02,2.3711784469e+02,2.1133788958e+02,3.2631217517e+03,3.7830708127e+04,3.1777478880e+04,8.0371478208e+06,2.6697747443e+01,2.2425884883e+01,5.6719462391e+03,-1.6915825391e+00,-1.4641994766e+00,2.3678254911e+02,-7.9588958466e+02,-6.8890585376e+02,1.1140618935e+05,-1.7681545768e+02,-1.5050668135e+02,-2.7121970523e+04,1.0722332051e+01,9.3263947589e+00,-1.2649481977e+03,1,1.5999999642e-01,5.0000000745e-02,5.0000000745e-02,1.5999999642e-01
1.0000000000e+17,-4.1560418291e+00,2.0256780560e+01,-2.6691033738e+04,4.1312198477e+16,1.0000000000e+17,2.1457565900e-01,4.1312198477e+16,-5.8687801523e+16,-5.8687801523e+16,1.4169997992e+03,1.8012837451e+16,2.2686766310e-02,2.1463233690e-02,3.9187434100e-01,0.0000000000e+00,0.0000000000e+00,-1.6786427533e+21,4.7049997786e+02,7.4951471516e+16,-7.5510580516e-01,7.9925580516e-01,-3.4772434100e-01,0.0000000000e+00,0.0000000000e+00,-9.1002434100e-01,2.4444227568e-01,-1.2928980630e+00,-1.2906068195e+03,6.9847141186e+03,2.2363020515e+02,-7.1386436932e-03,-7.6529951988e-03,8.0736890781e-02,2.5621935817e+02,2.5500589655e+02,2.5177227257e+03,5.2163760305e+04,5.4586720914e+04,9.8970519069e+06,3.6812816023e+01,3.8522738824e+01,6.9845108729e+03,-1.7859134149e+00,-1.9045064751e+00,2.2361496378e+02,-8.4027226171e+02,-8.9607029653e+02,1.0521084046e+05,-1.9518344613e+02,-2.0213557480e+02,-2.6652523678e+04,1.2192611281e+01,1.2860584813e+01,-1.2931468178e+03,1,1.6400000453e-01,5.0000000745e-02,5.0000000745e-02,1.6400000453e-01
1.0000000000e+17,-1.7151358960e+01,-2.0948443031e+01,-2.6466678311e+04,3.5404257020e+16,1.0000000000e+17,2.1558274638e-01,3.5404257020e+16,-6.4595742980e+16,-6.4595742980e+16,1.4169997992e+03,1.5524261956e+16,1.9892966707e-02,2.4257033293e-02,3.9086725362e-01,0.0000000000e+00,0.0000000000e+00,-1.4643052116e+21,4.7049997786e+02,7.8184889241e+16,-7.5519525100e-01,7.9934525100e-01,-3.4671725362e-01,0.0000000000e+00,0.0000000000e+00,-9.0901725362e-01,8.8649974085e-01,1.2801540614e+00,-1.3047389611e+03,6.9847141186e+03,2.2363020515e+02,-7.1386436932e-03,-7.6529951988e-03,8.0736890781e-02,2.5621935817e+02,2.5500589655e+02,2.5177227257e+03,5.2163760305e+04,5.4586720914e+04,9.8970519069e+06,3.6812816023e+01,3.8522738824e+01,6.9845108729e+03,-1.7859134149e+00,-1.9045064751e+00,2.2361496378e+02,-8.4027226171e+02,-8.9607029653e+02,1.0521084046e+05,-1.9518344613e+02,-2.0213557480e+02,-2.6652523678e+04,1.2192611281e+01,1.2860584813e+01,-1.2931468178e+03,1,1.6799999774e-01,5.0000000745e-02,5.0000000745e-02,1.6799999774e-01
1.0000000000e+17,-2.6686091171e+01,-1.2905495537e+01,-2.6296584135e+04,3.0388480805e+16,1.0000000000e+17,2.1638517893e-01,3.0388480805e+16,-6.9611519195e+16,-6.9611519195e+16,1.4169997992e+03,1.3274625520e+16,1.6508716978e-02,2.7641283022e-02,3.9006482107e-01,0.0000000000e+00,0.0000000000e+00,-1.2638514964e+21,4.7049997786e+02,8.0927132908e+16,-7.5528164352e-01,7.9943164352e-01,-3.4591482107e-01,0.0000000000e+00,0.0000000000e+00,-9.0821482107e-01,1.4722410949e+00,8.3481603560e-01,-1.3156007389e+03,8.8014464913e+03,2.1423019269e+02,-7.3755208499e-03,-7.2656770510e-03,1.0114222376e-01,2.1588737952e+02,2.1288695341e+02,1.8880051554e+03,6.1357799279e+04,5.7876986066e+04,1.2471364447e+07,4.3301199209e+01,4.0844732580e+01,8.8012451990e+03,-1.5605795506e+00,-1.5160271933e+00,2.1421914413e+02,-7.3425267854e+02,-7.1329079444e+02,1.0079010731e+05,-1.7920676265e+02,-1.7053703066e+02,-2.6355114893e+04,1.1167120907e+01,1.0872472880e+01,-1.3120553048e+03,1,1.7200000584e-01,5.0000000745e-02,5.0000000745e-02,1.7200000584e-01
