"Acceptor concentration [cm-3]","Jn [A cm-2]:0","Jn [A cm-2]:1","Jn [A cm-2]:2","ArsenicActiveConcentration","BoronActiveConcentration","Conduction band level [eV]","Donor concentration [cm-3]","Dopant concentration [cm-3]","DopingConcentration","Electron Mobility [cm2 s-1 V-1]","Electron density [cm-3]","Electron quasi fermi band level [eV]","Electron quasi fermi potential [V]","Electrostatic potential [V]","G Impact ionization [cm-3 s-1]","GR Auger [cm-3 s-1]","GR Srh [cm-3 s-1]","Hole Mobility [cm2 s-1 V-1]","Hole density [cm-3]","Hole quasi fermi band level [eV]","Hole quasi fermi potential [V]","Middle band level [eV]","PhosphorusActiveConcentration","Space Charge [cm-3]","Valence band level [eV]","Jp [A cm-2]:0","Jp [A cm-2]:1","Jp [A cm-2]:2","Electron Avalanche field [V cm-1]","Hole Avalanche field [V cm-1]","Stabi X","Stabi Y","Stabi Z","Electric field [V cm-1]:0","Electric field [V cm-1]:1","Electric field [V cm-1]:2","Electron velocity [cm s-1]:0","Electron velocity [cm s-1]:1","Electron velocity [cm s-1]:2","Grad Electron quasi fermi potential [V cm]:0","Grad Electron quasi fermi potential [V cm]:1","Grad Electron quasi fermi potential [V cm]:2","Grad Hole quasi fermi potential [V cm]:0","Grad Hole quasi fermi potential [V cm]:1","Grad Hole quasi fermi potential [V cm]:2","Hole velocity [cm s-1]:0","Hole velocity [cm s-1]:1","Hole velocity [cm s-1]:2","Jn element [A cm-2]:0","Jn element [A cm-2]:1","Jn element [A cm-2]:2","Jp element [A cm-2]:0","Jp element [A cm-2]:1","Jp element [A cm-2]:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0000000000e+17,-2.3081843308e+01,2.1345801798e+01,-3.1270484069e+04,2.2197185865e+17,1.0000000000e+17,1.8275988430e-01,2.2197185865e+17,1.2197185865e+17,1.2197185865e+17,1.4169997992e+03,1.1873132627e+17,3.9612294394e-02,4.5377056064e-03,4.2369011570e-01,0.0000000000e+00,0.0000000000e+00,-4.2791861381e+21,4.7049997786e+02,2.0343551164e+16,-7.5310262482e-01,7.9725262482e-01,-3.7954011570e-01,0.0000000000e+00,0.0000000000e+00,-9.4184011570e-01,1.1151346351e+00,-6.1451919346e-01,-1.0637818172e+03,1.1265408113e+03,7.2211911305e+02,-5.2088901054e-03,-5.2115346446e-03,8.2924552628e-02,-3.3197337687e+02,5.7827631368e+02,8.0997394115e+03,-9.0329206180e+03,5.0818275313e+03,1.5962746833e+06,-6.3746793352e+00,3.5863285330e+00,1.1265170666e+03,2.5503558726e+00,-2.6751052546e+00,7.2210965437e+02,1.1999424381e+03,-1.2586370223e+03,3.3975259238e+05,1.7721998484e+02,-9.9702126935e+01,-3.1317863528e+04,-3.7447768166e+00,3.9279507017e+00,-1.0602988868e+03,1,1.1076922715e-01,5.0000000745e-02,5.0000000745e-02,1.1076922715e-01
1.0000000000e+17,-1.8509669689e+01,2.0976918119e+01,-3.0993100929e+04,2.0496735244e+17,1.0000000000e+17,1.8525133374e-01,2.0496735244e+17,1.0496735244e+17,1.0496735244e+17,1.4169997992e+03,1.0614890260e+17,3.9230742161e-02,4.9192578386e-03,4.2119866626e-01,0.0000000000e+00,0.0000000000e+00,-4.3674708847e+21,4.7049997786e+02,2.2568040030e+16,-7.5330775011e-01,7.9745775011e-01,-3.7704866626e-01,0.0000000000e+00,0.0000000000e+00,-9.3934866626e-01,9.9221230125e-01,-6.1943209759e-01,-1.0732151680e+03,1.3860439661e+03,5.9537084159e+02,-6.1682874152e-03,-5.1282330141e-03,6.9350619546e-02,-3.0492801825e+02,5.3014803947e+02,8.0939426202e+03,-1.2870019422e+04,6.4448233008e+03,1.9639715573e+06,-9.0825825138e+00,4.5482168672e+00,1.3860067447e+03,2.7553035922e+00,-2.4181605720e+00,5.9535955507e+02,1.2963703401e+03,-1.1377445491e+03,2.8011667066e+05,2.0155971204e+02,-1.0093354843e+02,-3.0758115318e+04,-4.9953408177e+00,4.3841035317e+00,-1.0793815589e+03,1,1.1384615302e-01,5.0000000745e-02,5.0000000745e-02,1.1384615302e-01
1.0000000000e+17,-1.7462610427e+01,2.1593809471e+01,-3.0709397445e+04,1.8897110453e+17,1.0000000000e+17,1.8774177986e-01,1.8897110453e+17,8.8971104526e+16,8.8971104526e+16,1.4169997992e+03,9.4952172393e+16,3.8804278160e-02,5.3457218399e-03,4.1870822014e-01,0.0000000000e+00,0.0000000000e+00,-4.3983342533e+21,4.7049997786e+02,2.5040608843e+16,-7.5349093783e-01,7.9764093783e-01,-3.7455822014e-01,0.0000000000e+00,0.0000000000e+00,-9.3685822014e-01,9.8560421187e-01,-6.6713500099e-01,-1.0834650203e+03,1.3860426096e+03,5.9537769352e+02,-1.0699732926e-02,-6.5195496177e-03,6.9340154550e-02,4.2956276316e+02,-4.9454976302e+02,8.0939426202e+03,4.2867467208e+03,-1.3462788372e+04,1.9639715573e+06,3.0252270436e+00,-9.5009092253e+00,1.3860067447e+03,-3.0251680391e+00,3.5279576436e+00,5.9535955507e+02,-1.4233415624e+03,1.6599040713e+03,2.8011667066e+05,-6.7427264562e+01,2.1175941861e+02,-3.0891778406e+04,5.4630253047e+00,-6.3709921669e+00,-1.0751350909e+03,1,1.1692307889e-01,5.0000000745e-02,5.0000000745e-02,1.1692307889e-01
1.0000000000e+17,-1.6540488568e+01,2.1924949107e+01,-3.0419743727e+04,1.7369890914e+17,1.0000000000e+17,1.9020024451e-01,1.7369890914e+17,7.3698909139e+16,7.3698909139e+16,1.4169997992e+03,8.4664212262e+16,3.8337417660e-02,5.8125823397e-03,4.1624975549e-01,0.0000000000e+00,0.0000000000e+00,-4.3837912424e+21,4.7049997786e+02,2.7691924520e+16,-7.5366160675e-01,7.9781160675e-01,-3.7209975549e-01,0.0000000000e+00,0.0000000000e+00,-9.3439975549e-01,9.8306671465e-01,-7.0943005493e-01,-1.0944452534e+03,1.7092396103e+03,4.9523511297e+02,-1.2495288063e-02,-6.6940200097e-03,6.0077217603e-02,4.0593231124e+02,-4.4280642460e+02,7.8381383082e+03,7.9008278822e+03,-1.7145529642e+04,2.4219189525e+06,5.5757430361e+00,-1.2099879775e+01,1.7091876870e+03,-3.4599805521e+00,3.2307479739e+00,4.9521248764e+02,-1.6279208498e+03,1.5200669217e+03,2.3299747544e+05,-9.8799128489e+01,2.1440327664e+02,-3.0285874511e+04,7.6722528363e+00,-7.1639464247e+00,-1.0980973320e+03,1,1.1999999732e-01,5.0000000745e-02,5.0000000745e-02,1.1999999732e-01
1.0000000000e+17,-1.5800962850e+01,2.1838426632e+01,-3.0121391799e+04,1.5948485699e+17,1.0000000000e+17,1.9261198157e-01,1.5948485699e+17,5.9484856992e+16,5.9484856992e+16,1.4169997992e+03,7.5704394747e+16,3.7811513279e-02,6.3384867214e-03,4.1383801843e-01,0.0000000000e+00,0.0000000000e+00,-4.3028849042e+21,4.7049997786e+02,3.0604501665e+16,-7.5381397996e-01,7.9796397996e-01,-3.6968801843e-01,0.0000000000e+00,0.0000000000e+00,-9.3198801843e-01,9.8647795658e-01,-7.4382046941e-01,-1.1064930319e+03,1.7092396103e+03,4.9523511297e+02,-1.2495288063e-02,-6.6940200097e-03,6.0077217603e-02,4.0593231124e+02,-4.4280642460e+02,7.8381383082e+03,7.9008278822e+03,-1.7145529642e+04,2.4219189525e+06,5.5757430361e+00,-1.2099879775e+01,1.7091876870e+03,-3.4599805521e+00,3.2307479739e+00,4.9521248764e+02,-1.6279208498e+03,1.5200669217e+03,2.3299747544e+05,-9.8799128489e+01,2.1440327664e+02,-3.0285874511e+04,7.6722528363e+00,-7.1639464247e+00,-1.0980973320e+03,1,1.2307692319e-01,5.0000000745e-02,5.0000000745e-02,1.2307692319e-01
1.0000000000e+17,-1.5218891608e+01,2.1276614858e+01,-2.9823033806e+04,1.4591942319e+17,1.0000000000e+17,1.9496640900e-01,1.4591942319e+17,4.5919423193e+16,4.5919423193e+16,1.4169997992e+03,6.7462123428e+16,3.7239924544e-02,6.9100754557e-03,4.1148359100e-01,0.0000000000e+00,0.0000000000e+00,-4.1886075900e+21,4.7049997786e+02,3.3659869053e+16,-7.5395738580e-01,7.9810738580e-01,-3.6733359100e-01,0.0000000000e+00,0.0000000000e+00,-9.2963359100e-01,9.9719365430e-01,-7.5213744702e-01,-1.1190234845e+03,2.1051973169e+03,4.1752092538e+02,-1.2344326590e-02,-6.8105372216e-03,5.4328954719e-02,3.7423866547e+02,-3.8719565223e+02,7.3415035621e+03,1.0996467555e+04,-2.0901301929e+04,2.9829711044e+06,7.7603864186e+00,-1.4750389505e+01,2.1051313369e+03,-3.2948492675e+00,2.8564458503e+00,4.1749815307e+02,-1.5502265803e+03,1.3439577726e+03,1.9643288102e+05,-1.0937989212e+02,2.0790150460e+02,-2.9671079003e+04,8.8711966685e+00,-7.6908200814e+00,-1.1240903374e+03,1,1.2615384161e-01,5.0000000745e-02,5.0000000745e-02,1.2615384161e-01
1.0000000000e+17,-1.4899245182e+01,1.9922644351e+01,-2.9524663833e+04,1.3343493740e+17,1.0000000000e+17,1.9722533517e-01,1.3343493740e+17,3.3434937401e+16,3.3434937401e+16,1.4169997992e+03,6.0415713983e+16,3.6592191238e-02,7.5578087622e-03,4.0922466483e-01,0.0000000000e+00,0.0000000000e+00,-4.0187110337e+21,4.7049997786e+02,3.6953240756e+16,-7.5408584689e-01,7.9823584689e-01,-3.6507466483e-01,0.0000000000e+00,0.0000000000e+00,-9.2737466483e-01,1.0200834674e+00,-7.1699903272e-01,-1.1323584757e+03,2.1052089913e+03,4.1751281795e+02,-5.2281255285e-03,-7.1152133363e-03,5.6759412528e-02,-3.7223887147e+02,-3.8719565227e+02,7.3415035621e+03,-1.4819495168e+04,-2.0901301927e+04,2.9829711044e+06,-1.0458359328e+01,-1.4750389504e+01,2.1051313369e+03,2.0213991012e+00,2.8564459351e+00,4.1749815307e+02,9.5106827713e+02,1.3439578125e+03,1.9643288102e+05,1.4740686267e+02,2.0790150459e+02,-2.9671079003e+04,-5.4425035918e+00,-7.6908203096e+00,-1.1240903374e+03,1,1.2923076749e-01,5.0000000745e-02,5.0000000745e-02,1.2923076749e-01
1.0000000000e+17,-1.4557499601e+01,1.8593990791e+01,-2.9229600033e+04,1.2151526089e+17,1.0000000000e+17,1.9941127375e-01,1.2151526089e+17,2.1515260887e+16,2.1515260887e+16,1.4169997992e+03,5.3902547115e+16,3.5893952414e-02,8.2560475863e-03,4.0703872625e-01,0.0000000000e+00,0.0000000000e+00,-3.8319539549e+21,4.7049997786e+02,4.0336820623e+16,-7.5420803134e-01,7.9835803134e-01,-3.6288872625e-01,0.0000000000e+00,0.0000000000e+00,-9.2518872625e-01,1.0384737312e+00,-6.8056571562e-01,-1.1459625489e+03,2.5827266356e+03,3.5816847150e+02,-5.5291098707e-03,-7.1945200603e-03,5.3598661107e-02,-3.1595327470e+02,-3.3190774866e+02,6.6514391095e+03,-1.7887442960e+04,-2.4573330122e+04,3.6595974275e+06,-1.2623460099e+01,-1.7341799663e+01,2.5826375635e+03,1.8069185875e+00,2.4661077836e+00,3.5815542343e+02,8.5015519544e+02,1.1603037122e+03,1.6851212672e+05,1.4206972797e+02,1.9517190542e+02,-2.9066089108e+04,-5.8137264573e+00,-7.9346552561e+00,-1.1523583162e+03,1,1.3230769336e-01,5.0000000745e-02,5.0000000745e-02,1.3230769336e-01
1.0000000000e+17,-1.4173572316e+01,1.7313674309e+01,-2.8940848105e+04,1.1067385773e+17,1.0000000000e+17,2.0145787230e-01,1.1067385773e+17,1.0673857731e+16,1.0673857731e+16,1.4169997992e+03,4.8407388996e+16,3.5099293977e-02,9.0507060228e-03,4.0499212770e-01,0.0000000000e+00,0.0000000000e+00,-3.6130086102e+21,4.7049997786e+02,4.3892615998e+16,-7.5431823310e-01,7.9846823310e-01,-3.6084212770e-01,0.0000000000e+00,0.0000000000e+00,-9.2314212770e-01,1.0482741323e+00,-6.4166118827e-01,-1.1600803211e+03,2.5827087610e+03,3.5816685971e+02,-5.5369741816e-03,-8.8446366953e-03,5.3674896982e-02,-3.1595327470e+02,2.4219897197e+02,6.6514391095e+03,-1.7887442960e+04,2.0456293703e+04,3.6595974275e+06,-1.2623460099e+01,1.4436339946e+01,2.5826375635e+03,1.8069185875e+00,-2.2197095596e+00,3.5815542343e+02,8.5015519544e+02,-1.0443733478e+03,1.6851212672e+05,1.4164932909e+02,-1.6199186688e+02,-2.8980079574e+04,-5.8290617277e+00,7.1607122366e+00,-1.1553979718e+03,1,1.3538461924e-01,5.0000000745e-02,5.0000000745e-02,1.3538461924e-01
1.0000000000e+17,-1.3819810181e+01,1.5951589585e+01,-2.8657555817e+04,1.0031097608e+17,1.0000000000e+17,2.0342597229e-01,1.0031097608e+17,3.1097607669e+14,3.1097607669e+14,1.4169997992e+03,4.3288580109e+16,3.4249808917e-02,9.9001910832e-03,4.0302402771e-01,0.0000000000e+00,0.0000000000e+00,-3.3900717650e+21,4.7049997786e+02,4.7479603254e+16,-7.5442412853e-01,7.9857412853e-01,-3.5887402771e-01,0.0000000000e+00,0.0000000000e+00,-9.2117402771e-01,1.0552995998e+00,-5.9792304959e-01,-1.1742551742e+03,3.1529091247e+03,3.1337962008e+02,-5.8070830496e-03,-9.0226812730e-03,5.3197515741e-02,-2.6285558581e+02,2.0714947642e+02,5.8350602006e+03,-2.0754597391e+04,2.3755079077e+04,4.4675608664e+06,-1.4646857721e+01,1.6764346561e+01,3.1528305338e+03,1.5693655061e+00,-1.9260199515e+00,3.1336977171e+02,7.3838647060e+02,-9.0619238717e+02,1.4744047759e+05,1.3201819750e+02,-1.5110400178e+02,-2.8417767962e+04,-5.9311356447e+00,7.2790471962e+00,-1.1843248853e+03,1,1.3846154511e-01,5.0000000745e-02,5.0000000745e-02,1.3846154511e-01
1.0000000000e+17,-1.3532416313e+01,1.4409614354e+01,-2.8386275845e+04,9.1000876135e+16,1.0000000000e+17,2.0522136839e-01,9.1000876135e+16,-8.9991238646e+15,-8.9991238646e+15,1.4169997992e+03,3.8997752882e+16,3.3279711031e-02,1.0870288969e-02,4.0122863161e-01,0.0000000000e+00,0.0000000000e+00,-3.1583548092e+21,4.7049997786e+02,5.1135194528e+16,-7.5452054962e-01,7.9867054962e-01,-3.5707863161e-01,0.0000000000e+00,0.0000000000e+00,-9.1937863161e-01,1.0562201063e+00,-5.4355140715e-01,-1.1885555400e+03,3.1529112300e+03,3.1337965402e+02,-7.3194303935e-03,-6.7158391427e-03,5.1306961976e-02,-1.5352116878e+02,3.1648389341e+02,5.8350602006e+03,-2.6201808763e+04,1.8307867706e+04,4.4675608664e+06,-1.8491043587e+01,1.2920160696e+01,3.1528305338e+03,1.5416928092e+00,-1.9536925636e+00,3.1336977171e+02,7.2536646673e+02,-9.1921235116e+02,1.4744047759e+05,1.6666743753e+02,-1.1645476176e+02,-2.8417767962e+04,-5.8265516469e+00,7.3836308737e+00,-1.1843248853e+03,1,1.4153845608e-01,5.0000000745e-02,5.0000000745e-02,1.4153845608e-01
1.0000000000e+17,-1.2608406585e+01,1.2945759863e+01,-2.8120840479e+04,8.2085090493e+16,1.0000000000e+17,2.0694112961e-01,8.2085090493e+16,-1.7914909507e+16,-1.7914909507e+16,1.4169997992e+03,3.4961377640e+16,3.2250739653e-02,1.1899260347e-02,3.9950887039e-01,0.0000000000e+00,0.0000000000e+00,-2.9293722637e+21,4.7049997786e+02,5.4768126569e+16,-7.5461407340e-01,7.9876407340e-01,-3.5535887039e-01,0.0000000000e+00,0.0000000000e+00,-9.1765887039e-01,1.0228312987e+00,-4.8922165687e-01,-1.2027686806e+03,3.8331852960e+03,2.7989287911e+02,-7.9013983563e-03,-6.9081057996e-03,5.3693302439e-02,-1.3337525708e+02,2.6647871842e+02,4.9609543348e+03,-3.0689419772e+04,2.1443752980e+04,5.4314945338e+06,-2.1658023833e+01,1.5133206055e+01,3.8330942370e+03,1.3777876995e+00,-1.7118638068e+00,2.7988425286e+02,6.4824911259e+02,-8.0543192109e+02,1.3168554097e+05,1.5759964302e+02,-1.1012029031e+02,-2.7892400897e+04,-5.9723201888e+00,7.4204456737e+00,-1.2132191154e+03,1,1.4461538196e-01,5.0000000745e-02,5.0000000745e-02,1.4461538196e-01
1.0000000000e+17,-1.0057504571e+01,1.1681543189e+01,-2.7870344709e+04,7.4177115078e+16,1.0000000000e+17,2.0846757852e-01,7.4177115078e+16,-2.5822884922e+16,-2.5822884922e+16,1.4169997992e+03,3.1575325112e+16,3.1071324967e-02,1.3078675033e-02,3.9798242148e-01,0.0000000000e+00,0.0000000000e+00,-2.7073805574e+21,4.7049997786e+02,5.8343106238e+16,-7.5470019171e-01,7.9885019171e-01,-3.5383242148e-01,0.0000000000e+00,0.0000000000e+00,-9.1613242148e-01,9.0176330152e-01,-4.3499965824e-01,-1.2167587362e+03,3.8331724397e+03,2.7989732541e+02,-7.8249304009e-03,-6.6836662367e-03,5.1948846869e-02,2.7876623239e+02,2.6647871838e+02,4.9609543348e+03,2.7275281729e+04,2.1443752981e+04,5.4314945338e+06,1.9248610959e+01,1.5133206056e+01,3.8330942370e+03,-2.0945875335e+00,-1.7118637224e+00,2.7988425286e+02,-9.8550343451e+02,-8.0543188140e+02,1.3168554097e+05,-1.4083515493e+02,-1.1072421922e+02,-2.8045370228e+04,9.0369558263e+00,7.3857199056e+00,-1.2075416229e+03,1,1.4769230783e-01,5.0000000745e-02,5.0000000745e-02,1.4769230783e-01
1.0000000000e+17,-1.1391952805e+01,1.0734363926e+01,-2.7637317338e+04,6.6584927809e+16,1.0000000000e+17,2.0992578563e-01,6.6584927809e+16,-3.3415072191e+16,-3.3415072191e+16,1.4169997992e+03,2.8356177009e+16,2.9828935470e-02,1.4321064530e-02,3.9652421437e-01,0.0000000000e+00,0.0000000000e+00,-2.4902760070e+21,4.7049997786e+02,6.1852939452e+16,-7.5478441040e-01,7.9893441040e-01,-3.5237421437e-01,0.0000000000e+00,0.0000000000e+00,-9.1467421437e-01,1.0004774943e+00,-3.9804240338e-01,-1.2298838387e+03,4.6518461359e+03,2.5519991118e+02,-7.7045172264e-03,-6.8768870454e-03,5.7616371078e-02,2.3745994224e+02,2.2642054414e+02,4.0738148750e+03,3.0361225081e+04,2.4867943076e+04,6.5915491428e+06,2.1426411490e+01,1.7549712827e+01,4.6517636858e+03,-1.7674006133e+00,-1.5052133277e+00,2.5518935184e+02,-8.3156198855e+02,-7.0820287069e+02,1.2006659004e+05,-1.2685473416e+02,-1.0390280035e+02,-2.7540694158e+04,8.5622245226e+00,7.2920504663e+00,-1.2362723594e+03,1,1.5076923370e-01,5.0000000745e-02,5.0000000745e-02,1.5076923370e-01
1.0000000000e+17,-2.4382436818e+01,1.0738284928e+01,-2.7456694869e+04,5.9940099983e+16,1.0000000000e+17,2.1117926827e-01,5.9940099983e+16,-4.0059900017e+16,-4.0059900017e+16,1.4169997992e+03,2.5637740059e+16,2.8397622265e-02,1.5752377735e-02,3.9527073173e-01,0.0000000000e+00,0.0000000000e+00,-2.2878328581e+21,4.7049997786e+02,6.5167334286e+16,-7.5486293028e-01,7.9901293028e-01,-3.5112073173e-01,0.0000000000e+00,0.0000000000e+00,-9.1342073173e-01,1.7585366081e+00,-4.1287889006e-01,-1.2404140962e+03,4.6518461359e+03,2.5519991118e+02,-7.7045172264e-03,-6.8768870454e-03,5.7616371078e-02,2.3745994224e+02,2.2642054414e+02,4.0738148750e+03,3.0361225081e+04,2.4867943076e+04,6.5915491428e+06,2.1426411490e+01,1.7549712827e+01,4.6517636858e+03,-1.7674006133e+00,-1.5052133277e+00,2.5518935184e+02,-8.3156198855e+02,-7.0820287069e+02,1.2006659004e+05,-1.2685473416e+02,-1.0390280035e+02,-2.7540694158e+04,8.5622245226e+00,7.2920504663e+00,-1.2362723594e+03,1,1.5384615958e-01,5.0000000745e-02,5.0000000745e-02,1.5384615958e-01
1.0000000000e+17,-3.0200098907e+01,1.4430169456e+01,-2.7247440352e+04,5.3540424433e+16,1.0000000000e+17,2.1237817947e-01,5.3540424433e+16,-4.6459575567e+16,-4.6459575567e+16,1.4169997992e+03,2.3022044025e+16,2.6897650509e-02,1.7252349491e-02,3.9407182053e-01,0.0000000000e+00,0.0000000000e+00,-2.0897583592e+21,4.7049997786e+02,6.8400931579e+16,-7.5494021086e-01,7.9909021086e-01,-3.4992182053e-01,0.0000000000e+00,0.0000000000e+00,-9.1222182053e-01,2.0783825512e+00,-6.4399232863e-01,-1.2525703065e+03,5.6720534050e+03,2.3679311834e+02,-7.3422416710e-03,-7.1312702187e-03,6.6438297410e-02,2.3711784469e+02,2.1133788958e+02,3.2631217517e+03,3.7830708127e+04,3.1777478880e+04,8.0371478208e+06,2.6697747443e+01,2.2425884883e+01,5.6719462391e+03,-1.6915825391e+00,-1.4641994766e+00,2.3678254911e+02,-7.9588958466e+02,-6.8890585376e+02,1.1140618935e+05,-1.2766897785e+02,-1.0724087515e+02,-2.7123321182e+04,9.0096998645e+00,7.7986131455e+00,-1.2611502255e+03,1,1.5692307055e-01,5.0000000745e-02,5.0000000745e-02,1.5692307055e-01
1.0000000000e+17,-1.0400525962e+01,3.1293518355e+01,-2.6935923214e+04,4.8016156755e+16,1.0000000000e+17,2.1338221784e-01,4.8016156755e+16,-5.1983843245e+16,-5.1983843245e+16,1.4169997992e+03,2.0773224489e+16,2.5152434695e-02,1.8997565305e-02,3.9306778216e-01,0.0000000000e+00,0.0000000000e+00,-1.9072819062e+21,4.7049997786e+02,7.1346035744e+16,-7.5501306710e-01,7.9916306710e-01,-3.4891778216e-01,0.0000000000e+00,0.0000000000e+00,-9.1121778216e-01,8.3317947854e-01,-1.6475337577e+00,-1.2705337977e+03,5.6720534050e+03,2.3679311834e+02,-7.3422416710e-03,-7.1312702187e-03,6.6438297410e-02,2.3711784469e+02,2.1133788958e+02,3.2631217517e+03,3.7830708127e+04,3.1777478880e+04,8.0371478208e+06,2.6697747443e+01,2.2425884883e+01,5.6719462391e+03,-1.6915825391e+00,-1.4641994766e+00,2.3678254911e+02,-7.9588958466e+02,-6.8890585376e+02,1.1140618935e+05,-1.2766897785e+02,-1.0724087515e+02,-2.7123321182e+04,9.0096998645e+00,7.7986131455e+00,-1.2611502255e+03,1,1.5999999642e-01,5.0000000745e-02,5.0000000745e-02,1.5999999642e-01
1.0000000000e+17,4.9466659315e+00,3.9737256113e+01,-2.6649442125e+04,4.2675579741e+16,1.0000000000e+17,2.1434325249e-01,4.2675579741e+16,-5.7324420259e+16,-5.7324420259e+16,1.4169997992e+03,1.8587128382e+16,2.3331494099e-02,2.0818505901e-02,3.9210674751e-01,0.0000000000e+00,0.0000000000e+00,-1.7281056314e+21,4.7049997786e+02,7.4205292635e+16,-7.5508516366e-01,7.9923516366e-01,-3.4795674751e-01,0.0000000000e+00,0.0000000000e+00,-9.1025674751e-01,-1.2533007689e-01,-2.1257714924e+00,-1.2870636988e+03,6.9847141186e+03,2.2363020515e+02,-7.1386436932e-03,-7.6529951988e-03,8.0736890781e-02,2.5621935817e+02,2.5500589655e+02,2.5177227257e+03,5.2163760305e+04,5.4586720914e+04,9.8970519069e+06,3.6812816023e+01,3.8522738824e+01,6.9845108729e+03,-1.7859134149e+00,-1.9045064751e+00,2.2361496378e+02,-8.4027226171e+02,-8.9607029653e+02,1.0521084046e+05,-1.4083641866e+02,-1.4737814596e+02,-2.6720952204e+04,1.0258650164e+01,1.0939872840e+01,-1.2844898670e+03,1,1.6307692230e-01,5.0000000745e-02,5.0000000745e-02,1.6307692230e-01
1.0000000000e+17,1.0001329658e+00,1.1695862321e+01,-2.6471450735e+04,3.8130997538e+16,1.0000000000e+17,2.1511793711e-01,3.8130997538e+16,-6.1869002462e+16,-6.1869002462e+16,1.4169997992e+03,1.6672834548e+16,2.1182411877e-02,2.2967588123e-02,3.9133206289e-01,0.0000000000e+00,0.0000000000e+00,-1.5632301694e+21,4.7049997786e+02,7.6692543525e+16,-7.5515396833e-01,7.9930396833e-01,-3.4718206289e-01,0.0000000000e+00,0.0000000000e+00,-9.0948206289e-01,1.5850320035e-01,-3.2768434970e-01,-1.2973813670e+03,6.9847141186e+03,2.2363020515e+02,-7.1386436932e-03,-7.6529951988e-03,8.0736890781e-02,2.5621935817e+02,2.5500589655e+02,2.5177227257e+03,5.2163760305e+04,5.4586720914e+04,9.8970519069e+06,3.6812816023e+01,3.8522738824e+01,6.9845108729e+03,-1.7859134149e+00,-1.9045064751e+00,2.2361496378e+02,-8.4027226171e+02,-8.9607029653e+02,1.0521084046e+05,-1.4083641866e+02,-1.4737814596e+02,-2.6720952204e+04,1.0258650164e+01,1.0939872840e+01,-1.2844898670e+03,1,1.6615384817e-01,5.0000000745e-02,5.0000000745e-02,1.6615384817e-01
1.0000000000e+17,-3.2111260802e+00,-1.0708776218e+01,-2.6299034797e+04,3.3718396852e+16,1.0000000000e+17,2.1586234654e-01,3.3718396852e+16,-6.6281603148e+16,-6.6281603148e+16,1.4169997992e+03,1.4793888399e+16,1.8945985783e-02,2.5204014217e-02,3.9058765346e-01,0.0000000000e+00,0.0000000000e+00,-1.4004086635e+21,4.7049997786e+02,7.9107133143e+16,-7.5522232127e-01,7.9937232127e-01,-3.4643765346e-01,0.0000000000e+00,0.0000000000e+00,-9.0873765346e-01,4.6023118877e-01,1.0861949286e+00,-1.3073037758e+03,8.8014464913e+03,2.1423019269e+02,-7.3755208499e-03,-7.2656770510e-03,1.0114222376e-01,2.1588737952e+02,2.1288695341e+02,1.8880051554e+03,6.1357799279e+04,5.7876986066e+04,1.2471364447e+07,4.3301199209e+01,4.0844732580e+01,8.8012451990e+03,-1.5605795506e+00,-1.5160271933e+00,2.1421914413e+02,-7.3425267854e+02,-7.1329079444e+02,1.0079010731e+05,-1.2970895199e+02,-1.2235059430e+02,-2.6364172629e+04,9.5054820583e+00,9.2341138781e+00,-1.3048077109e+03,1,1.6923077404e-01,5.0000000745e-02,5.0000000745e-02,1.6923077404e-01
1.0000000000e+17,-8.8518868168e+00,-2.6753299348e+00,-2.6156726756e+04,3.0018506060e+16,1.0000000000e+17,2.1644326892e-01,3.0018506060e+16,-6.9981493940e+16,-6.9981493940e+16,1.4169997992e+03,1.3105825800e+16,1.6237920990e-02,2.7912079010e-02,3.9000673108e-01,0.0000000000e+00,0.0000000000e+00,-1.2486791310e+21,4.7049997786e+02,8.1129346399e+16,-7.5528823459e-01,7.9943823459e-01,-3.4585673108e-01,0.0000000000e+00,0.0000000000e+00,-9.0815673108e-01,8.5858925121e-01,4.2537903302e-01,-1.3150917638e+03,8.8014464913e+03,2.1423019269e+02,-7.3755208499e-03,-7.2656770510e-03,1.0114222376e-01,2.1588737952e+02,2.1288695341e+02,1.8880051554e+03,6.1357799279e+04,5.7876986066e+04,1.2471364447e+07,4.3301199209e+01,4.0844732580e+01,8.8012451990e+03,-1.5605795506e+00,-1.5160271933e+00,2.1421914413e+02,-7.3425267854e+02,-7.1329079444e+02,1.0079010731e+05,-1.2970895199e+02,-1.2235059430e+02,-2.6364172629e+04,9.5054820583e+00,9.2341138781e+00,-1.3048077109e+03,1,1.7230768502e-01,5.0000000745e-02,5.0000000745e-02,1.7230768502e-01
